accession	organism	vclass	cell	cell_status	contig	start	end	region_kind	assigned_clade	window	n_genes_on_contig	contig_extent_bp	n_flanks	n_keys	reached	why
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01044771.1	506	2035	ambiguous_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01044771.1	506	2035	ambiguous_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01050749.1	319	429	ambiguous_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01050749.1	319	429	ambiguous_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01057456.1	173	20008	attributed_elsewhere	ITPR1	fixed10	3	78544	1	1	0	too_few_keys
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01057456.1	173	20008	attributed_elsewhere	ITPR1	informative10	3	78544	1	1	0	too_few_keys
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01394905.1	438	876	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01394905.1	438	876	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01362464.1	45	341	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01362464.1	45	341	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01395724.1	1479	2470	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01395724.1	1479	2470	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01110760.1	907	1161	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01110760.1	907	1161	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01389888.1	349	2034	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01389888.1	349	2034	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01340881.1	231	452	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01340881.1	231	452	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01390055.1	1454	1672	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01390055.1	1454	1672	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01377943.1	311	1199	attributed_elsewhere	ITPR3	fixed10	1	1450	0	0	0	too_few_keys
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01377943.1	311	1199	attributed_elsewhere	ITPR3	informative10	1	1450	0	0	0	too_few_keys
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01281677.1	36	412	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01281677.1	36	412	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01400693.1	73	1910	attributed_elsewhere	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01400693.1	73	1910	attributed_elsewhere	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01280810.1	45	420	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01280810.1	45	420	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01360720.1	817	1138	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401035.1	Horornis vulcanius	Aves	ITPR1	tblastn_trace	VZUA01360720.1	817	1138	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01002922.1	63	17332	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01002922.1	63	17332	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01002033.1	1	28441	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01002033.1	1	28441	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01001396.1	74176	93897	rescue_regions	ITPR1	fixed10	1	12641	1	0	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01001396.1	74176	93897	rescue_regions	ITPR1	informative10	1	12641	0	0	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01000816.1	1559	37421	rescue_regions	ITPR1	fixed10	4	162032	3	3	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01000816.1	1559	37421	rescue_regions	ITPR1	informative10	4	162032	3	3	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01003387.1	795	4219	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01003387.1	795	4219	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01001396.1	34510	38284	ambiguous_regions	ITPR1	fixed10	1	12641	1	0	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01001396.1	34510	38284	ambiguous_regions	ITPR1	informative10	1	12641	0	0	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01007138.1	162	8475	attributed_elsewhere	ITPR3	fixed10	1	8810	0	0	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01007138.1	162	8475	attributed_elsewhere	ITPR3	informative10	1	8810	0	0	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01008897.1	62	1898	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01008897.1	62	1898	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01002215.1	562	16565	attributed_elsewhere	ITPR3	fixed10	2	39936	1	1	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01002215.1	562	16565	attributed_elsewhere	ITPR3	informative10	2	39936	1	1	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01012468.1	1070	1231	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01012468.1	1070	1231	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01009276.1	141	287	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR1	tblastn_trace	VZSW01009276.1	141	287	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01007138.1	1	8810	rescue_regions	ITPR3	fixed10	1	8810	0	0	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01007138.1	1	8810	rescue_regions	ITPR3	informative10	1	8810	0	0	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01002215.1	3	16879	rescue_regions	ITPR3	fixed10	2	39936	1	1	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01002215.1	3	16879	rescue_regions	ITPR3	informative10	2	39936	1	1	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01008897.1	62	1889	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01008897.1	62	1889	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01009276.1	141	1344	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01009276.1	141	1344	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01012468.1	1	1231	ambiguous_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01012468.1	1	1231	ambiguous_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01002922.1	3912	17329	attributed_elsewhere	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01002922.1	3912	17329	attributed_elsewhere	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01001396.1	74176	93942	attributed_elsewhere	ITPR1	fixed10	1	12641	1	0	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01001396.1	74176	93942	attributed_elsewhere	ITPR1	informative10	1	12641	0	0	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01000816.1	1559	33144	attributed_elsewhere	ITPR1	fixed10	4	162032	3	3	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01000816.1	1559	33144	attributed_elsewhere	ITPR1	informative10	4	162032	3	3	0	too_few_keys
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01002033.1	2699	27634	attributed_elsewhere	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01002033.1	2699	27634	attributed_elsewhere	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01003387.1	3070	3219	attributed_elsewhere	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401195.1	Pomatorhinus ruficollis	Aves	ITPR3	tblastn_trace	VZSW01003387.1	3070	3219	attributed_elsewhere	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01377838.1	2	1616	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01377838.1	2	1616	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01376048.1	82	1510	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01376048.1	82	1510	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01378899.1	469	1784	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01378899.1	469	1784	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01366182.1	14	969	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01366182.1	14	969	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01118701.1	229	2531	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01118701.1	229	2531	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01380221.1	444	2108	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01380221.1	444	2108	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01117005.1	152	2516	ambiguous_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01117005.1	152	2516	ambiguous_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01269636.1	1	195	ambiguous_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01269636.1	1	195	ambiguous_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01171457.1	69	245	ambiguous_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01171457.1	69	245	ambiguous_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01054921.1	2362	4141	ambiguous_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01054921.1	2362	4141	ambiguous_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01015125.1	15816	24382	attributed_elsewhere	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01015125.1	15816	24382	attributed_elsewhere	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01024809.1	10571	32191	attributed_elsewhere	ITPR1	fixed10	1	32863	0	0	0	too_few_keys
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	VYZU01024809.1	10571	32191	attributed_elsewhere	ITPR1	informative10	1	32863	0	0	0	too_few_keys
GCA_018340635.1	Bothrops jararaca	Lepidosauria	ITPR2	tblastn_trace	JAGTXL010026399.1	365	19219	rescue_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_018340635.1	Bothrops jararaca	Lepidosauria	ITPR2	tblastn_trace	JAGTXL010018976.1	131	63200	rescue_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_018340635.1	Bothrops jararaca	Lepidosauria	ITPR2	tblastn_trace	JAGTXL010000958.1	126332	126714	rescue_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_018340635.1	Bothrops jararaca	Lepidosauria	ITPR2	tblastn_trace	JAGTXL010024857.1	13391	19757	ambiguous_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_018340635.1	Bothrops jararaca	Lepidosauria	ITPR2	tblastn_trace	JAGTXL010026400.1	779	35361	ambiguous_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_018340635.1	Bothrops jararaca	Lepidosauria	ITPR2	tblastn_trace	JAGTXL010010122.1	913	14462	ambiguous_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_018340635.1	Bothrops jararaca	Lepidosauria	ITPR2	tblastn_trace	JAGTXL010004352.1	12354	12518	attributed_elsewhere	ITPR1		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01004006.1	319	1846	rescue_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01091272.1	858	3390	ambiguous_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01144129.1	241	738	ambiguous_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01108976.1	116	2754	ambiguous_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01036665.1	341	2730	ambiguous_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01183703.1	666	3254	ambiguous_regions	ITPR2		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01028128.1	358	1437	attributed_elsewhere	ITPR1		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01173347.1	1897	4122	attributed_elsewhere	ITPR3		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01085701.1	1141	1335	attributed_elsewhere	ITPR1		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01104177.1	3	2407	attributed_elsewhere	vertebrate_basal		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01071523.1	429	1925	attributed_elsewhere	vertebrate_basal		0	0	0	0	0	no_gene_table
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	OMOX01149158.1	1477	1647	attributed_elsewhere	ITPR1		0	0	0	0	0	no_gene_table
GCF_000690535.1	Cariama cristata	Aves	ITPR2	tblastn_trace	NW_009605091.1	75228	87637	rescue_regions	ITPR2	fixed10	1	87635	0	0	0	too_few_keys
GCF_000690535.1	Cariama cristata	Aves	ITPR2	tblastn_trace	NW_009605091.1	75228	87637	rescue_regions	ITPR2	informative10	1	87635	0	0	0	too_few_keys
GCF_000690535.1	Cariama cristata	Aves	ITPR2	tblastn_trace	NW_009628528.1	14147	56081	rescue_regions	ITPR2	fixed10	1	56080	0	0	0	too_few_keys
GCF_000690535.1	Cariama cristata	Aves	ITPR2	tblastn_trace	NW_009628528.1	14147	56081	rescue_regions	ITPR2	informative10	1	56080	0	0	0	too_few_keys
GCF_000690535.1	Cariama cristata	Aves	ITPR2	tblastn_trace	NW_009596556.1	21584	76111	rescue_regions	ITPR2	fixed10	1	99420	0	0	0	too_few_keys
GCF_000690535.1	Cariama cristata	Aves	ITPR2	tblastn_trace	NW_009596556.1	21584	76111	rescue_regions	ITPR2	informative10	1	99420	0	0	0	too_few_keys
GCF_000690535.1	Cariama cristata	Aves	ITPR2	tblastn_trace	NW_009596556.1	97519	98996	rescue_regions	ITPR2	fixed10	1	99420	0	0	0	too_few_keys
GCF_000690535.1	Cariama cristata	Aves	ITPR2	tblastn_trace	NW_009596556.1	97519	98996	rescue_regions	ITPR2	informative10	1	99420	0	0	0	too_few_keys
GCF_000690535.1	Cariama cristata	Aves	ITPR2	tblastn_trace	NW_009605091.1	41929	53034	ambiguous_regions	ITPR2	fixed10	1	87635	0	0	0	too_few_keys
GCF_000690535.1	Cariama cristata	Aves	ITPR2	tblastn_trace	NW_009605091.1	41929	53034	ambiguous_regions	ITPR2	informative10	1	87635	0	0	0	too_few_keys
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010225713.1	5956	17872	rescue_regions	ITPR2	fixed10	1	17870	0	0	0	too_few_keys
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010225713.1	5956	17872	rescue_regions	ITPR2	informative10	1	17870	0	0	0	too_few_keys
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010259791.1	2255	22560	rescue_regions	ITPR2	fixed10	1	22581	0	0	0	too_few_keys
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010259791.1	2255	22560	rescue_regions	ITPR2	informative10	1	22581	0	0	0	too_few_keys
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010272243.1	16408	21014	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010272243.1	16408	21014	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010259194.1	6094	9216	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010259194.1	6094	9216	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010247233.1	10971	26734	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010247233.1	10971	26734	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010230884.1	2291	6229	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010230884.1	2291	6229	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010234790.1	29653	31134	rescue_regions	ITPR2	fixed10	1	30015	0	0	0	too_few_keys
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010234790.1	29653	31134	rescue_regions	ITPR2	informative10	1	30015	0	0	0	too_few_keys
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010260285.1	554	8838	ambiguous_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010260285.1	554	8838	ambiguous_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010234790.1	4437	8359	ambiguous_regions	ITPR2	fixed10	1	30015	0	0	0	too_few_keys
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010234790.1	4437	8359	ambiguous_regions	ITPR2	informative10	1	30015	0	0	0	too_few_keys
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010236556.1	30426	38977	ambiguous_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010236556.1	30426	38977	ambiguous_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010271354.1	494	2052	ambiguous_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000690775.1	Eurypyga helias	Aves	ITPR2	tblastn_trace	NW_010271354.1	494	2052	ambiguous_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010332464.1	899	66305	rescue_regions	ITPR2	fixed10	1	76771	0	0	0	too_few_keys
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010332464.1	899	66305	rescue_regions	ITPR2	informative10	1	76771	0	0	0	too_few_keys
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010289176.1	19070	34172	rescue_regions	ITPR2	fixed10	1	35138	0	0	0	too_few_keys
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010289176.1	19070	34172	rescue_regions	ITPR2	informative10	1	35138	0	0	0	too_few_keys
