accession	organism	vclass	cell	ledger_status	state	rule	reason	best_coverage	contig_n50	contig_spans_gene	control_ok	n_spare_itpr_loci	recon_coverage	recon_gene_equiv	recon_n_contigs	synteny_state	synteny_call	synteny_n_regions	synteny_n_keys	synteny_reason
GCA_040091325.1	Goodea atripinnis	Actinopteri	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.31, truncated at a contig edge or an N-run	0.306	16062	0	1	7	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_900634775.2	Gouania willdenowi	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1838341	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_900634775.2	Gouania willdenowi	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1838341	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_900634775.2	Gouania willdenowi	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1838341	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.17, truncated at a contig edge or an N-run	0.1739	2928	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR2	tblastn_trace	present_fragmented	R4	0.35 of the reference reassembled from 6 contigs outside every locus the aligner found, bar 0.137	0	2928	0	1	1	0.3502	0.4128	6	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_900312595.1	Guentherus altivela	Actinopteri	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.11, truncated at a contig edge or an N-run	0.109	2928	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_056783565.1	Hiodon alosoides	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	15034530	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_056783565.1	Hiodon alosoides	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	15034530	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_056783565.1	Hiodon alosoides	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	15034530	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_029633855.1	Hoplias malabaricus	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3626585	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_029633855.1	Hoplias malabaricus	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3626585	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_029633855.1	Hoplias malabaricus	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3626585	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_054491055.1	Hypomesus nipponensis	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20232928	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_054491055.1	Hypomesus nipponensis	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20232928	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_054491055.1	Hypomesus nipponensis	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20232928	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_040091305.1	Ilyodon furcidens	Actinopteri	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.50, truncated at a contig edge or an N-run	0.4967	11867	0	1	5	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_040091305.1	Ilyodon furcidens	Actinopteri	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.36, truncated at a contig edge or an N-run	0.3595	11867	0	1	5	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_040091305.1	Ilyodon furcidens	Actinopteri	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.31, truncated at a contig edge or an N-run	0.306	11867	0	1	5	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_029633865.1	Lampris incognitus	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	917127	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_029633865.1	Lampris incognitus	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	917127	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_029633865.1	Lampris incognitus	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9944	917127	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_033238685.1	Lates japonicus	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	285591	1	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_033238685.1	Lates japonicus	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	285591	1	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_033238685.1	Lates japonicus	Actinopteri	ITPR3	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	285591	1	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_051992705.1	Lepidogalaxias salamandroides	Actinopteri	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.43, truncated at a contig edge or an N-run	0.4312	1446	0	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_051992705.1	Lepidogalaxias salamandroides	Actinopteri	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.11, truncated at a contig edge or an N-run	0.1126	1446	0	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_051992705.1	Lepidogalaxias salamandroides	Actinopteri	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.15, truncated at a contig edge or an N-run	0.1468	1446	0	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_040954835.1	Lepisosteus oculatus	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20019514	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_040954835.1	Lepisosteus oculatus	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20019514	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_040954835.1	Lepisosteus oculatus	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20019514	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_050084785.1	Liparis tanakae	Actinopteri	ITPR1	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1346787	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_050084785.1	Liparis tanakae	Actinopteri	ITPR2	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	0.9981	1346787	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_050084785.1	Liparis tanakae	Actinopteri	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1346787	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_056507025.1	Lutjanus erythropterus	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	37725332	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_056507025.1	Lutjanus erythropterus	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	37725332	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_056507025.1	Lutjanus erythropterus	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	37725332	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_900324485.3	Mastacembelus armatus	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	8014513	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_900324485.3	Mastacembelus armatus	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	8014513	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_900324485.3	Mastacembelus armatus	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	8014513	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_013368585.1	Megalops cyprinoides	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	26850664	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_013368585.1	Megalops cyprinoides	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	26850664	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_013368585.1	Megalops cyprinoides	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	26850664	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2444644	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2444644	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2444644	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_021292245.1	Micropterus dolomieu	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	46775	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_021292245.1	Micropterus dolomieu	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	46775	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_021292245.1	Micropterus dolomieu	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	46775	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	636888	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	636888	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	636888	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14475636	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14475636	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14475636	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963921795.1	Nannobrachium achirus	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1305851	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963921795.1	Nannobrachium achirus	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1305851	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963921795.1	Nannobrachium achirus	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1305851	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963989245.1	Nansenia antarctica	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	750607	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963989245.1	Nansenia antarctica	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	750607	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963989245.1	Nansenia antarctica	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	750607	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027579695.1	Neoarius graeffei	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14859289	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027579695.1	Neoarius graeffei	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14859289	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027579695.1	Neoarius graeffei	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14859289	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_014281875.1	Nibea albiflora	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4420150	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_014281875.1	Nibea albiflora	Actinopteri	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4420150	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_014281875.1	Nibea albiflora	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4420150	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_043380555.1	Nothobranchius furzeri	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	9298000	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_043380555.1	Nothobranchius furzeri	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	9298000	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_043380555.1	Nothobranchius furzeri	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	9298000	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963971535.1	Notolepis coatsorum	Actinopteri	ITPR1	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	444000	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963971535.1	Notolepis coatsorum	Actinopteri	ITPR2	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	444000	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963971535.1	Notolepis coatsorum	Actinopteri	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	444000	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	383412	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	383412	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	383412	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048594095.1	Paramormyrops kingsleyae	Actinopteri	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	10969524	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048594095.1	Paramormyrops kingsleyae	Actinopteri	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	10969524	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048594095.1	Paramormyrops kingsleyae	Actinopteri	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	10969524	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_984656905.1	Parequula melbournensis	Actinopteri	ITPR1	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	5643520	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_984656905.1	Parequula melbournensis	Actinopteri	ITPR2	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	5643520	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_984656905.1	Parequula melbournensis	Actinopteri	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	5643520	1	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
