paralog	accession	organism	vclass	vorder	mp_id	bait	coverage	identity	aligned_aa	frameshifts	stop_codons	integrity	seq_len	source	kept	reason	name
ITPR2	GCA_013398155.1	Pedionomus torquatus	Aves	Charadriiformes	MP000047	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9809	2669	0	0	intact	2668	sweep_model	True	ok	ITPR2|Pedionomus_torquatus|GCA_013398155.1
ITPR3	GCA_013398155.1	Pedionomus torquatus	Aves	Charadriiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9887	0.9871	2634	0	0	intact	2637	sweep_model	True	ok	ITPR3|Pedionomus_torquatus|GCA_013398155.1
ITPR1	GCA_013398175.1	Climacteris rufus	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9813	2779	0	0	intact	2777	sweep_model	True	ok	ITPR1|Climacteris_rufus|GCA_013398175.1
ITPR2	GCA_013398175.1	Climacteris rufus	Aves	Passeriformes	MP000049	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9763	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Climacteris_rufus|GCA_013398175.1
ITPR3	GCA_013398175.1	Climacteris rufus	Aves	Passeriformes	MP000050	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9903	2670	0	0	intact	2677	sweep_model	True	ok	ITPR3|Climacteris_rufus|GCA_013398175.1
ITPR1	GCA_013398455.1	Loxia curvirostra	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9806	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Loxia_curvirostra|GCA_013398455.1
ITPR2	GCA_013398455.1	Loxia curvirostra	Aves	Passeriformes	MP000050	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9789	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Loxia_curvirostra|GCA_013398455.1
ITPR3	GCA_013398455.1	Loxia curvirostra	Aves	Passeriformes	MP000051	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9959	2670	0	0	intact	2670	sweep_model	True	ok	ITPR3|Loxia_curvirostra|GCA_013398455.1
ITPR1	GCA_013398575.1	Certhia familiaris	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.823	0.9821	2287	0	0	intact	2286	sweep_model	True	ok	ITPR1|Certhia_familiaris|GCA_013398575.1
ITPR2	GCA_013398575.1	Certhia familiaris	Aves	Passeriformes			0.7848	0.9802					0	sweep_model	False	below_quality_bar(found_unannotated)	
ITPR3	GCA_013398575.1	Certhia familiaris	Aves	Passeriformes	MP000050	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.995	2670	1	0	intact	2670	sweep_model	True	ok	ITPR3|Certhia_familiaris|GCA_013398575.1
ITPR1	GCA_013398615.1	Brachypodius melanocephalos	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9856	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Brachypodius_melanocephalos|GCA_013398615.1
ITPR2	GCA_013398615.1	Brachypodius melanocephalos	Aves	Passeriformes	MP000051	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.98	2700	0	0	intact	2703	sweep_model	True	ok	ITPR2|Brachypodius_melanocephalos|GCA_013398615.1
ITPR3	GCA_013398615.1	Brachypodius melanocephalos	Aves	Passeriformes	MP000052	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9522	2670	1	0	intact	2606	sweep_model	True	ok	ITPR3|Brachypodius_melanocephalos|GCA_013398615.1
ITPR1	GCA_013398795.1	Elachura formosa	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9838	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Elachura_formosa|GCA_013398795.1
ITPR2	GCA_013398795.1	Elachura formosa	Aves	Passeriformes	MP000048	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9793	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Elachura_formosa|GCA_013398795.1
ITPR3	GCA_013398795.1	Elachura formosa	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR1	GCA_013398835.1	Emberiza fucata	Aves	Passeriformes			0.6222	0.9902					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCA_013398835.1	Emberiza fucata	Aves	Passeriformes	MP000059	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9744	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Emberiza_fucata|GCA_013398835.1
ITPR3	GCA_013398835.1	Emberiza fucata	Aves	Passeriformes	MP000060	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9066	2670	2	0	intact	2572	sweep_model	True	ok	ITPR3|Emberiza_fucata|GCA_013398835.1
ITPR1	GCA_013398935.1	Ceuthmochares aereus	Aves	Cuculiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9856	2779	0	0	intact	2777	sweep_model	True	ok	ITPR1|Ceuthmochares_aereus|GCA_013398935.1
ITPR2	GCA_013398935.1	Ceuthmochares aereus	Aves	Cuculiformes	MP000044	A0A672UP22|ITPR2|Strigops_habroptila	0.9963	0.973	2690	0	0	intact	2703	sweep_model	True	ok	ITPR2|Ceuthmochares_aereus|GCA_013398935.1
ITPR3	GCA_013398935.1	Ceuthmochares aereus	Aves	Cuculiformes			0.4749	0.9535					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR1	GCA_013398955.1	Callaeas wilsoni	Aves	Passeriformes			0.6715	0.9861					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCA_013398955.1	Callaeas wilsoni	Aves	Passeriformes	MP000053	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9811	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Callaeas_wilsoni|GCA_013398955.1
ITPR3	GCA_013398955.1	Callaeas wilsoni	Aves	Passeriformes			0.7457	0.998					0	sweep_model	False	below_quality_bar(found_annotated)	
ITPR1	GCA_013398975.1	Catharus fuscescens	Aves	Passeriformes			0.6956	0.9778					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCA_013398975.1	Catharus fuscescens	Aves	Passeriformes	MP000061	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.98	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Catharus_fuscescens|GCA_013398975.1
ITPR3	GCA_013398975.1	Catharus fuscescens	Aves	Passeriformes	MP000062	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9944	2670	0	0	intact	2670	sweep_model	True	ok	ITPR3|Catharus_fuscescens|GCA_013398975.1
ITPR1	GCA_013399035.1	Quiscalus mexicanus	Aves	Passeriformes			0.6887	0.9667					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCA_013399035.1	Quiscalus mexicanus	Aves	Passeriformes			0.5615	0.9802					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_013399035.1	Quiscalus mexicanus	Aves	Passeriformes	MP000059	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9935	2670	1	0	intact	2670	sweep_model	True	ok	ITPR3|Quiscalus_mexicanus|GCA_013399035.1
ITPR1	GCA_013399075.1	Chloroceryle aenea	Aves	Coraciiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.991	0.9848	2754	0	1	intact	2762	sweep_model	True	ok	ITPR1|Chloroceryle_aenea|GCA_013399075.1
ITPR2	GCA_013399075.1	Chloroceryle aenea	Aves	Coraciiformes			0.7715	0.9827					0	sweep_model	False	below_quality_bar(found_unannotated)	
ITPR3	GCA_013399075.1	Chloroceryle aenea	Aves	Coraciiformes	MP000021	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.991	0.9753	2640	1	0	intact	2637	sweep_model	True	ok	ITPR3|Chloroceryle_aenea|GCA_013399075.1
ITPR1	GCA_013399305.1	Rostratula benghalensis	Aves	Charadriiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9892	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Rostratula_benghalensis|GCA_013399305.1
ITPR2	GCA_013399305.1	Rostratula benghalensis	Aves	Charadriiformes	MP000049	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9779	2669	0	0	intact	2668	sweep_model	True	ok	ITPR2|Rostratula_benghalensis|GCA_013399305.1
ITPR3	GCA_013399305.1	Rostratula benghalensis	Aves	Charadriiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9887	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Rostratula_benghalensis|GCA_013399305.1
ITPR1	GCA_013399395.1	Nyctiprogne leucopyga	Aves	Caprimulgiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.991	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Nyctiprogne_leucopyga|GCA_013399395.1
ITPR2	GCA_013399395.1	Nyctiprogne leucopyga	Aves	Caprimulgiformes			0.7678	0.9301					0	sweep_model	False	below_quality_bar(found_unannotated)	
ITPR3	GCA_013399395.1	Nyctiprogne leucopyga	Aves	Caprimulgiformes	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9876	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Nyctiprogne_leucopyga|GCA_013399395.1
ITPR1	GCA_013399455.1	Anthoscopus minutus	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9824	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Anthoscopus_minutus|GCA_013399455.1
ITPR2	GCA_013399455.1	Anthoscopus minutus	Aves	Passeriformes			0.5941	0.9707					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_013399455.1	Anthoscopus minutus	Aves	Passeriformes			0.5045	0.9941					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR1	GCA_013399495.1	Corythaixoides concolor	Aves	Musophagiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9712	0.9915	2699	0	0	intact	2698	sweep_model	True	ok	ITPR1|Corythaixoides_concolor|GCA_013399495.1
ITPR2	GCA_013399495.1	Corythaixoides concolor	Aves	Musophagiformes	MP000045	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9742	2669	0	0	intact	2672	sweep_model	True	ok	ITPR2|Corythaixoides_concolor|GCA_013399495.1
ITPR3	GCA_013399495.1	Corythaixoides concolor	Aves	Musophagiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.988	2664	0	1	intact	2664	sweep_model	True	ok	ITPR3|Corythaixoides_concolor|GCA_013399495.1
ITPR1	GCA_013399565.1	Podilymbus podiceps	Aves	Podicipediformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9903	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Podilymbus_podiceps|GCA_013399565.1
ITPR2	GCA_013399565.1	Podilymbus podiceps	Aves	Podicipediformes			0.6622	0.9832					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_013399565.1	Podilymbus podiceps	Aves	Podicipediformes	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9906	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Podilymbus_podiceps|GCA_013399565.1
ITPR1	GCA_013399735.1	Tyrannus savana	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.986	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Tyrannus_savana|GCA_013399735.1
ITPR2	GCA_013399735.1	Tyrannus savana	Aves	Passeriformes			0.5733	0.9793					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_013399735.1	Tyrannus savana	Aves	Passeriformes	MP000053	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9764	2670	1	0	intact	2697	sweep_model	True	ok	ITPR3|Tyrannus_savana|GCA_013399735.1
ITPR1	GCA_013399775.1	Semnornis frantzii	Aves	Piciformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR2	GCA_013399775.1	Semnornis frantzii	Aves	Piciformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR3	GCA_013399775.1	Semnornis frantzii	Aves	Piciformes	MP000047	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9727	2670	0	1	intact	2674	sweep_model	True	ok	ITPR3|Semnornis_frantzii|GCA_013399775.1
ITPR1	GCA_013399795.1	Zosterops hypoxanthus	Aves	Passeriformes			0.6956	0.9829					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCA_013399795.1	Zosterops hypoxanthus	Aves	Passeriformes	MP000066	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.98	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Zosterops_hypoxanthus|GCA_013399795.1
ITPR3	GCA_013399795.1	Zosterops hypoxanthus	Aves	Passeriformes	MP000067	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.9809	0.9909	2619	0	0	intact	2627	sweep_model	True	ok	ITPR3|Zosterops_hypoxanthus|GCA_013399795.1
ITPR1	GCA_013399855.1	Oxyruncus cristatus	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9881	2779	0	0	intact	2777	sweep_model	True	ok	ITPR1|Oxyruncus_cristatus|GCA_013399855.1
ITPR2	GCA_013399855.1	Oxyruncus cristatus	Aves	Passeriformes	MP000051	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9826	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Oxyruncus_cristatus|GCA_013399855.1
ITPR3	GCA_013399855.1	Oxyruncus cristatus	Aves	Passeriformes	MP000052	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9854	2670	0	1	intact	2677	sweep_model	True	ok	ITPR3|Oxyruncus_cristatus|GCA_013399855.1
ITPR1	GCA_013399895.1	Serilophus lunatus	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9819	2779	1	0	intact	2787	sweep_model	True	ok	ITPR1|Serilophus_lunatus|GCA_013399895.1
ITPR2	GCA_013399895.1	Serilophus lunatus	Aves	Passeriformes	MP000050	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9815	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Serilophus_lunatus|GCA_013399895.1
ITPR3	GCA_013399895.1	Serilophus lunatus	Aves	Passeriformes	MP000051	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9873	2670	0	0	intact	2679	sweep_model	True	ok	ITPR3|Serilophus_lunatus|GCA_013399895.1
ITPR1	GCA_013400075.1	Hippolais icterina	Aves	Passeriformes			0.5185	0.9806					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCA_013400075.1	Hippolais icterina	Aves	Passeriformes	MP000051	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9801	2669	0	0	intact	2668	sweep_model	True	ok	ITPR2|Hippolais_icterina|GCA_013400075.1
ITPR3	GCA_013400075.1	Hippolais icterina	Aves	Passeriformes	MP000052	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9944	2670	0	0	intact	2674	sweep_model	True	ok	ITPR3|Hippolais_icterina|GCA_013400075.1
ITPR1	GCA_013400195.1	Aramus guarauna	Aves	Gruiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9917	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Aramus_guarauna|GCA_013400195.1
ITPR2	GCA_013400195.1	Aramus guarauna	Aves	Gruiformes	MP000050	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9856	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Aramus_guarauna|GCA_013400195.1
ITPR3	GCA_013400195.1	Aramus guarauna	Aves	Gruiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9891	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Aramus_guarauna|GCA_013400195.1
ITPR1	GCA_013400215.1	Cisticola juncidis	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9683	2779	0	0	intact	2752	sweep_model	True	ok	ITPR1|Cisticola_juncidis|GCA_013400215.1
ITPR2	GCA_013400215.1	Cisticola juncidis	Aves	Passeriformes	MP000051	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9798	2669	0	0	intact	2668	sweep_model	True	ok	ITPR2|Cisticola_juncidis|GCA_013400215.1
ITPR3	GCA_013400215.1	Cisticola juncidis	Aves	Passeriformes	MP000052	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.9895	0.9853	2642	0	0	intact	2652	sweep_model	True	ok	ITPR3|Cisticola_juncidis|GCA_013400215.1
ITPR1	GCA_013400415.1	Scytalopus superciliaris	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9705	0.9867	2697	0	0	intact	2697	sweep_model	True	ok	ITPR1|Scytalopus_superciliaris|GCA_013400415.1
ITPR2	GCA_013400415.1	Scytalopus superciliaris	Aves	Passeriformes	MP000049	A0A672UP22|ITPR2|Strigops_habroptila	0.9137	0.9765	2467	0	0	intact	2467	sweep_model	True	ok	ITPR2|Scytalopus_superciliaris|GCA_013400415.1
ITPR3	GCA_013400415.1	Scytalopus superciliaris	Aves	Passeriformes	MP000050	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9854	2670	0	0	intact	2675	sweep_model	True	ok	ITPR3|Scytalopus_superciliaris|GCA_013400415.1
ITPR1	GCA_013400445.1	Leiothrix lutea	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR2	GCA_013400445.1	Leiothrix lutea	Aves	Passeriformes	MP000053	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9819	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Leiothrix_lutea|GCA_013400445.1
ITPR3	GCA_013400445.1	Leiothrix lutea	Aves	Passeriformes	MP000054	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9914	2670	0	0	intact	2678	sweep_model	True	ok	ITPR3|Leiothrix_lutea|GCA_013400445.1
ITPR1	GCA_013400515.1	Erpornis zantholeuca	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9842	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Erpornis_zantholeuca|GCA_013400515.1
ITPR2	GCA_013400515.1	Erpornis zantholeuca	Aves	Passeriformes	MP000066	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9805	2669	0	0	intact	2668	sweep_model	True	ok	ITPR2|Erpornis_zantholeuca|GCA_013400515.1
ITPR3	GCA_013400515.1	Erpornis zantholeuca	Aves	Passeriformes	MP000067	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9954	2670	1	0	intact	2670	sweep_model	True	ok	ITPR3|Erpornis_zantholeuca|GCA_013400515.1
ITPR1	GCA_013400585.1	Chloropsis cyanopogon	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9845	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Chloropsis_cyanopogon|GCA_013400585.1
ITPR2	GCA_013400585.1	Chloropsis cyanopogon	Aves	Passeriformes	MP000068	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.979	2669	0	0	intact	2668	sweep_model	True	ok	ITPR2|Chloropsis_cyanopogon|GCA_013400585.1
ITPR3	GCA_013400585.1	Chloropsis cyanopogon	Aves	Passeriformes	MP000069	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9899	2670	1	0	intact	2677	sweep_model	True	ok	ITPR3|Chloropsis_cyanopogon|GCA_013400585.1
ITPR1	GCA_013400635.1	Hypocryptadius cinnamomeus	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR2	GCA_013400635.1	Hypocryptadius cinnamomeus	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR3	GCA_013400635.1	Hypocryptadius cinnamomeus	Aves	Passeriformes	MP000031	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9973	2670	1	0	intact	2670	sweep_model	True	ok	ITPR3|Hypocryptadius_cinnamomeus|GCA_013400635.1
ITPR1	GCA_013400655.1	Mystacornis crossleyi	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR2	GCA_013400655.1	Mystacornis crossleyi	Aves	Passeriformes			0.7374	0.9238					0	sweep_model	False	below_quality_bar(found_annotated)	
ITPR3	GCA_013400655.1	Mystacornis crossleyi	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR1	GCA_013400675.1	Oxylabes madagascariensis	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR2	GCA_013400675.1	Oxylabes madagascariensis	Aves	Passeriformes			0.3204	0.6387					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_013400675.1	Oxylabes madagascariensis	Aves	Passeriformes			0.1734	0.9914					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR1	GCA_013400695.1	Neodrepanis coruscans	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR2	GCA_013400695.1	Neodrepanis coruscans	Aves	Passeriformes			0.187	0.9743					0	sweep_model	False	below_quality_bar(fragment)	
ITPR3	GCA_013400695.1	Neodrepanis coruscans	Aves	Passeriformes			0.1345	0.9805					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR1	GCA_013400735.1	Pomatostomus ruficeps	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR2	GCA_013400735.1	Pomatostomus ruficeps	Aves	Passeriformes			0.5607	0.9808					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_013400735.1	Pomatostomus ruficeps	Aves	Passeriformes	MP000057	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9668	2670	1	0	intact	2668	sweep_model	True	ok	ITPR3|Pomatostomus_ruficeps|GCA_013400735.1
ITPR1	GCA_013400815.1	Centropus bengalensis	Aves	Cuculiformes			0.5002	0.9906					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCA_013400815.1	Centropus bengalensis	Aves	Cuculiformes	MP000054	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9848	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Centropus_bengalensis|GCA_013400815.1
ITPR3	GCA_013400815.1	Centropus bengalensis	Aves	Cuculiformes	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9655	0.9833	2572	0	0	intact	2571	sweep_model	True	ok	ITPR3|Centropus_bengalensis|GCA_013400815.1
ITPR1	GCA_013400855.1	Buphagus erythrorhynchus	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR2	GCA_013400855.1	Buphagus erythrorhynchus	Aves	Passeriformes			0.5981	0.8931					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_013400855.1	Buphagus erythrorhynchus	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR1	GCA_013400895.1	Thalassarche chlororhynchos	Aves	Procellariiformes			0.7629	0.9914					0	sweep_model	False	below_quality_bar(found_annotated)	
ITPR2	GCA_013400895.1	Thalassarche chlororhynchos	Aves	Procellariiformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR3	GCA_013400895.1	Thalassarche chlororhynchos	Aves	Procellariiformes	MP000022	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9906	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Thalassarche_chlororhynchos|GCA_013400895.1
ITPR1	GCA_013400915.1	Pardalotus punctatus	Aves	Passeriformes			0.4538	0.9857					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCA_013400915.1	Pardalotus punctatus	Aves	Passeriformes			0.4722	0.9804					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_013400915.1	Pardalotus punctatus	Aves	Passeriformes			0.6157	0.9951					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR1	GCA_013400955.1	Drymodes brunneopygia	Aves	Passeriformes			0.706	0.9806					0	sweep_model	False	below_quality_bar(found_unannotated)	
ITPR2	GCA_013400955.1	Drymodes brunneopygia	Aves	Passeriformes			0.6263	0.9704					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_013400955.1	Drymodes brunneopygia	Aves	Passeriformes	MP000065	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.9652	0.9965	2577	0	0	intact	2577	sweep_model	True	ok	ITPR3|Drymodes_brunneopygia|GCA_013400955.1
ITPR1	GCA_013400995.1	Oreotrochilus melanogaster	Aves	Apodiformes			0.5934	0.9915					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCA_013400995.1	Oreotrochilus melanogaster	Aves	Apodiformes			0.7311	0.9818					0	sweep_model	False	below_quality_bar(found_unannotated)	
ITPR3	GCA_013400995.1	Oreotrochilus melanogaster	Aves	Apodiformes	MP000033	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9655	0.9567	2572	2	0	intact	2561	sweep_model	True	ok	ITPR3|Oreotrochilus_melanogaster|GCA_013400995.1
ITPR1	GCA_013401035.1	Horornis vulcanius	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR2	GCA_013401035.1	Horornis vulcanius	Aves	Passeriformes			0.1804	0.8941					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_013401035.1	Horornis vulcanius	Aves	Passeriformes			0.2019	0.9944					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR1	GCA_013401195.1	Pomatorhinus ruficollis	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR2	GCA_013401195.1	Pomatorhinus ruficollis	Aves	Passeriformes	MP000034	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9815	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Pomatorhinus_ruficollis|GCA_013401195.1
ITPR3	GCA_013401195.1	Pomatorhinus ruficollis	Aves	Passeriformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR1	GCA_013401215.1	Atlantisia rogersi	Aves	Gruiformes			0.636	0.9903					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCA_013401215.1	Atlantisia rogersi	Aves	Gruiformes			0.2878	0.9768					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_013401215.1	Atlantisia rogersi	Aves	Gruiformes			0.5315	0.9845					0	sweep_model	False	below_quality_bar(assembly_gap)	
