upid	organism	taxid	protein_count	group	genus	genus_n_available	status
UP000070080	Amygdalobacter nucleatus	3029274	1471	bacteria_genus	Amygdalobacter	2	swept
UP001156694	Amylibacter marinus	1475483	2663	bacteria_genus	Amylibacter	1	swept
UP000051230	Amylolactobacillus amylophilus DSM 20533 = JCM 1125	1423721	1532	bacteria_genus	Amylolactobacillus	3	swept
UP000661112	Anabaena azotica FACHB-119	947527	6680	bacteria_genus	Anabaena	8	swept
UP000218287	Anabaenopsis circularis NIES-21	1085406	5889	bacteria_genus	Anabaenopsis	4	swept
UP001431776	Anaerobaca lacustris	3044600	4521	bacteria_genus	Anaerobaca	1	swept
UP000180175	Anaerobacillus isosaccharinicus	1532552	4874	bacteria_genus	Anaerobacillus	5	swept
UP000253034	Anaerobacterium chartisolvens	1297424	4253	bacteria_genus	Anaerobacterium	1	swept
UP000250086	Anaerobiospirillum thomasii	179995	2368	bacteria_genus	Anaerobiospirillum	1	swept
UP000199315	Anaerobium acetethylicum	1619234	4003	bacteria_genus	Anaerobium	1	swept
UP000243819	Anaerobranca gottschalkii DSM 13577	1120990	2302	bacteria_genus	Anaerobranca	2	swept
UP000217549	Anaerobutyricum hallii	39488	3043	bacteria_genus	Anaerobutyricum	3	swept
UP001322744	Anaerocellum danielii	1387557	2616	bacteria_genus	Anaerocellum	2	swept
UP000005984	Anaerococcus lactolyticus ATCC 51172	525254	2252	bacteria_genus	Anaerococcus	17	swept
UP000184386	Anaerocolumna jejuensis DSM 15929	1121322	5667	bacteria_genus	Anaerocolumna	6	swept
UP000659630	Anaerofilum hominis	2763016	2696	bacteria_genus	Anaerofilum	1	swept
UP000005178	Anaerofustis stercorihominis DSM 17244	445971	2331	bacteria_genus	Anaerofustis	1	swept
UP000189674	Anaerohalosphaera lusitana	1936003	3413	bacteria_genus	Anaerohalosphaera	1	swept
UP000008922	Anaerolinea thermophila (strain DSM 14523 / JCM 11388 / NBRC 100420 / UNI-1)	926569	3110	bacteria_genus	Anaerolinea	2	swept
UP001298681	Anaeromassilibacillus senegalensis	1673717	2703	bacteria_genus	Anaeromassilibacillus	2	swept
UP000216024	Anaeromicrobium sediminis	1478221	4258	bacteria_genus	Anaeromicrobium	1	swept
UP000595897	Anaeromicropila herbilytica	2785025	4293	bacteria_genus	Anaeromicropila	2	swept
UP000724672	Anaeromonas frigoriresistens	2683708	3345	bacteria_genus	Anaeromonas	1	swept
UP001162891	Anaeromyxobacter oryzae	2918170	5881	bacteria_genus	Anaeromyxobacter	4	swept
UP000266506	Anaeroplasma bactoclasticum	2088	1953	bacteria_genus	Anaeroplasma	1	swept
UP000243297	Anaerorhabdus furcosa	118967	2330	bacteria_genus	Anaerorhabdus	1	swept
UP001652841	Anaerorudis cellulosivorans	3397862	2190	bacteria_genus	Anaerorudis	1	swept
UP000255036	Anaerosacchariphilus polymeriproducens	1812858	3531	bacteria_genus	Anaerosacchariphilus	2	swept
UP001142078	Anaerosalibacter massiliensis	1347392	3174	bacteria_genus	Anaerosalibacter	2	swept
UP001254848	Anaeroselena agilis	3063788	4449	bacteria_genus	Anaeroselena	1	swept
UP001243623	Anaerosinus gibii	3054208	2442	bacteria_genus	Anaerosinus	1	swept
UP000579281	Anaerosolibacter carboniphilus	1417629	5119	bacteria_genus	Anaerosolibacter	1	swept
UP000288812	Anaerosphaera multitolerans	2487351	2100	bacteria_genus	Anaerosphaera	2	swept
UP000295063	Anaerospora hongkongensis	244830	4497	bacteria_genus	Anaerospora	1	swept
UP000184038	Anaerosporobacter mobilis DSM 15930	1120996	4544	bacteria_genus	Anaerosporobacter	1	swept
UP000076268	Anaerosporomusa subterranea	1794912	3585	bacteria_genus	Anaerosporomusa	1	swept
UP000004935	Anaerostipes caccae (strain DSM 14662 / CCUG 47493 / JCM 13470 / NCIMB 13811 / L1-92)	411490	3743	bacteria_genus	Anaerostipes	7	swept
UP000461585	Anaerotalea alkaliphila	2662126	2757	bacteria_genus	Anaerotalea	1	swept
UP000183975	Anaerotignum lactatifermentans DSM 14214	1121323	3500	bacteria_genus	Anaerotignum	5	swept
UP000003803	Anaerotruncus colihominis DSM 17241	445972	4421	bacteria_genus	Anaerotruncus	5	swept
UP000433181	Anaerovibrio slackiae	2652309	2715	bacteria_genus	Anaerovibrio	2	swept
UP000198304	Anaerovirgula multivorans	312168	5186	bacteria_genus	Anaerovirgula	1	swept
UP001524502	Anaerovorax odorimutans	109327	3703	bacteria_genus	Anaerovorax	1	swept
UP000001943	Anaplasma phagocytophilum (strain HZ)	212042	1330	bacteria_genus	Anaplasma	6	swept
UP000315017	Anatilimnocola aggregata	2528021	6977	bacteria_genus	Anatilimnocola	1	swept
UP000245283	Ancrocorticia populi	2175228	2288	bacteria_genus	Ancrocorticia	1	swept
UP001597299	Ancylobacter oerskovii	459519	5051	bacteria_genus	Ancylobacter	16	swept
UP000285794	Ancylomarina euxina	2283627	3457	bacteria_genus	Ancylomarina	4	swept
UP000027821	Anditalea andensis	1048983	4341	bacteria_genus	Anditalea	1	swept
UP000177894	Andreesenella formicacetica	1497	3990	bacteria_genus	Andreesenella	2	swept
UP000180254	Andreesenia angusta	39480	2379	bacteria_genus	Andreesenia	1	swept
UP000192761	Andreprevotia lacus DSM 23236	1121001	4303	bacteria_genus	Andreprevotia	1	swept
UP000016511	Aneurinibacillus aneurinilyticus ATCC 12856	649747	6213	bacteria_genus	Aneurinibacillus	5	swept
UP001157017	Angustibacter aerolatus	1162965	4706	bacteria_genus	Angustibacter	2	swept
UP001231362	Anoxybacillus andreesenii	1325932	4347	bacteria_genus	Anoxybacillus	10	swept
UP000267250	Anoxybacter fermentans	1323375	3011	bacteria_genus	Anoxybacter	1	swept
UP000594014	Anoxybacterium hadale	3408580	4190	bacteria_genus	Anoxybacterium	1	swept
UP001213979	Anoxybacteroides rupiense	311460	3544	bacteria_genus	Anoxybacteroides	4	swept
UP001158066	Anoxynatronum buryatiense	489973	3634	bacteria_genus	Anoxynatronum	2	swept
UP000295807	Anseongella ginsenosidimutans	496056	3575	bacteria_genus	Anseongella	1	swept
UP000309016	Antarcticibacterium flavum	2058175	3535	bacteria_genus	Antarcticibacterium	2	swept
UP000295301	Antarcticimicrobium luteum	2547397	4345	bacteria_genus	Antarcticimicrobium	2	swept
UP001163223	Antarcticirhabdus aurantiaca	2606717	5558	bacteria_genus	Antarcticirhabdus	1	swept
UP000203589	Antarctobacter heliothermus	74033	4962	bacteria_genus	Antarctobacter	1	swept
UP001198200	Anthropogastromicrobium aceti	2981768	3159	bacteria_genus	Anthropogastromicrobium	1	swept
UP001241072	Antiquaquibacter soli	3064523	3120	bacteria_genus	Antiquaquibacter	2	swept
UP001165405	Antribacter soli	2910976	4336	bacteria_genus	Antribacter	1	swept
UP000237752	Antricoccus suffuscus	1629062	4340	bacteria_genus	Antricoccus	1	swept
UP000535543	Antrihabitans stalactiti	2584121	6185	bacteria_genus	Antrihabitans	4	swept
UP000606721	Aphanizomenon flos-aquae FACHB-1040	2692887	4841	bacteria_genus	Aphanizomenon	2	swept
UP000239001	Aphanothece hegewaldii CCALA 016	2107694	4827	bacteria_genus	Aphanothece	4	swept
UP000238042	Apibacter adventoris	1679466	2420	bacteria_genus	Apibacter	3	swept
UP000767392	Apilactobacillus timberlakei	2008380	1528	bacteria_genus	Apilactobacillus	11	swept
UP000011885	Aporhodopirellula sallentina SM41	1263870	6872	bacteria_genus	Aporhodopirellula	3	swept
UP000294664	Aquabacter spiritensis	933073	4631	bacteria_genus	Aquabacter	1	swept
UP000269265	Aquabacterium soli	2493092	4667	bacteria_genus	Aquabacterium	4	swept
UP001549076	Aquamicrobium terrae	1324945	5202	bacteria_genus	Aquamicrobium	8	swept
UP000586093	Aquariibacter albus	2759899	2983	bacteria_genus	Aquariibacter	2	swept
UP000598120	Aquaticitalea lipolytica	1247562	2836	bacteria_genus	Aquaticitalea	1	swept
UP000236655	Aquella oligotrophica	2067065	2454	bacteria_genus	Aquella	1	swept
UP001235343	Aquibacillus rhizosphaerae	3051431	4373	bacteria_genus	Aquibacillus	5	swept
UP001215503	Aquibaculum arenosum	3032591	3184	bacteria_genus	Aquibaculum	1	swept
UP001556692	Aquibium pacificus	3153579	5810	bacteria_genus	Aquibium	3	swept
UP000324194	Aquicella siphonis	254247	2580	bacteria_genus	Aquicella	2	swept
UP000325291	Aquicoccus porphyridii	1852029	4375	bacteria_genus	Aquicoccus	1	swept
UP000000798	Aquifex aeolicus (strain VF5)	224324	1553	bacteria_genus	Aquifex	1	swept
UP000192333	Aquiflexum balticum DSM 16537	758820	4889	bacteria_genus	Aquiflexum	2	swept
UP000501003	Aquiluna borgnonia	2499157	1370	bacteria_genus	Aquiluna	1	swept
UP001356170	Aquilutibacter rugosus	3115820	1946	bacteria_genus	Aquilutibacter	1	swept
UP000318833	Aquimarina algiphila	2047982	6064	bacteria_genus	Aquimarina	16	swept
UP000193862	Aquimixticola soesokkakensis	1519096	3316	bacteria_genus	Aquimixticola	1	swept
UP000199603	Aquimonas voraii	265719	3593	bacteria_genus	Aquimonas	1	swept
UP001056201	Aquincola tertiaricarbonis	391953	6354	bacteria_genus	Aquincola	2	swept
UP001193389	Aquipluma nitroreducens	2010828	4934	bacteria_genus	Aquipluma	1	swept
UP000016560	Aquipseudomonas alcaligenes (strain ATCC 14909 / DSM 50342 / CCUG 1425 / JCM 20561 / NBRC 14159 / NCIMB 9945 / NCTC 10367 / 1577) (Pseudomonas alcaligenes)	1215092	4528	bacteria_genus	Aquipseudomonas	5	swept
UP001595685	Aquipuribacter hungaricus	545624	3870	bacteria_genus	Aquipuribacter	2	swept
UP000253940	Aquirhabdus parva	2283318	3297	bacteria_genus	Aquirhabdus	1	swept
UP001623558	Aquirufa salirivi	3104729	2675	bacteria_genus	Aquirufa	13	swept
UP000276443	Aquisalibacillus elongatus	485577	2958	bacteria_genus	Aquisalibacillus	1	swept
UP000199657	Aquisalimonas asiatica	406100	3698	bacteria_genus	Aquisalimonas	1	swept
UP000818603	Aquisalinus luteolus	1566827	3416	bacteria_genus	Aquisalinus	2	swept
UP000324233	Aquisphaera giovannonii	406548	7743	bacteria_genus	Aquisphaera	1	swept
UP000198290	Aquitalea magnusonii	332411	4389	bacteria_genus	Aquitalea	4	swept
UP000321291	Arachidicoccus ginsenosidivorans	496057	4066	bacteria_genus	Arachidicoccus	3	swept
UP000273044	Arachnia propionica	1750	3001	bacteria_genus	Arachnia	2	swept
UP000197065	Arboricoccus pini	1963835	3717	bacteria_genus	Arboricoccus	1	swept
UP001235966	Arcanobacterium wilhelmae	1803177	1812	bacteria_genus	Arcanobacterium	9	swept
UP001207654	Archangium lansingense	2995310	10871	bacteria_genus	Archangium	7	swept
UP000245489	Arcicella aurantiaca	591202	4947	bacteria_genus	Arcicella	6	swept
UP000000939	Arcobacter nitrofigilis (strain ATCC 33309 / DSM 7299 / CCUG 15893 / LMG 7604 / NCTC 12251 / CI) (Campylobacter nitrofigilis)	572480	3125	bacteria_genus	Arcobacter	14	swept
UP000322918	Arcticibacter tournemirensis	699437	4430	bacteria_genus	Arcticibacter	3	swept
UP000249873	Arcticibacterium luteifluviistationis	1784714	4329	bacteria_genus	Arcticibacterium	1	swept
UP000037784	Ardenticatena maritima	872965	3144	bacteria_genus	Ardenticatena	1	swept
UP000184406	Arenibacter palladensis	237373	4570	bacteria_genus	Arenibacter	9	swept
UP001191082	Arenibacterium halophilum	2583821	4291	bacteria_genus	Arenibacterium	1	swept
UP000253083	Arenicella xantha	644221	3918	bacteria_genus	Arenicella	2	swept
UP000305760	Arenimonas terrae	2546226	3016	bacteria_genus	Arenimonas	10	swept
UP001157160	Arenivirga flava	1930060	3128	bacteria_genus	Arenivirga	1	swept
UP000192328	Aristaeella lactis	3046383	3013	bacteria_genus	Aristaeella	2	swept
UP000463975	Aristophania vespae	2697033	1570	bacteria_genus	Aristophania	1	swept
UP000520814	Armatimonas rosea	685828	5895	bacteria_genus	Armatimonas	1	swept
UP000248925	Arminella tubonensis	484088	6043	bacteria_genus	Arminella	3	swept
UP000634522	Aromatoleum toluolicum	90060	5565	bacteria_genus	Aromatoleum	10	swept
UP000181790	Arsenicibacter rosenii	1750698	5902	bacteria_genus	Arsenicibacter	1	swept
UP001157109	Arsenicicoccus piscis	673954	3974	bacteria_genus	Arsenicicoccus	4	swept
UP000281547	Arsenicitalea aurantiaca	1783274	3476	bacteria_genus	Arsenicitalea	1	swept
UP001177592	Arsenophonus nasoniae (son-killer infecting Nasonia vitripennis)	638	4377	bacteria_genus	Arsenophonus	2	swept
UP000704611	Arsukibacterium indicum	2848612	3704	bacteria_genus	Arsukibacterium	3	swept
UP000295511	Arthrobacter terricola	2547396	5023	bacteria_genus	Arthrobacter	71	swept
UP000727490	Arthrospiribacter ruber	2487934	4262	bacteria_genus	Arthrospiribacter	1	swept
UP000295706	Arundinibacter roseus	2070510	4679	bacteria_genus	Arundinibacter	1	swept
UP000243255	Asaccharospora irregularis DSM 2635	1121321	2538	bacteria_genus	Asaccharospora	1	swept
UP001516351	Asaia spathodeae	657016	3083	bacteria_genus	Asaia	5	swept
UP000256913	Asanoa ferruginea	53367	8328	bacteria_genus	Asanoa	5	swept
UP000244880	Ascidiaceihabitans donghaensis	1510460	4027	bacteria_genus	Ascidiaceihabitans	1	swept
UP001484199	Ash yellows phytoplasma	35780	504	bacteria_genus	Ash	1	swept
UP001257277	Asprobacillus argus	3076534	2833	bacteria_genus	Asprobacillus	1	swept
UP000001934	Aster yellows witches'-broom phytoplasma (strain AYWB)	322098	690	bacteria_genus	Aster	1	swept
UP000006512	Asticcacaulis biprosthecium C19	715226	4712	bacteria_genus	Asticcacaulis	8	swept
UP000001405	Atelocyanobacterium thalassa (isolate ALOHA)	1453429	1199	bacteria_genus	Atelocyanobacterium	1	swept
UP000463916	Athalassotoga saccharophila	1441386	87	bacteria_genus	Athalassotoga	1	swept
UP001187066	Atlantibacter subterraneus	255519	4515	bacteria_genus	Atlantibacter	2	swept
UP000599391	Atlanticothrix silvestris CENA357	1725252	5595	bacteria_genus	Atlanticothrix	1	swept
UP000012651	Atopobium minutum 10063974	997872	1539	bacteria_genus	Atopobium	2	swept
UP001171751	Atopococcus tabaci	269774	1291	bacteria_genus	Atopococcus	1	swept
UP000185766	Atopomonas hussainii	1429083	3415	bacteria_genus	Atopomonas	1	swept
UP000184128	Atopostipes suicloacalis DSM 15692	1121025	1926	bacteria_genus	Atopostipes	1	swept
UP000594463	Atribacter laminatus	2847778	2724	bacteria_genus	Atribacter	1	swept
UP001675543	Atrimonas thermophila	3064161	2225	bacteria_genus	Atrimonas	1	swept
UP000265366	Aurantiacibacter xanthus	1784712	3955	bacteria_genus	Aurantiacibacter	13	swept
UP000238426	Aurantibacter aestuarii	1266046	2594	bacteria_genus	Aurantibacter	1	swept
UP000246894	Aurantimicrobium photophilum	1987356	1736	bacteria_genus	Aurantimicrobium	4	swept
UP000588647	Aurantimonas endophytica	1522175	4809	bacteria_genus	Aurantimonas	4	swept
UP000198546	Auraticoccus monumenti	675864	4049	bacteria_genus	Auraticoccus	2	swept
UP000295632	Aureibacillus halotolerans	1508390	4165	bacteria_genus	Aureibacillus	1	swept
UP001185092	Aureibacter tunicatorum	866807	5087	bacteria_genus	Aureibacter	1	swept
UP000306229	Aureibaculum algae	2584122	4205	bacteria_genus	Aureibaculum	3	swept
UP000239366	Aureicoccus marinus	754435	2543	bacteria_genus	Aureicoccus	1	swept
UP000613160	Aureimonas glaciei	1776957	5354	bacteria_genus	Aureimonas	10	swept
UP001060919	Aureispira anguillae	2864201	6316	bacteria_genus	Aureispira	1	swept
UP000239800	Aureitalea marina	930804	2645	bacteria_genus	Aureitalea	1	swept
UP000318017	Aureliella helgolandensis	2527968	6357	bacteria_genus	Aureliella	1	swept
UP001224674	Auritidibacter ignavus	678932	2519	bacteria_genus	Auritidibacter	1	swept
UP000008495	Austwickia chelonae NBRC 105200	1184607	3048	bacteria_genus	Austwickia	1	swept
UP001262582	Autumnicola musiva	3075589	3899	bacteria_genus	Autumnicola	6	swept
UP001347884	Avibacterium paragallinarum (Haemophilus gallinarum)	728	2531	bacteria_genus	Avibacterium	6	swept
UP000231960	Avrilella dinanensis	2008672	2179	bacteria_genus	Avrilella	1	swept
UP000295129	Azoarcus indigens	29545	4840	bacteria_genus	Azoarcus	3	swept
UP000000723	Azobacteroides pseudotrichonymphae genomovar. CFP2	511995	847	bacteria_genus	Azobacteroides	1	swept
UP001293718	Azohydromonas lata	45677	6936	bacteria_genus	Azohydromonas	2	swept
UP000549250	Azomonas macrocytogenes (Azotobacter macrocytogenes)	69962	3862	bacteria_genus	Azomonas	2	swept
UP001725131	Azonexus caeni	266126	4153	bacteria_genus	Azonexus	4	swept
UP000606044	Azorhizobium oxalatiphilum	980631	5742	bacteria_genus	Azorhizobium	2	swept
UP001589891	Azorhizophilus paspali (Azotobacter paspali)	69963	4182	bacteria_genus	Azorhizophilus	1	swept
UP000663444	Azospira restricta	404405	3712	bacteria_genus	Azospira	3	swept
UP000007319	Azospirillum baldaniorum	1064539	7541	bacteria_genus	Azospirillum	23	swept
UP000002424	Azotobacter vinelandii (strain DJ / ATCC BAA-1303)	322710	4990	bacteria_genus	Azotobacter	5	swept
UP000441399	BD1-7 clade bacterium	2029982	4504	bacteria_genus	BD1-7	1	swept
UP001178888	Bacillus salipaludis	2547811	6203	bacteria_genus	Bacillus	101	swept
UP000202440	Bacterioplanes sanyensis	1249553	3784	bacteria_genus	Bacterioplanes	1	swept
UP001595722	Bacterioplanoides pacificum	1171596	3459	bacteria_genus	Bacterioplanoides	1	swept
UP001302274	Bacteriovorax antarcticus	3088717	4092	bacteria_genus	Bacteriovorax	2	swept
UP000003741	Bacteroides cellulosilyticus CL02T12C19	997874	6274	bacteria_genus	Bacteroides	48	swept
UP000321805	Baekduia soli	496014	4785	bacteria_genus	Baekduia	1	swept
UP000294746	Baia soyae	1544746	2834	bacteria_genus	Baia	1	swept
UP000265768	Bailinhaonella thermotolerans	1070861	7783	bacteria_genus	Bailinhaonella	1	swept
UP000317315	Balnearium lithotrophicum	223788	1855	bacteria_genus	Balnearium	1	swept
UP001589628	Balneatrix alpica	75684	3369	bacteria_genus	Balneatrix	1	swept
UP000251835	Balneicella halophila	1537566	1790	bacteria_genus	Balneicella	1	swept
UP001254608	Banduia mediterranea	3075609	3589	bacteria_genus	Banduia	1	swept
UP001299546	Bariatricus massiliensis	1745713	3963	bacteria_genus	Bariatricus	1	swept
UP000006044	Barnesiella intestinihominis YIT 11860	742726	2808	bacteria_genus	Barnesiella	2	swept
UP000318336	Barrientosiimonas humi	999931	3329	bacteria_genus	Barrientosiimonas	2	swept
UP000008952	Bartonella tamiae Th239	1094558	1978	bacteria_genus	Bartonella	35	swept
UP000199588	Basfia succiniciproducens	653940	2020	bacteria_genus	Basfia	1	swept
UP000028945	Basilea psittacipulmonis DSM 24701	1072685	1452	bacteria_genus	Basilea	1	swept
UP000626656	Bathymodiolus thermophilus thioautotrophic gill symbiont	2360	2643	bacteria_genus	Bathymodiolus	3	swept
UP000199071	Bauldia litoralis	665467	4760	bacteria_genus	Bauldia	1	swept
UP000002427	Baumannia cicadellinicola subsp. Homalodisca coagulata	374463	595	bacteria_genus	Baumannia	1	swept
UP000075320	Bdellovibrio bacteriovorus	959	3712	bacteria_genus	Bdellovibrio	4	swept
UP000234271	Beggiatoa leptomitoformis	288004	3478	bacteria_genus	Beggiatoa	2	swept
UP000001695	Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIMB 8712)	395963	3774	bacteria_genus	Beijerinckia	1	swept
UP001597361	Belliella marina	1644146	4581	bacteria_genus	Belliella	9	swept
UP000050514	Bellilinea caldifistulae	360411	2990	bacteria_genus	Bellilinea	1	swept
UP000660885	Belnapia arida	2804533	6510	bacteria_genus	Belnapia	3	swept
UP001661111	Bengtsoniella intestinalis	3073143	3321	bacteria_genus	Bengtsoniella	1	swept
UP001375743	Benzoatithermus flavus	3108223	4778	bacteria_genus	Benzoatithermus	1	swept
UP000254651	Bergeriella denitrificans (Neisseria denitrificans)	494	2212	bacteria_genus	Bergeriella	1	swept
UP001432059	Bergeyella porcorum	1735111	2566	bacteria_genus	Bergeyella	3	swept
UP000004263	Bermanella marisrubri	207949	3303	bacteria_genus	Bermanella	1	swept
UP000006054	Bernardetia litoralis (strain ATCC 23117 / DSM 6794 / NBRC 15988 / NCIMB 1366 / Fx l1 / Sio-4) (Flexibacter litoralis)	880071	3832	bacteria_genus	Bernardetia	1	swept
