accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0A085N5K6	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	42.2	42.2	1.0		3.7e-09	3.7e-09	0.0	0.013	0	64	0.731	171	M513_09112	Trichuris suis	68888	0	EF-hand domain-containing protein	metazoa_nonvert
A0A085N9L0	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	34.0	34.0	1.0		1.1e-06	1.1e-06	0.0	0.029	0	143	0.396	359	M513_02173	Trichuris suis	68888	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0A085NAL5	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	57.1	57.1	1.0		1.2e-13	1.2e-13	0.0	0.025	0	123	0.158	728	M513_01508	Trichuris suis	68888	0	ATP-dependent RNA helicase	metazoa_nonvert
A0A087T039	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.6	32.6	1.0		2.8e-06	2.8e-06	0.0	0.012	0	59	0.509	114	X975_24866	Stegodyphus mimosarum	407821	0	Calmodulin (Fragment)	metazoa_nonvert
A0A087T8W7	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	58.6	58.6	1.0		4.3e-14	4.3e-14	0.0	0.026	0	128	0.331	363	X975_05223	Stegodyphus mimosarum	407821	0	RNA helicase (Fragment)	metazoa_nonvert
A0A087TIZ3	RYR	medium	partial	ryr.hmm wins by 1300.7 bits (87.5% of 1486.5) over 922 profile positions	185.8	1486.5	1300.7	0.875	3.7e-52	0	0	0.237	0.187	636	922	0.999	919	X975_01125	Stegodyphus mimosarum	407821	0	Ryanodine receptor 44F (Fragment)	metazoa_nonvert
A0A087TIZ4	RYR	medium	partial	ryr.hmm wins by 1773.0 bits (95.3% of 1860.8) over 1504 profile positions	87.8	1860.8	1773.0	0.9528	1.3e-22	0	0	0.139	0.305	373	1504	0.998	1626	X975_01126	Stegodyphus mimosarum	407821	0	Ryanodine receptor 44F (Fragment)	metazoa_nonvert
A0A087TIZ5	unassigned	none	module	ryr.hmm matched only 104 profile positions (< 200) — a shared module, not a family assignment	100.9	216.4	115.5	0.5337	1.4e-26	1.2e-61	1.2e-61	0.043	0.021	115	104	1.0	103	X975_01127	Stegodyphus mimosarum	407821	0	Ryanodine receptor 1 (Fragment)	metazoa_nonvert
A0A087U4A8	unassigned	none	module	ryr.hmm matched only 177 profile positions (< 200) — a shared module, not a family assignment	0.0	95.8	95.8	1.0		2.7e-25	2.7e-25	0.0	0.036	0	177	0.147	1196	X975_08073	Stegodyphus mimosarum	407821	0	RING-type E3 ubiquitin transferase (Fragment)	metazoa_nonvert
A0A087U4M8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	40.9	40.9	1.0		9e-09	9e-09	0.0	0.011	0	54	0.659	85	X975_09944	Stegodyphus mimosarum	407821	0	RING finger and SPRY domain-containing protein 1 (Fragment)	metazoa_nonvert
A0A087UJD4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.0	32.0	1.0		4.3e-06	4.3e-06	0.0	0.011	0	54	0.434	129	X975_06970	Stegodyphus mimosarum	407821	0	Calcium-binding protein E63-1 (Fragment)	metazoa_nonvert
A0A087UU98	unassigned	none	module	itpr.hmm matched only 180 profile positions (< 200) — a shared module, not a family assignment	307.4	46.1	261.3	0.85	7.7e-89	2.4e-10	7.7e-89	0.067	0.026	180	128	1.0	177	X975_03089	Stegodyphus mimosarum	407821	0	Inositol 1,4,5-trisphosphate receptor type 1 (Fragment)	metazoa_nonvert
A0A087UU99	unassigned	none	module	itpr.hmm matched only 156 profile positions (< 200) — a shared module, not a family assignment	213.5	0.0	213.5	1.0	1.6e-60		1.6e-60	0.058	0.0	156	0	1.0	159	X975_03090	Stegodyphus mimosarum	407821	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	metazoa_nonvert
A0A087UUA0	unassigned	none	module	itpr.hmm matched only 134 profile positions (< 200) — a shared module, not a family assignment	176.3	0.0	176.3	1.0	2.6e-49		2.6e-49	0.05	0.0	134	0	0.993	142	X975_03091	Stegodyphus mimosarum	407821	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	metazoa_nonvert
A0A087UUA1	ITPR	medium	partial	itpr.hmm wins by 345.0 bits (100.0% of 345.0) over 317 profile positions; no ryr.hmm hit	345.0	0.0	345.0	1.0	3.8e-100		3.8e-100	0.118	0.0	317	0	1.0	325	X975_03092	Stegodyphus mimosarum	407821	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	metazoa_nonvert
A0A087UUA3	ITPR	medium	partial	itpr.hmm wins by 480.1 bits (100.0% of 480.1) over 290 profile positions; no ryr.hmm hit	480.1	0.0	480.1	1.0	6.8e-141		6.8e-141	0.108	0.0	290	0	1.0	290	X975_03094	Stegodyphus mimosarum	407821	0	Inositol 1,4,5-trisphosphate receptor type 1 (Fragment)	metazoa_nonvert
A0A087UUA4	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	91.7	0.0	91.7	1.0	8.2e-24		8.2e-24	0.038	0.0	102	0	0.962	106	X975_03095	Stegodyphus mimosarum	407821	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	metazoa_nonvert
A0A087UUA5	unassigned	none	module	itpr.hmm matched only 43 profile positions (< 200) — a shared module, not a family assignment	48.6	0.0	48.6	1.0	8e-11		8e-11	0.016	0.0	43	0	1.0	44	X975_03096	Stegodyphus mimosarum	407821	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	metazoa_nonvert
A0A087UUA6	unassigned	none	module	itpr.hmm matched only 99 profile positions (< 200) — a shared module, not a family assignment	47.7	0.0	47.7	1.0	1.5e-10		1.5e-10	0.037	0.0	99	0	0.739	142	X975_03097	Stegodyphus mimosarum	407821	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	metazoa_nonvert
A0A087UUA7	ITPR	medium	partial	itpr.hmm wins by 413.3 bits (100.0% of 413.3) over 258 profile positions; no ryr.hmm hit	413.3	0.0	413.3	1.0	9.2e-121		9.2e-121	0.096	0.0	258	0	0.996	264	X975_03098	Stegodyphus mimosarum	407821	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	metazoa_nonvert
A0A087UUA8	ITPR	medium	partial	itpr.hmm wins by 258.4 bits (58.9% of 438.5) over 234 profile positions	438.5	180.1	258.4	0.5893	2.3e-128	1.1e-50	2.3e-128	0.087	0.032	234	158	0.743	323	X975_03099	Stegodyphus mimosarum	407821	0	Inositol 1,4,5-trisphosphate receptor type 1 (Fragment)	metazoa_nonvert
A0A087UWV1	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	38.5	38.5	1.0		4.7e-08	4.7e-08	0.0	0.019	0	94	0.157	630	X975_24244	Stegodyphus mimosarum	407821	0	Ran-binding protein 9 (Fragment)	metazoa_nonvert
A0A087UZS7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.3	56.3	1.0		2e-13	2e-13	0.0	0.015	0	74	0.872	149	X975_04209	Stegodyphus mimosarum	407821	0	Calmodulin (Fragment)	metazoa_nonvert
A0A087VYB7	RYR	medium	partial	ryr.hmm wins by 31.6 bits (100.0% of 31.6) over 251 profile positions; no itpr.hmm hit	0.0	31.6	31.6	1.0		5.8e-06	5.8e-06	0.0	0.051	0	251	0.159	1593	EmuJ_000093900	Echinococcus multilocularis	6211	0	SPRY domain containing protein	metazoa_nonvert
A0A087YVJ7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.3	56.3	1.0		2e-13	2e-13	0.0	0.015	0	74	0.872	149		Anopheles darlingi	43151	0	EF-hand domain-containing protein	metazoa_nonvert
A0A090KQI1	ITPR	high	architecture	itpr.hmm wins by 2187.3 bits (85.9% of 2547.4) over 2606 profile positions	2547.4	360.1	2187.3	0.8586	0	6.5e-105	0	0.971	0.221	2606	1090	0.99	2979	SRAE_X000152300	Strongyloides ratti	34506	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0A090KWM4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	40.8	40.8	1.0		9.5e-09	9.5e-09	0.0	0.011	0	54	0.685	165	SRAE_X000198100	Strongyloides ratti	34506	0	Calmodulin-like protein 3	metazoa_nonvert
A0A090KWR8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	46.2	46.2	1.0		2.3e-10	2.3e-10	0.0	0.011	0	54	0.681	166	SRAE_X000204000	Strongyloides ratti	34506	0	Calmodulin-like protein 3	metazoa_nonvert
A0A090KY01	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.7	36.7	1.0		1.7e-07	1.7e-07	0.0	0.011	0	54	0.788	146	SRAE_X000245000	Strongyloides ratti	34506	0	Calmodulin-like protein 3	metazoa_nonvert
A0A090L017	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	51.1	51.1	1.0		7.5e-12	7.5e-12	0.0	0.013	0	64	0.716	169	SRAE_X000248000	Strongyloides ratti	34506	0	Calmodulin-like protein 3	metazoa_nonvert
A0A090L422	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	34.4	34.4	1.0		8.4e-07	8.4e-07	0.0	0.026	0	128	0.235	531	SRAE_1000112400	Strongyloides ratti	34506	0	Set1/Ash2 histone methyltransferase complex subunit ASH2	metazoa_nonvert
A0A090LA57	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	38.7	38.7	1.0		4.1e-08	4.1e-08	0.0	0.028	0	138	0.15	917	SRAE_1000265400	Strongyloides ratti	34506	0	Ran-binding proteins 9/10 homolog	metazoa_nonvert
A0A090LJ67	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.4	56.4	1.0		2e-13	2e-13	0.0	0.015	0	74	0.872	149	SRAE_2000439900	Strongyloides ratti	34506	0	Calmodulin	metazoa_nonvert
A0A090LRH1	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	41.9	41.9	1.0		4.5e-09	4.5e-09	0.0	0.013	0	64	0.411	297	SRAE_X000007800	Strongyloides ratti	34506	0	Calmodulin-like protein 3	metazoa_nonvert
A0A090MRX0	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	48.7	48.7	1.0		4.1e-11	4.1e-11	0.0	0.012	0	59	0.513	226	SRAE_0000013000	Strongyloides ratti	34506	0	Calmodulin-like protein 3	metazoa_nonvert
A0A090MUA7	RYR	high	architecture	ryr.hmm wins by 5673.1 bits (89.3% of 6351.6) over 4925 profile positions	678.5	6351.6	5673.1	0.8932	1.1e-200	0	0	0.711	0.999	1908	4925	0.998	5303	SRAE_1000038700	Strongyloides ratti	34506	0	Ryanodine receptor 1	metazoa_nonvert
A0A090MZ31	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	41.9	41.9	1.0		4.6e-09	4.6e-09	0.0	0.026	0	128	0.166	736	SRAE_2000288200	Strongyloides ratti	34506	0	ATP-dependent RNA helicase	metazoa_nonvert
A0A0B1RXF1	unassigned	none	module	itpr.hmm matched only 191 profile positions (< 200) — a shared module, not a family assignment	135.5	48.2	87.3	0.6443	5.1e-37	5.9e-11	5.1e-37	0.071	0.018	191	89	0.873	220	OESDEN_24490	Oesophagostomum dentatum	61180	0	Ion transport domain-containing protein (Fragment)	metazoa_nonvert
A0A0B1RYL0	unassigned	none	module	ryr.hmm matched only 99 profile positions (< 200) — a shared module, not a family assignment	90.1	151.3	61.2	0.4045	2.4e-23	5.1e-42	5.1e-42	0.035	0.02	94	99	1.0	100	OESDEN_24073	Oesophagostomum dentatum	61180	0	Ion transport domain-containing protein (Fragment)	metazoa_nonvert
A0A0B1S0I9	RYR	medium	partial	ryr.hmm wins by 268.3 bits (48.3% of 555.2) over 325 profile positions	286.9	555.2	268.3	0.4832	1.2e-82	1.1e-163	1.1e-163	0.097	0.066	260	325	0.99	311	OESDEN_21510	Oesophagostomum dentatum	61180	0	Transporter, cation channel family protein	metazoa_nonvert
A0A0B1S0X8	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	73.9	73.9	1.0		1.1e-18	1.1e-18	0.0	0.026	0	128	0.494	271	OESDEN_21798	Oesophagostomum dentatum	61180	0	SPRY domain protein	metazoa_nonvert
A0A0B1S3F4	RYR	medium	partial	ryr.hmm wins by 195.8 bits (100.0% of 195.8) over 261 profile positions; no itpr.hmm hit	0.0	195.8	195.8	1.0		2e-55	2e-55	0.0	0.053	0	261	0.842	311	OESDEN_20446	Oesophagostomum dentatum	61180	0	Ryanodine Receptor TM 4-6	metazoa_nonvert
A0A0B1S5U8	RYR	medium	partial	ryr.hmm wins by 199.4 bits (42.1% of 473.7) over 246 profile positions	274.3	473.7	199.4	0.4209	7.7e-79	3.8e-139	3.8e-139	0.092	0.05	247	246	0.988	251	OESDEN_21490	Oesophagostomum dentatum	61180	0	Transporter, cation channel family protein	metazoa_nonvert
A0A0B1S633	unassigned	none	module	itpr.hmm matched only 118 profile positions (< 200) — a shared module, not a family assignment	112.6	0.0	112.6	1.0	4.2e-30		4.2e-30	0.044	0.0	118	0	0.977	128	OESDEN_19512	Oesophagostomum dentatum	61180	0	Uncharacterized protein (Fragment)	metazoa_nonvert
A0A0B1S7M8	ITPR	medium	partial	itpr.hmm wins by 512.8 bits (85.0% of 603.6) over 513 profile positions	603.6	90.8	512.8	0.8496	4.2e-178	8.6e-24	4.2e-178	0.191	0.102	513	503	0.983	579	OESDEN_20427	Oesophagostomum dentatum	61180	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	metazoa_nonvert
A0A0B1SFV3	RYR	medium	partial	ryr.hmm wins by 402.8 bits (100.0% of 402.8) over 335 profile positions; no itpr.hmm hit	0.0	402.8	402.8	1.0		8.4e-118	8.4e-118	0.0	0.068	0	335	0.942	359	OESDEN_16117	Oesophagostomum dentatum	61180	0	SPRY domain protein (Fragment)	metazoa_nonvert
A0A0B1SHA5	unassigned	none	module	itpr.hmm matched only 150 profile positions (< 200) — a shared module, not a family assignment	182.1	0.0	182.1	1.0	4.5e-51		4.5e-51	0.056	0.0	150	0	0.908	163	OESDEN_15595	Oesophagostomum dentatum	61180	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	metazoa_nonvert
A0A0B1SHH1	RYR	medium	partial	ryr.hmm wins by 300.4 bits (100.0% of 300.4) over 227 profile positions; no itpr.hmm hit	0.0	300.4	300.4	1.0		6e-87	6e-87	0.0	0.046	0	227	0.943	246	OESDEN_15510	Oesophagostomum dentatum	61180	0	EF hand	metazoa_nonvert
A0A0B1SIS5	unassigned	none	module	itpr.hmm matched only 166 profile positions (< 200) — a shared module, not a family assignment	165.7	0.0	165.7	1.0	4.1e-46		4.1e-46	0.062	0.0	166	0	0.671	252	OESDEN_15055	Oesophagostomum dentatum	61180	0	Uncharacterized protein	metazoa_nonvert
A0A0B1SK20	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	35.7	35.7	1.0		3.4e-07	3.4e-07	0.0	0.025	0	123	0.297	411	OESDEN_14998	Oesophagostomum dentatum	61180	0	SPRY domain protein (Fragment)	metazoa_nonvert
A0A0B1SK54	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	56.2	56.2	1.0		2.2e-13	2.2e-13	0.0	0.017	0	84	0.312	295	OESDEN_16381	Oesophagostomum dentatum	61180	0	SPRY domain protein (Fragment)	metazoa_nonvert
A0A0B1SMX3	RYR	medium	partial	ryr.hmm wins by 393.1 bits (100.0% of 393.1) over 355 profile positions; no itpr.hmm hit	0.0	393.1	393.1	1.0		7.4e-115	7.4e-115	0.0	0.072	0	355	0.827	434	OESDEN_15052	Oesophagostomum dentatum	61180	0	RyR domain protein	metazoa_nonvert
A0A0B1SNJ7	RYR	medium	partial	ryr.hmm wins by 454.9 bits (100.0% of 454.9) over 360 profile positions; no itpr.hmm hit	0.0	454.9	454.9	1.0		1.8e-133	1.8e-133	0.0	0.073	0	360	0.949	375	OESDEN_13731	Oesophagostomum dentatum	61180	0	RyR domain protein (Fragment)	metazoa_nonvert
A0A0B1SP88	RYR	medium	partial	ryr.hmm wins by 331.6 bits (100.0% of 331.6) over 232 profile positions; no itpr.hmm hit	0.0	331.6	331.6	1.0		2.5e-96	2.5e-96	0.0	0.047	0	232	0.648	355	OESDEN_15259	Oesophagostomum dentatum	61180	0	Uncharacterized protein (Fragment)	metazoa_nonvert
A0A0B1SS08	ITPR	medium	partial	itpr.hmm wins by 496.7 bits (88.6% of 560.7) over 628 profile positions	560.7	64.0	496.7	0.8859	3.4e-165	1e-15	3.4e-165	0.234	0.058	628	286	0.933	625	OESDEN_13605	Oesophagostomum dentatum	61180	0	RyR/IP3R Homology associated domain-containing protein	metazoa_nonvert
A0A0B1SSG8	RYR	medium	partial	ryr.hmm wins by 406.8 bits (100.0% of 406.8) over 360 profile positions; no itpr.hmm hit	0.0	406.8	406.8	1.0		5.5e-119	5.5e-119	0.0	0.073	0	360	0.841	435	OESDEN_11970	Oesophagostomum dentatum	61180	0	SPRY domain protein (Fragment)	metazoa_nonvert
A0A0B1SSX7	RYR	medium	partial	ryr.hmm wins by 583.6 bits (91.4% of 638.8) over 488 profile positions	55.2	638.8	583.6	0.9136	8.1e-13	7e-189	7e-189	0.068	0.099	183	488	0.933	540	OESDEN_13639	Oesophagostomum dentatum	61180	0	RIH domain protein	metazoa_nonvert
A0A0B1STG3	RYR	medium	partial	ryr.hmm wins by 238.0 bits (100.0% of 238.0) over 237 profile positions; no itpr.hmm hit	0.0	238.0	238.0	1.0		4e-68	4e-68	0.0	0.048	0	237	0.926	269	OESDEN_11971	Oesophagostomum dentatum	61180	0	Ryanodine receptor junctional solenoid domain-containing protein	metazoa_nonvert
A0A0B1SV84	unassigned	none	module	ryr.hmm matched only 163 profile positions (< 200) — a shared module, not a family assignment	0.0	46.5	46.5	1.0		1.9e-10	1.9e-10	0.0	0.033	0	163	0.179	924	OESDEN_12411	Oesophagostomum dentatum	61180	0	deoxyhypusine synthase	metazoa_nonvert
A0A0B1T157	RYR	medium	partial	ryr.hmm wins by 485.4 bits (89.1% of 544.5) over 281 profile positions	59.1	544.5	485.4	0.8915	5.5e-14	1.8e-160	1.8e-160	0.07	0.057	188	281	1.0	296	OESDEN_08869	Oesophagostomum dentatum	61180	0	EF hand	metazoa_nonvert
A0A0B1T2T5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.5	34.5	1.0		7.7e-07	7.7e-07	0.0	0.011	0	54	0.792	72	OESDEN_08586	Oesophagostomum dentatum	61180	0	EF hand	metazoa_nonvert
A0A0B1T651	RYR	medium	partial	ryr.hmm wins by 384.0 bits (57.0% of 673.9) over 404 profile positions	289.9	673.9	384.0	0.5698	1.5e-83	1.9e-199	1.9e-199	0.121	0.082	325	404	0.973	404	OESDEN_08868	Oesophagostomum dentatum	61180	0	Transporter, cation channel family protein	metazoa_nonvert
A0A0B1TAC3	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	51.8	51.8	1.0		4.7e-12	4.7e-12	0.0	0.019	0	94	0.116	779	OESDEN_07350	Oesophagostomum dentatum	61180	0	ATP-dependent RNA helicase	metazoa_nonvert
A0A0B1TDQ9	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	37.1	37.1	1.0		1.3e-07	1.3e-07	0.0	0.013	0	64	0.608	194	OESDEN_04402	Oesophagostomum dentatum	61180	0	EF hand	metazoa_nonvert
A0A0B1TK91	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	48.9	48.9	1.0		3.5e-11	3.5e-11	0.0	0.015	0	74	0.863	146	OESDEN_03811	Oesophagostomum dentatum	61180	0	EF hand	metazoa_nonvert
A0A0B1TTG1	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	47.1	47.1	1.0		1.2e-10	1.2e-10	0.0	0.013	0	64	0.632	193	OESDEN_00905	Oesophagostomum dentatum	61180	0	EF hand	metazoa_nonvert
A0A0B2UMV8	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	63.7	63.7	1.0		1.2e-15	1.2e-15	0.0	0.027	0	133	0.246	562	Rspry1	Toxocara canis	6265	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0A0B2UR92	unassigned	none	module	ryr.hmm matched only 163 profile positions (< 200) — a shared module, not a family assignment	36.1	276.3	240.2	0.8693	4.7e-07	1.1e-79	1.1e-79	0.044	0.033	118	163	0.964	169	Rya-r44F	Toxocara canis	6265	0	Ryanodine receptor 44F	metazoa_nonvert
A0A0B2URF1	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	79.6	79.6	1.0		2e-20	2e-20	0.0	0.016	0	79	0.702	121	Tcan_02091	Toxocara canis	6265	0	Ryanodine receptor 3	metazoa_nonvert
A0A0B2UVU2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.4	56.4	1.0		2e-13	2e-13	0.0	0.015	0	74	0.872	149	cmd-1	Toxocara canis	6265	0	Calmodulin	metazoa_nonvert
