Proteome Id	Organism	Organism Id	Protein count
UP000001213	Tsukamurella paurometabola (strain ATCC 8368 / DSM 20162 / CCUG 35730 / CIP 100753 / JCM 10117 / KCTC 9821 / NBRC 16120 / NCIMB 702349 / NCTC 13040) (Corynebacterium paurometabolum)	521096	4170
UP000001219	Gordonia bronchialis (strain ATCC 25592 / DSM 43247 / BCRC 13721 / JCM 3198 / KCTC 3076 / NBRC 16047 / NCTC 10667) (Rhodococcus bronchialis)	526226	4628
UP000001225	Bordetella petrii (strain ATCC BAA-461 / DSM 12804 / CCUG 43448 / CIP 107267 / Se-1111R)	340100	4912
UP000001227	Amoebophilus asiaticus (strain 5a2)	452471	1253
UP000001231	Kangiella koreensis (strain DSM 16069 / JCM 12317 / KCTC 12182 / SW-125)	523791	2630
UP000001235	Gallionella capsiferriformans (strain ES-2) (Gallionella ferruginea capsiferriformans (strain ES-2))	395494	2853
UP000001258	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	272558	4006
UP000001259	Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / BCRC 10696 / JCM 1002 / NBRC 13953 / NCIMB 11778 / NCTC 12712 / WDCM 00102 / Lb 14)	390333	1519
UP000001260	Chlamydia felis (strain Fe/C-56) (Chlamydophila felis)	264202	1013
UP000001279	Ligilactobacillus ruminis (strain ATCC 27782 / RF3) (Lactobacillus ruminis)	1069534	1851
UP000001285	Fructilactobacillus sanfranciscensis (strain TMW 1.1304) (Lactobacillus sanfranciscensis)	714313	1263
UP000001288	Listeria monocytogenes serotype 1/2a (strain 10403S)	393133	2814
UP000001299	Butyrivibrio proteoclasticus (strain ATCC 51982 / DSM 14932 / B316) (Clostridium proteoclasticum)	515622	3799
UP000001302	Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087)	314260	2687
UP000001303	Zinderia insecticola (strain CARI)	871271	206
UP000001306	Leifsonia xyli subsp. xyli (strain CTCB07)	281090	2001
UP000001311	Rickettsia massiliae (strain Mtu5)	416276	969
UP000001317	Shewanella halifaxensis (strain HAW-EB4)	458817	4276
UP000001318	Clavibacter sepedonicus (Clavibacter michiganensis subsp. sepedonicus)	31964	3058
UP000001319	Finegoldia magna (strain ATCC 29328 / DSM 20472 / WAL 2508) (Peptostreptococcus magnus)	334413	1813
UP000001342	Afipia felis ATCC 53690	883080	4036
UP000001349	Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10) (Clostridium cellulolyticum)	394503	3287
UP000001351	Stigmatella aurantiaca (strain DW4/3-1)	378806	8307
UP000001353	Roseobacter litoralis (strain ATCC 49566 / DSM 6996 / JCM 21268 / NBRC 15278 / OCh 149)	391595	4499
UP000001355	Bacillus pumilus (strain SAFR-032)	315750	3700
UP000001362	Acidithiobacillus ferrooxidans (strain ATCC 23270 / DSM 14882 / CIP 104768 / NCIMB 8455) (Ferrobacillus ferrooxidans (strain ATCC 23270))	243159	3120
UP000001364	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	565050	3859
UP000001365	Streptococcus equi subsp. equi (strain 4047)	553482	1915
UP000001366	Persephonella marina (strain DSM 14350 / EX-H1)	123214	2048
UP000001368	Streptococcus equi subsp. zooepidemicus (strain H70)	553483	1851
UP000001369	Sulfurihydrogenibium azorense (strain DSM 15241 / OCM 825 / Az-Fu1)	204536	1708
UP000001377	Eggerthella lenta (strain ATCC 25559 / DSM 2243 / CCUG 17323 / JCM 9979 / KCTC 3265 / NCTC 11813 / VPI 0255 / 1899 B) (Eubacterium lentum)	479437	3054
UP000001382	Geodermatophilus obscurus (strain ATCC 25078 / DSM 43160 / JCM 3152 / CCUG 61914 / KCC A-0152 / KCTC 9177 / NBRC 13315 / NRRL B-3577 / G-20)	526225	4795
UP000001385	Brucella canis (strain ATCC 23365 / NCTC 10854 / RM-666)	483179	3238
UP000001399	Rhodomicrobium vannielii (strain ATCC 17100 / DSM 162 / LMG 4299 / NCIMB 10020 / ATH 3.1.1)	648757	3513
UP000001401	Evansella cellulosilytica (strain ATCC 21833 / DSM 2522 / FERM P-1141 / JCM 9156 / N-4) (Bacillus cellulosilyticus)	649639	4253
UP000001405	Atelocyanobacterium thalassa (isolate ALOHA)	1453429	1199
UP000001408	Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601)	189518	3676
UP000001409	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)	196164	2945
UP000001410	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	199310	5336
UP000001412	Clostridium tetani (strain Massachusetts / E88)	212717	2415
UP000001414	Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)	226186	4782
UP000001415	Enterococcus faecalis (strain ATCC 700802 / V583)	226185	3240
UP000001416	Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298)	228410	2375
UP000001417	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	226900	5240
UP000001418	Mycoplasmoides gallisepticum (strain R(low / passage 15 / clone 2)) (Mycoplasma gallisepticum)	710127	761
UP000001419	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	233413	4088
UP000001420	Prochlorococcus marinus (strain SARG / CCMP1375 / SS120)	167539	1881
UP000001422	Parasynechococcus marenigrum (strain WH8102)	84588	2513
UP000001423	Prochlorococcus marinus (strain MIT 9313)	74547	2830
UP000001424	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG 213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK)	243365	4397
UP000001425	Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa)	1111708	3508
UP000001426	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	258594	4922
UP000001430	Prochlorococcus marinus (strain MIT 9301)	167546	1906
UP000001436	Ralstonia nicotianae (strain ATCC BAA-1114 / GMI1000) (Ralstonia solanacearum)	267608	5002
UP000001441	Allochromatium vinosum (strain ATCC 17899 / DSM 180 / NBRC 103801 / NCIMB 10441 / D) (Chromatium vinosum)	572477	3211
UP000001444	Streptomyces scabiei (strain 87.22)	680198	8700
UP000001446	Dickeya zeae (strain Ech586) (Dickeya dadantii (strain Ech586))	590409	4141
UP000001452	Streptococcus pneumoniae serotype 2 (strain D39 / NCTC 7466)	373153	1910
UP000001473	Corynebacterium kroppenstedtii (strain DSM 44385 / JCM 11950 / CIP 105744 / CCUG 35717)	645127	2018
UP000001476	Lachnospira eligens (strain ATCC 27750 / DSM 3376 / VPI C15-48 / C15-B4) (Eubacterium eligens)	515620	2761
UP000001477	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990) (Eubacterium rectale)	515619	3545
UP000001489	Bartonella grahamii (strain as4aup)	634504	1709
UP000001491	Mesomycoplasma conjunctivae (strain ATCC 25834 / NCTC 10147 / HRC/581) (Mycoplasma conjunctivae)	572263	695
UP000001492	Asticcacaulis excentricus (strain ATCC 15261 / DSM 4724 / KCTC 12464 / NCIMB 9791 / VKM B-1370 / CB 48)	573065	3743
UP000001494	Zymomonas mobilis subsp. mobilis (strain ATCC 10988 / DSM 424 / LMG 404 / NCIMB 8938 / NRRL B-806 / ZM1)	555217	1777
UP000001497	Fibrobacter succinogenes (strain ATCC 19169 / S85)	59374	3084
UP000001502	Streptococcus parasanguinis (strain ATCC 15912 / DSM 6778 / CIP 104372 / LMG 14537)	760570	2022
UP000001505	Waddlia chondrophila (strain ATCC VR-1470 / WSU 86-1044)	716544	1919
UP000001508	Desulfurivibrio alkaliphilus (strain DSM 19089 / UNIQEM U267 / AHT2)	589865	2595
UP000001510	Microcystis aeruginosa (strain NIES-843 / IAM M-2473)	449447	5981
UP000001511	Nostoc azollae (strain 0708) (Anabaena azollae (strain 0708))	551115	3646
UP000001520	Deferribacter desulfuricans (strain DSM 14783 / JCM 11476 / NBRC 101012 / SSM1)	639282	2338
UP000001522	Helicobacter mustelae (strain ATCC 43772 / CCUG 25715 / CIP 103759 / LMG 18044 / NCTC 12198 / R85-136P) (Campylobacter mustelae)	679897	1400
UP000001544	Alkalihalophilus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4) (Bacillus pseudofirmus)	398511	4310
UP000001549	Candidatus Protofrankia datiscae	2716812	4063
UP000001551	Ethanoligenens harbinense (strain DSM 18485 / JCM 12961 / CGMCC 1.5033 / YUAN-3)	663278	2663
UP000001552	Thermoanaerobacter italicus (strain DSM 9252 / Ab9)	580331	2240
UP000001556	Desulforamulus reducens (strain ATCC BAA-1160 / DSM 100696 / MI-1) (Desulfotomaculum reducens)	349161	3220
UP000001557	Shewanella baltica (strain OS155 / ATCC BAA-1091)	325240	4223
UP000001558	Shewanella loihica (strain ATCC BAA-1088 / PV-4)	323850	3855
UP000001564	Clavibacter michiganensis subsp. michiganensis (strain NCPPB 382)	443906	3078
UP000001566	Synechococcus sp. (strain WH7803)	32051	2530
UP000001572	Alkaliphilus metalliredigens (strain QYMF)	293826	4467
UP000001591	Rhodospirillum centenum (strain ATCC 51521 / SW)	414684	3984
UP000001592	Bartonella tribocorum (strain DSM 28219 / CCUG 45778 / CIP 105476 / IBS 506)	382640	1962
UP000001596	Gillisella ampelina (strain ATCC BAA-846 / DSM 112012 / S4) (Agrobacterium vitis)	311402	5353
UP000001600	Rhizobium rhizogenes (strain K84 / ATCC BAA-868) (Agrobacterium radiobacter)	311403	6674
UP000001601	Leeuwenhoekiella blandensis (strain CECT 7118 / CCUG 51940 / KCTC 22103 / MED217) (Flavobacterium sp. (strain MED217))	398720	3687
UP000001625	Sideroxydans lithotrophicus (strain ES-1)	580332	2977
UP000001626	Thermoanaerobacterium thermosaccharolyticum (strain ATCC 7956 / DSM 571 / NCIMB 9385 / NCA 3814 / NCTC 13789 / WDCM 00135 / 2032) (Clostridium thermosaccharolyticum)	580327	2583
UP000001627	Neorickettsia risticii (strain Illinois)	434131	898
UP000001634	Borrelia bissettiae (strain DSM 17990 / CIP 109136 / DN127) (Borreliella bissettiae)	521010	1403
UP000001635	Cyclobacterium marinum (strain ATCC 25205 / DSM 745 / LMG 13164 / NCIMB 1802) (Flectobacillus marinus)	880070	4983
UP000001651	Lacticaseibacillus paracasei (strain ATCC 334 / BCRC 17002 / CCUG 31169 / CIP 107868 / KCTC 3260 / NRRL B-441) (Lactobacillus paracasei)	321967	2708
UP000001652	Levilactobacillus brevis (strain ATCC 367 / BCRC 12310 / CIP 105137 / JCM 1170 / LMG 11437 / NCIMB 947 / NCTC 947) (Lactobacillus brevis)	387344	2201
UP000001654	Zunongwangia profunda (strain DSM 18752 / CCTCC AB 206139 / SM-A87) (Wangia profunda)	655815	4633
UP000001660	Nitrospira defluvii	330214	4263
UP000001661	Acetohalobium arabaticum (strain ATCC 49924 / DSM 5501 / Z-7288)	574087	2276
UP000001662	Lacrimispora saccharolytica (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) (Clostridium saccharolyticum)	610130	4133
UP000001681	Exiguobacterium artemiae (strain DSM 17290 / CCUG 55495 / CIP 109462 / JCM 13490 / 255-15) (Exiguobacterium sibiricum)	262543	3005
UP000001683	Natranaerobius thermophilus (strain ATCC BAA-1301 / DSM 18059 / JW/NM-WN-LF)	457570	2847
UP000001685	Streptomyces griseus subsp. griseus (strain JCM 4626 / CBS 651.72 / NBRC 13350 / KCC S-0626 / ISP 5235)	455632	7008
UP000001691	Endomicrobium trichonymphae	1408204	758
UP000001692	Cupriavidus taiwanensis (strain DSM 17343 / BCRC 17206 / CCUG 44338 / CIP 107171 / LMG 19424 / R1) (Ralstonia taiwanensis (strain LMG 19424))	977880	5838
UP000001693	Leptothrix cholodnii (strain ATCC 51168 / LMG 8142 / SP-6) (Leptothrix discophora (strain SP-6))	395495	4343
UP000001695	Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIMB 8712)	395963	3774
UP000001697	Limosilactobacillus fermentum (strain NBRC 3956 / LMG 18251) (Lactobacillus fermentum)	334390	1818
UP000001698	Xylella fastidiosa (strain M23)	405441	2163
UP000001700	Riesia pediculicola (strain USDA)	515618	540
UP000001726	Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99)	465817	3618
UP000001727	Corynebacterium urealyticum (strain ATCC 43042 / DSM 7109)	504474	2011
UP000001730	Aliivibrio salmonicida (strain LFI1238) (Vibrio salmonicida (strain LFI1238))	316275	3513
UP000001732	Coprothermobacter proteolyticus (strain ATCC 35245 / DSM 5265 / OCM 4 / BT)	309798	1481
UP000001733	Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 / H-6-12)	309799	1913
UP000001735	Helicobacter pylori (strain G27)	563041	1501
UP000001739	Paraburkholderia phytofirmans (strain DSM 17436 / LMG 22146 / PsJN) (Burkholderia phytofirmans)	398527	7197
UP000001740	Xanthomonas oryzae pv. oryzae (strain PXO99A)	360094	4566
UP000001784	Syntrophobacter fumaroxidans (strain DSM 10017 / MPOB)	335543	4012
UP000001803	Brachyspira hyodysenteriae (strain ATCC 49526 / WA1)	565034	2642
UP000001807	Borreliella burgdorferi (strain ATCC 35210 / DSM 4680 / CIP 102532 / B31) (Borrelia burgdorferi)	224326	1291
UP000001816	Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15) (Caulobacter crescentus)	190650	3720
UP000001817	Paraburkholderia xenovorans (strain LB400)	266265	8591
UP000001822	Cytophaga hutchinsonii (strain ATCC 33406 / DSM 1761 / CIP 103989 / NBRC 15051 / NCIMB 9469 / D465)	269798	3771
UP000001823	Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A)	195103	2873
UP000001844	Nitrosococcus halophilus (strain Nc4)	472759	3770
UP000001845	Mycoplasma crocodyli (strain ATCC 51981 / MP145)	512564	689
UP000001847	Leptospira biflexa serovar Patoc (strain Patoc 1 / ATCC 23582 / Paris)	456481	3723
UP000001868	Phenylobacterium zucineum (strain HLK1)	450851	3838
UP000001870	Alteromonas mediterranea (strain DSM 17117 / CIP 110805 / LMG 28347 / Deep ecotype)	1774373	3935
UP000001877	Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599)	358681	5887
UP000001880	Haliangium ochraceum (strain DSM 14365 / JCM 11303 / SMP-2)	502025	6684
UP000001883	Rothia mucilaginosa (strain DY-18) (Stomatococcus mucilaginosus)	680646	1991
UP000001887	Pirellula staleyi (strain ATCC 27377 / DSM 6068 / ICPB 4128) (Pirella staleyi)	530564	4711
UP000001889	Citrobacter rodentium (strain ICC168) (Citrobacter freundii biotype 4280)	637910	4792
UP000001890	Xanthomonas albilineans (strain GPE PC73 / CFBP 7063)	380358	3190
UP000001902	Acidaminococcus fermentans (strain ATCC 25085 / DSM 20731 / CCUG 9996 / CIP 106432 / VR4)	591001	2016
UP000001910	Leptotrichia buccalis (strain ATCC 14201 / DSM 1135 / JCM 12969 / NCTC 10249 / C-1013-b)	523794	2218
UP000001916	Allomeiothermus silvanus (strain ATCC 700542 / DSM 9946 / NBRC 106475 / NCIMB 13440 / VI-R2) (Thermus silvanus)	526227	3383
UP000001917	Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / BCRC 14685 / JCM 5260 / KCTC 1825 / NBRC 15652 / NCIMB 11725 / NRRL B-14509 / 104-IA) (Bacillus acidocaldarius)	521098	3059
UP000001918	Thermomonospora curvata (strain ATCC 19995 / DSM 43183 / JCM 3096 / KCTC 9072 / NBRC 15933 / NCIMB 10081 / Henssen B9)	471852	4888
UP000001919	Brachybacterium faecium (strain ATCC 43885 / DSM 4810 / JCM 11609 / LMG 19847 / NBRC 14762 / NCIMB 9860 / 6-10)	446465	3062
UP000001928	Mycoplasma capricolum subsp. capricolum (strain California kid / ATCC 27343 / NCTC 10154)	340047	812
UP000001929	Rhodospirillum rubrum (strain ATCC 11170 / ATH 1.1.1 / DSM 467 / LMG 4362 / NCIMB 8255 / S1)	269796	3835
UP000001930	Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CCUG 48851 / CIP 106301 / E264)	271848	5562
UP000001932	Sodalis glossinidius (strain morsitans)	343509	2490
UP000001933	Syntrophus aciditrophicus (strain SB)	56780	3145
UP000001934	Aster yellows witches'-broom phytoplasma (strain AYWB)	322098	690
UP000001936	Rhizobium etli (strain ATCC 51251 / DSM 11541 / JCM 21823 / NBRC 15573 / CFN 42)	347834	5921
UP000001937	Frankia casuarinae (strain DSM 45818 / CECT 9043 / HFP020203 / CcI3)	106370	4441
UP000001939	Staphylococcus aureus (strain USA300)	367830	2607
UP000001942	Ehrlichia sennetsu (strain ATCC VR-367 / Miyayama) (Neorickettsia sennetsu)	222891	932
UP000001943	Anaplasma phagocytophilum (strain HZ)	212042	1330
UP000001944	Francisella tularensis subsp. holarctica (strain LVS)	376619	1678
UP000001946	Desulfitobacterium hafniense (strain Y51)	138119	5014
UP000001947	Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024)	203122	3999
UP000001951	Rickettsia bellii (strain RML369-C)	336407	1400
UP000001953	Nitrobacter hamburgensis (strain DSM 10229 / NCIMB 13809 / X14)	323097	4243
UP000001955	Shimwellia blattae (strain ATCC 29907 / DSM 4481 / JCM 1650 / NBRC 105725 / CDC 9005-74) (Escherichia blattae)	630626	3870
UP000001959	Hyphomonas neptunium (strain ATCC 15444)	228405	3499
UP000001962	Alkalilimnicola ehrlichii (strain ATCC BAA-1101 / DSM 17681 / MLHE-1)	187272	2862
UP000001963	Granulibacter bethesdensis (strain ATCC BAA-1260 / CGDNIH1)	391165	2565
UP000001964	Maricaulis maris (strain MCS10) (Caulobacter maris)	394221	3060
UP000001966	Nitrosomonas eutropha (strain DSM 101675 / C91 / Nm57)	335283	2473
UP000001968	Syntrophomonas wolfei subsp. wolfei (strain DSM 2245B / Goettingen)	335541	2473
UP000001973	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	100226	8038
UP000001976	Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)	266834	6169
UP000001977	Bordetella avium (strain 197N)	360910	3371
UP000001978	Clostridioides difficile (strain 630) (Peptoclostridium difficile)	272563	3762
UP000001982	Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013)	318161	3727
UP000001986	Clostridium botulinum (strain Hall / ATCC 3502 / NCTC 13319 / Type A)	441771	3590
UP000001988	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	419947	3990
UP000001989	Rhizorhabdus wittichii (strain DSM 6014 / CCUG 31198 / JCM 15750 / NBRC 105917 / EY 4224 / RW1) (Sphingomonas wittichii)	392499	5313
UP000001991	Limosilactobacillus reuteri (strain DSM 20016) (Lactobacillus reuteri)	557436	1865
UP000002007	Renibacterium salmoninarum (strain ATCC 33209 / DSM 20767 / JCM 11484 / NBRC 15589 / NCIMB 2235)	288705	3421
UP000002008	Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl)	324602	3850
UP000002010	Laribacter hongkongensis (strain HLHK9)	557598	3208
UP000002011	Dyadobacter fermentans (strain ATCC 700827 / DSM 18053 / CIP 107007 / KCTC 52180 / NS114)	471854	5703
UP000002012	Denitrovibrio acetiphilus (strain DSM 12809 / NBRC 114555 / N2460)	522772	2901
UP000002015	Shewanella sediminis (strain HAW-EB3)	425104	4493
UP000002016	Pseudothermotoga lettingae (strain ATCC BAA-301 / DSM 14385 / NBRC 107922 / TMO) (Thermotoga lettingae)	416591	2040
UP000002019	Cloacimonas acidaminovorans (strain Evry)	459349	1813
UP000002020	Phytoplasma mali (strain AT)	482235	448
UP000002026	Slackia heliotrinireducens (strain ATCC 29202 / DSM 20476 / NCTC 11029 / RHS 1) (Peptococcus heliotrinreducens)	471855	2750
UP000002027	Sphaerobacter thermophilus (strain ATCC 49802 / DSM 20745 / KCCM 41009 / NCIMB 13125 / S 6022)	479434	3471
UP000002028	Spirosoma linguale (strain ATCC 33905 / DSM 74 / LMG 10896 / Claus 1)	504472	6867
UP000002029	Streptosporangium roseum (strain ATCC 12428 / DSM 43021 / JCM 3005 / KCTC 9067 / NCIMB 10171 / NRRL 2505 / NI 9100)	479432	8955
UP000002030	Thermanaerovibrio acidaminovorans (strain ATCC 49978 / DSM 6589 / Su883) (Selenomonas acidaminovorans)	525903	1737
UP000002033	Hyphomicrobium denitrificans (strain ATCC 51888 / DSM 1869 / NCIMB 11706 / TK 0415)	582899	3452
UP000002043	Thermocrinis albus (strain DSM 14484 / JCM 11386 / HI 11/12)	638303	1592
UP000002062	Thermoanaerobacter brockii subsp. finnii (strain ATCC 43586 / DSM 3389 / AKO-1) (Thermoanaerobacter finnii)	509193	2180
UP000002064	Thermoanaerobacter mathranii subsp. mathranii (strain DSM 11426 / CCUG 53645 / CIP 108742 / A3)	583358	2158
UP000002066	Streptomyces pratensis (strain ATCC 33331 / IAF-45CD)	591167	6558
UP000002067	Lacticaseibacillus rhamnosus (strain ATCC 53103 / LMG 18243 / GG) (Lactobacillus rhamnosus)	568703	2718
UP000002069	Cronobacter turicensis (strain DSM 18703 / CCUG 55852 / LMG 23827 / z3032)	693216	4452
UP000002070	Clostridioides difficile (strain R20291) (Peptoclostridium difficile)	645463	3505
UP000002072	Streptobacillus moniliformis (strain ATCC 14647 / DSM 12112 / NCTC 10651 / 9901)	519441	1431
UP000002077	Corynebacterium aurimucosum (strain ATCC 700975 / DSM 44827 / CIP 107346 / CN-1) (Corynebacterium nigricans)	548476	2528
UP000002084	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)	41514	4500
UP000002139	Sorangium cellulosum (strain So ce56) (Polyangium cellulosum (strain So ce56))	448385	9320
