accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0A078AEX2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.2	32.2	1.0		1.2e-06	1.2e-06	0.0	0.012	0	59	0.247	465	Contig9533.g10193	Stylonychia lemnae	5949	0	Calcium-dependent protein kinase 1	protista_other
A0A078AFL7	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	40.0	40.0	1.0		5.4e-09	5.4e-09	0.0	0.014	0	69	0.917	132	Contig17914.g19048	Stylonychia lemnae	5949	0	Calmodulin	protista_other
A0A078AH12	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	38.9	38.9	1.0		1.2e-08	1.2e-08	0.0	0.012	0	59	0.263	437	Contig10951.g11709	Stylonychia lemnae	5949	0	Protein kinase domain containing protein	protista_other
A0A078AJU5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.6	30.6	1.0		3.7e-06	3.7e-06	0.0	0.012	0	59	0.309	557	Contig15329.g16336	Stylonychia lemnae	5949	0	Radial spoke protein 7	protista_other
A0A078AKL7	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	41.2	41.2	1.0		2.4e-09	2.4e-09	0.0	0.012	0	59	0.272	548	Contig14691.g15647	Stylonychia lemnae	5949	0	Ef hand family protein	protista_other
A0A078AL65	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.5	32.5	1.0		1e-06	1e-06	0.0	0.012	0	59	0.206	557	Contig1226.g1343	Stylonychia lemnae	5949	0	non-specific serine/threonine protein kinase	protista_other
A0A078AM91	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	45.4	45.4	1.0		1.3e-10	1.3e-10	0.0	0.014	0	69	0.454	553	Contig19349.g20514	Stylonychia lemnae	5949	0	Ef hand family protein	protista_other
A0A078AQ67	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		3.5e-08	3.5e-08	0.0	0.013	0	64	0.434	580	Contig14266.g15191	Stylonychia lemnae	5949	0	Ef hand family protein	protista_other
A0A078ASZ8	ITPR	high	architecture	itpr.hmm wins by 949.5 bits (71.6% of 1326.9) over 2571 profile positions	1326.9	377.4	949.5	0.7156	0	1.3e-110	0	0.958	0.258	2571	1272	0.998	2773	Contig10368.g11065	Stylonychia lemnae	5949	0	Cation channel family protein	protista_other
A0A078AY62	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	102.3	102.3	1.0		9.1e-28	9.1e-28	0.0	0.029	0	143	0.104	1390	Contig16001.g17053	Stylonychia lemnae	5949	0	E3 ubiquitin-protein ligase rkp-like	protista_other
A0A078B100	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.8	34.8	1.0		1.9e-07	1.9e-07	0.0	0.011	0	54	0.252	905	Contig19831.g21031	Stylonychia lemnae	5949	0	Ef hand family protein	protista_other
A0A078B2N2	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	40.6	40.6	1.0		3.7e-09	3.7e-09	0.0	0.016	0	79	0.266	497	Contig9395.g10041	Stylonychia lemnae	5949	0	non-specific serine/threonine protein kinase	protista_other
A0A078B3Y5	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	48.8	48.8	1.0		1.2e-11	1.2e-11	0.0	0.014	0	69	0.337	563	Contig6564.g7022	Stylonychia lemnae	5949	0	Ef hand family protein	protista_other
A0A078B4K6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	31.0	31.0	1.0		2.7e-06	2.7e-06	0.0	0.012	0	59	0.585	200	Contig12399.g13236	Stylonychia lemnae	5949	0	Centrin	protista_other
A0A078B6G7	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	45.0	45.0	1.0		1.7e-10	1.7e-10	0.0	0.012	0	59	0.29	400	Contig3819.g4084	Stylonychia lemnae	5949	0	Calcium-dependent protein	protista_other
A0A078B9B5	unassigned	none	module	best profile score 29.8 < 30 bits	0.0	29.8	29.8	1.0		6.4e-06	6.4e-06	0.0	0.012	0	59	0.711	166	Contig5296.g5671	Stylonychia lemnae	5949	0	Calciumdependent protein 4	protista_other
A0A088RJ41	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	53.6	53.6	1.0		4.3e-13	4.3e-13	0.0	0.012	0	59	0.779	149	LPMP_090920	Leishmania panamensis	5679	0	Calmodulin	protista_other
A0A088RL60	RYR	medium	partial	ryr.hmm wins by 66.3 bits (100.0% of 66.3) over 251 profile positions; no itpr.hmm hit	0.0	66.3	66.3	1.0		6.3e-17	6.3e-17	0.0	0.051	0	251	0.055	5596	LPMP_131330	Leishmania panamensis	5679	0	Ubiquitin-protein ligase, putative	protista_other
A0A088S3L6	unassigned	none	module	ryr.hmm matched only 163 profile positions (< 200) — a shared module, not a family assignment	0.0	101.6	101.6	1.0		1.5e-27	1.5e-27	0.0	0.033	0	163	0.063	4169	LPMP_356480	Leishmania panamensis	5679	0	Ubiquitin-protein ligase, putative	protista_other
A0A088SHI5	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	35.4	35.4	1.0		1.3e-07	1.3e-07	0.0	0.025	0	123	0.051	4087	LPMP_324060	Leishmania panamensis	5679	0	Ubiquitin-protein ligase, putative	protista_other
A0A0A1TWZ4	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	39.3	39.3	1.0		8.8e-09	8.8e-09	0.0	0.017	0	84	0.085	1035	EIN_198060	Entamoeba invadens IP1	370355	0	SPRY domain containing protein	protista_other
A0A0D2UGF9	ITPR	high	architecture	itpr.hmm wins by 2450.8 bits (83.0% of 2951.7) over 2563 profile positions	2951.7	500.9	2450.8	0.8303	0	8e-148	0	0.955	0.282	2563	1390	0.825	3232	CAOG_004826	Capsaspora owczarzaki (strain ATCC 30864)	595528	0	Inositol 1,4,5-triphosphate receptor	protista_other
A0A0D2UN76	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	35.3	35.3	1.0		1.4e-07	1.4e-07	0.0	0.025	0	123	0.254	485	CAOG_006799	Capsaspora owczarzaki (strain ATCC 30864)	595528	0	KB07 protein	protista_other
A0A0D2WJG6	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	40.2	40.2	1.0		4.6e-09	4.6e-09	0.0	0.026	0	128	0.16	818	CAOG_001525	Capsaspora owczarzaki (strain ATCC 30864)	595528	0	Ash2-like protein	protista_other
A0A0D2WKI2	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	47.8	47.8	1.0		2.5e-11	2.5e-11	0.0	0.017	0	84	0.111	728	CAOG_002038	Capsaspora owczarzaki (strain ATCC 30864)	595528	0	ATP-dependent RNA helicase	protista_other
A0A0D2WLS5	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	56.5	56.5	1.0		5.8e-14	5.8e-14	0.0	0.025	0	123	0.164	750	CAOG_002700	Capsaspora owczarzaki (strain ATCC 30864)	595528	0	SPRY domain-containing protein	protista_other
A0A0D2WXI6	RYR	high	architecture	ryr.hmm wins by 3991.7 bits (85.6% of 4662.5) over 4743 profile positions	670.8	4662.5	3991.7	0.8561	7.3e-199	0	0	0.724	0.962	1943	4743	0.953	6625	CAOG_007989	Capsaspora owczarzaki (strain ATCC 30864)	595528	0	Ryanodine receptor	protista_other
A0A0D2X1X5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.1	58.1	1.0		1.9e-14	1.9e-14	0.0	0.015	0	74	0.872	149	CAOG_002694	Capsaspora owczarzaki (strain ATCC 30864)	595528	0	Calmodulin	protista_other
A0A0D2X364	ITPR	high	architecture	itpr.hmm wins by 1012.5 bits (75.1% of 1348.9) over 2609 profile positions	1348.9	336.4	1012.5	0.7506	0	2.8e-98	0	0.972	0.257	2609	1267	0.994	2653	CAOG_009776	Capsaspora owczarzaki (strain ATCC 30864)	595528	0	MIR domain-containing protein	protista_other
A0A0D3HYU0	ITPR	medium	partial	itpr.hmm wins by 80.9 bits (73.2% of 110.5) over 223 profile positions	110.5	29.6	80.9	0.7321	5.7e-30	7.6e-06	5.7e-30	0.083	0.018	223	89	0.924	236		Emiliania huxleyi (strain CCMP1516)	280463	0	Inositol 1,4,5-trisphosphate/ryanodine receptor domain-containing protein	protista_other
A0A0D3I215	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.8	32.8	1.0		8.2e-07	8.2e-07	0.0	0.011	0	54	0.619	176		Emiliania huxleyi (strain CCMP1516)	280463	0	EF-hand domain-containing protein	protista_other
A0A0D3IFT4	ITPR	medium	partial	itpr.hmm wins by 360.3 bits (83.8% of 430.0) over 1259 profile positions	430.0	69.7	360.3	0.8379	2.7e-126	5.9e-18	2.7e-126	0.469	0.056	1259	276	0.907	1615		Emiliania huxleyi (strain CCMP1516)	280463	0	PH domain-containing protein	protista_other
A0A0D3ILM8	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	42.2	42.2	1.0		1.2e-09	1.2e-09	0.0	0.018	0	89	0.122	704		Emiliania huxleyi (strain CCMP1516)	280463	0	ATP-dependent RNA helicase DDX1	protista_other
A0A0D3IW90	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	44.3	44.3	1.0		2.8e-10	2.8e-10	0.0	0.013	0	64	0.66	191		Emiliania huxleyi (strain CCMP1516)	280463	0	EF-hand domain-containing protein	protista_other
A0A0D3J326	ITPR	high	architecture	itpr.hmm wins by 648.5 bits (66.2% of 979.8) over 2150 profile positions	979.8	331.3	648.5	0.6619	5.3e-292	9.8e-97	5.3e-292	0.801	0.164	2150	809	0.889	2712		Emiliania huxleyi (strain CCMP1516)	280463	0	Inositol 1,4,5-trisphosphate receptor	protista_other
A0A0D3JYL6	ITPR	medium	partial	itpr.hmm wins by 90.2 bits (72.3% of 124.7) over 250 profile positions	124.7	34.5	90.2	0.7233	3e-34	2.5e-07	3e-34	0.093	0.033	250	163	0.816	305		Emiliania huxleyi (strain CCMP1516)	280463	0	Inositol 1,4,5-trisphosphate/ryanodine receptor domain-containing protein	protista_other
A0A0D3K2G0	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	58.4	58.4	1.0		1.6e-14	1.6e-14	0.0	0.014	0	69	0.867	150		Emiliania huxleyi (strain CCMP1516)	280463	0	Calmodulin	protista_other
A0A0D3KCX4	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	48.2	48.2	1.0		1.9e-11	1.9e-11	0.0	0.014	0	69	0.781	169		Emiliania huxleyi (strain CCMP1516)	280463	0	Calmodulin	protista_other
A0A0D3KH02	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	58.4	58.4	1.0		1.6e-14	1.6e-14	0.0	0.014	0	69	0.867	150		Emiliania huxleyi (strain CCMP1516)	280463	0	Calmodulin	protista_other
A0A0D9QIS6	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	38.8	38.8	1.0		1.2e-08	1.2e-08	0.0	0.013	0	64	0.23	565	AK88_03474	Plasmodium fragile	5857	0	non-specific serine/threonine protein kinase	protista_other
A0A0D9QPL8	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	58.4	58.4	1.0		1.6e-14	1.6e-14	0.0	0.014	0	69	0.872	149	AK88_01301	Plasmodium fragile	5857	0	Calmodulin	protista_other
A0A0D9QTS9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.2	30.2	1.0		4.7e-06	4.7e-06	0.0	0.012	0	59	0.685	168	AK88_01064	Plasmodium fragile	5857	0	Caltractin	protista_other
A0A0G4IGZ5	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	43.3	43.3	1.0		5.4e-10	5.4e-10	0.0	0.013	0	64	0.827	150	PBRA_000258	Plasmodiophora brassicae	37360	0	Calmodulin	protista_other
A0A0G4IKM4	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	68.9	68.9	1.0		1.1e-17	1.1e-17	0.0	0.018	0	89	0.017	5816	PBRA_004519	Plasmodiophora brassicae	37360	0	HECT-type E3 ubiquitin transferase	protista_other
A0A0G4ITD3	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	36.5	36.5	1.0		5.9e-08	5.9e-08	0.0	0.026	0	128	0.042	3080	PBRA_006606	Plasmodiophora brassicae	37360	0	HECT domain-containing protein	protista_other
A0A0G4J3V7	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	79.3	79.3	1.0		8.1e-21	8.1e-21	0.0	0.025	0	123	0.031	4121	PBRA_002500	Plasmodiophora brassicae	37360	0	HECT domain-containing protein	protista_other
A0A0G4J423	unassigned	none	module	ryr.hmm matched only 192 profile positions (< 200) — a shared module, not a family assignment	0.0	50.4	50.4	1.0		3.9e-12	3.9e-12	0.0	0.039	0	192	0.257	649	PBRA_008899	Plasmodiophora brassicae	37360	0	Ryanodine receptor Ryr domain-containing protein	protista_other
A0A0G4J4G0	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.8	57.8	1.0		2.4e-14	2.4e-14	0.0	0.015	0	74	0.855	152	PBRA_002391	Plasmodiophora brassicae	37360	0	Calmodulin	protista_other
A0A0L0D1N3	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	33.9	33.9	1.0		3.8e-07	3.8e-07	0.0	0.028	0	138	0.389	383	AMSG_00229	Thecamonas trahens ATCC 50062	461836	0	SPRY domain-containing protein	protista_other
A0A0L0D4G4	RYR	medium	partial	ryr.hmm wins by 75.1 bits (100.0% of 75.1) over 237 profile positions; no itpr.hmm hit	0.0	75.1	75.1	1.0		1.5e-19	1.5e-19	0.0	0.048	0	237	0.048	4954	AMSG_03687	Thecamonas trahens ATCC 50062	461836	0	ubiquitinyl hydrolase 1	protista_other
A0A0L0D4X1	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	90.0	90.0	1.0		4.7e-24	4.7e-24	0.0	0.027	0	133	0.103	1253	AMSG_02805	Thecamonas trahens ATCC 50062	461836	0	E3 ubiquitin-protein ligase RNF123	protista_other
A0A0L0D838	ITPR	high	architecture	itpr.hmm wins by 513.9 bits (65.6% of 783.0) over 1616 profile positions	783.0	269.1	513.9	0.6563	1.1e-232	5.1e-78	1.1e-232	0.602	0.148	1616	730	0.583	2895	AMSG_04834	Thecamonas trahens ATCC 50062	461836	0	Inositol 1,4,5-trisphosphate receptor type 3	protista_other
A0A0L0DGZ6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.0	56.0	1.0		8.1e-14	8.1e-14	0.0	0.015	0	74	0.872	149	AMSG_07687	Thecamonas trahens ATCC 50062	461836	0	Calmodulin	protista_other
A0A0L0DIL6	ITPR	high	architecture	itpr.hmm wins by 532.5 bits (70.4% of 756.0) over 1938 profile positions	756.0	223.5	532.5	0.7044	1.5e-224	2.9e-64	1.5e-224	0.722	0.184	1938	907	0.619	3179	AMSG_00953	Thecamonas trahens ATCC 50062	461836	0	Uncharacterized protein	protista_other
A0A0L0DLN5	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	38.6	38.6	1.0		1.5e-08	1.5e-08	0.0	0.019	0	94	0.123	741	AMSG_09309	Thecamonas trahens ATCC 50062	461836	0	ATP-dependent RNA helicase DDX1	protista_other
A0A0L0DMJ3	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	59.0	59.0	1.0		1e-14	1e-14	0.0	0.027	0	133	0.124	1104	AMSG_08466	Thecamonas trahens ATCC 50062	461836	0	B30.2/SPRY domain-containing protein	protista_other
A0A0L0DTI7	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	38.8	38.8	1.0		1.2e-08	1.2e-08	0.0	0.026	0	128	0.032	3942	AMSG_11027	Thecamonas trahens ATCC 50062	461836	0	HECT domain-containing protein	protista_other
A0A0L0EZA5	unassigned	none	module	itpr.hmm matched only 70 profile positions (< 200) — a shared module, not a family assignment	57.8	0.0	57.8	1.0	4.4e-14		4.4e-14	0.026	0.0	70	0	0.805	87	SARC_17749	Sphaeroforma arctica JP610	667725	0	MIR domain-containing protein (Fragment)	protista_other
A0A0L0F000	unassigned	none	module	itpr.hmm matched only 62 profile positions (< 200) — a shared module, not a family assignment	38.5	0.0	38.5	1.0	2.8e-08		2.8e-08	0.023	0.0	62	0	0.969	64	SARC_17458	Sphaeroforma arctica JP610	667725	0	RIH domain-containing protein (Fragment)	protista_other
A0A0L0F0V0	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	104.9	0.0	104.9	1.0	2.7e-28		2.7e-28	0.028	0.0	75	0	0.974	77	SARC_17140	Sphaeroforma arctica JP610	667725	0	Uncharacterized protein (Fragment)	protista_other
A0A0L0F337	unassigned	none	module	itpr.hmm matched only 72 profile positions (< 200) — a shared module, not a family assignment	55.2	0.0	55.2	1.0	2.6e-13		2.6e-13	0.027	0.0	72	0	0.973	73	SARC_16369	Sphaeroforma arctica JP610	667725	0	Uncharacterized protein (Fragment)	protista_other
A0A0L0F6G6	unassigned	none	module	itpr.hmm matched only 35 profile positions (< 200) — a shared module, not a family assignment	41.4	0.0	41.4	1.0	3.7e-09		3.7e-09	0.013	0.0	35	0	0.872	39	SARC_15292	Sphaeroforma arctica JP610	667725	0	MIR domain-containing protein (Fragment)	protista_other
A0A0L0F6W6	unassigned	none	module	itpr.hmm matched only 156 profile positions (< 200) — a shared module, not a family assignment	135.5	0.0	135.5	1.0	1.7e-37		1.7e-37	0.058	0.0	156	0	0.958	166	SARC_15131	Sphaeroforma arctica JP610	667725	0	Mon2/Sec7/BIG1-like HUS domain-containing protein (Fragment)	protista_other
A0A0L0F7N0	unassigned	none	module	itpr.hmm matched only 56 profile positions (< 200) — a shared module, not a family assignment	52.0	0.0	52.0	1.0	2.4e-12		2.4e-12	0.021	0.0	56	0	0.983	58	SARC_14757	Sphaeroforma arctica JP610	667725	0	RyR/IP3R Homology associated domain-containing protein (Fragment)	protista_other
A0A0L0F9A7	unassigned	none	module	itpr.hmm matched only 99 profile positions (< 200) — a shared module, not a family assignment	47.0	0.0	47.0	1.0	7.6e-11		7.6e-11	0.037	0.0	99	0	0.902	123	SARC_14747	Sphaeroforma arctica JP610	667725	0	Uncharacterized protein	protista_other
A0A0L0FBU5	unassigned	none	module	itpr.hmm matched only 142 profile positions (< 200) — a shared module, not a family assignment	87.4	0.0	87.4	1.0	5.2e-23		5.2e-23	0.053	0.0	142	0	0.996	235	SARC_13475	Sphaeroforma arctica JP610	667725	0	Uncharacterized protein (Fragment)	protista_other
A0A0L0FC65	unassigned	none	module	itpr.hmm matched only 148 profile positions (< 200) — a shared module, not a family assignment	186.7	115.5	71.2	0.3814	6e-53	9.6e-32	6e-53	0.055	0.027	148	133	0.919	160	SARC_13774	Sphaeroforma arctica JP610	667725	0	Ion transport domain-containing protein (Fragment)	protista_other
