upid	organism	taxid	protein_count	group	genus	genus_n_available	status
UP001610444	Aspergillus pseudodeflectus	176178	14445	fungi			swept
UP001610446	Aspergillus pseudoustus	1810923	15533	fungi			swept
UP001610563	Aspergillus keveii	714993	15687	fungi			swept
UP001610728	Ceratocystis lukuohia	2019550	7468	fungi			swept
UP001623330	Nakaseomyces bracarensis	273131	5117	fungi			swept
UP001628179	Madurella fahalii	1157608	11349	fungi			swept
UP001629113	Phlyctema vagabunda	108571	11475	fungi			swept
UP001642405	Sporothrix curviconia	1260050	9798	fungi			swept
UP001642406	Sporothrix bragantina	671064	10044	fungi			swept
UP001642482	Sporothrix eucalyptigena	1812306	10647	fungi			swept
UP001642501	Sporothrix epigloea	1892477	6635	fungi			swept
UP001642502	Sporothrix epigloea	1892477	6635	fungi			swept
UP001642720	Trichoderma ghanense	65468	10416	fungi			swept
UP001648503	Batrachochytrium salamandrivorans	1357716	11223	fungi			swept
UP001656597	Scheffersomyces amazonensis	1078765	6045	fungi			swept
UP001656878	Meristemomyces frigidus	1508187	10941	fungi			swept
UP001657017	Scheffersomyces coipomensis	1788519	6156	fungi			swept
UP001657018	Scheffersomyces xylosifermentans	1304137	6165	fungi			swept
UP001658139	Arthrobotrys megalospora	2528406	12425	fungi			swept
UP001663967	Hanseniaspora menglaensis	3081051	4365	fungi			swept
UP001670338	Gibberella pulicaris	5128	12890	fungi			swept
UP001694485	Penicillium ochrochloron	69780	10480	fungi			swept
UP001712045	Fusarium chlamydosporum	86545	11054	fungi			swept
UP001725542	Trichoderma cf. simile WF8	3060474	12851	fungi			swept
UP001730040	Penicillium discolor	74830	12324	fungi			swept
UP001730041	Penicillium palitans	293373	11942	fungi			swept
UP001730042	Penicillium glandicola	197659	10262	fungi			swept
UP001730043	Penicillium bialowiezense	293381	11242	fungi			swept
UP001730044	Penicillium pancosmium	1131562	12657	fungi			swept
UP001730045	Penicillium viridicatum	60134	11371	fungi			swept
UP001730046	Penicillium manginii	203109	12520	fungi			swept
UP001730740	Penicillium psychrofluorescens	3158075	9535	fungi			swept
UP001730793	Monosporozyma unispora	27294	5519	fungi			swept
UP001730806	Xanthoria parietina	107463	11100	fungi			swept
UP001730882	Monosporozyma servazzii (Yeast) (Kazachstania servazzii)	27293	5413	fungi			swept
UP000001194	Laccaria bicolor (strain S238N-H82 / ATCC MYA-4686) (Bicoloured deceiver) (Laccaria laccata var. bicolor)	486041	17895	fungi			swept
UP000001611	Verticillium dahliae (strain VdLs.17 / ATCC MYA-4575 / FGSC 10137) (Verticillium wilt)	498257	10398	fungi			swept
UP000003163	Edhazardia aedis (strain USNM 41457) (Microsporidian parasite)	1003232	4189	fungi			swept
UP000005206	Fusarium vanettenii (strain ATCC MYA-4622 / CBS 123669 / FGSC 9596 / NRRL 45880 / 77-13-4) (Fusarium solani subsp. pisi)	660122	15679	fungi			swept
UP000006514	Auricularia subglabra (strain TFB-10046 / SS5) (White-rot fungus) (Auricularia delicata (strain TFB10046))	717982	5290	fungi			swept
UP000007963	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	341663	10419	fungi			unavailable
UP000007978	Fusarium pseudograminearum (strain CS3096) (Wheat and barley crown-rot fungus)	1028729	12448	fungi			swept
UP000011185	Trachipleistophora hominis (Microsporidian parasite)	72359	3212	fungi			swept
UP000016927	Nosema bombycis (strain CQ1 / CVCC 102059) (Microsporidian parasite) (Pebrine of silkworm)	578461	4398	fungi			swept
UP000018888	Rhizophagus irregularis (strain DAOM 181602 / DAOM 197198 / MUCL 43194) (Arbuscular mycorrhizal fungus) (Glomus intraradices)	747089	25981	fungi			swept
UP000022910	Rhizophagus irregularis (strain DAOM 197198w) (Glomus intraradices)	1432141	28669	fungi			swept
UP000029445	Cryptococcus deuterogattii (strain R265) (Cryptococcus gattii VGII (strain R265))	294750	2945	fungi			swept
UP000030655	Anncaliia algerae PRA339	1288291	3576	fungi			swept
UP000034350	Vairimorpha ceranae (Microsporidian parasite) (Nosema ceranae)	40302	3200	fungi			swept
UP000037035	Puccinia sorghi	27349	21032	fungi			swept
UP000051530	Pseudoloma neurophilia	146866	3636	fungi			swept
UP000053630	Fomitiporia mediterranea (strain MF3/22) (Grapevine white-rot fungus)	694068	531	fungi			swept
UP000053780	Vairimorpha apis BRL 01	1037528	2727	fungi			swept
UP000053927	Stereum hirsutum (strain FP-91666) (White-rot fungus)	721885	1613	fungi			swept
UP000054018	Pisolithus microcarpus 441	765257	20748	fungi			swept
UP000054217	Pisolithus tinctorius Marx 270	870435	22409	fungi			swept
UP000054279	Sphaerobolus stellatus (strain SS14)	990650	24609	fungi			swept
UP000054317	Trametes versicolor (strain FP-101664) (White-rot fungus) (Coriolus versicolor)	717944	1022	fungi			swept
UP000054538	Paxillus rubicundulus Ve08.2h10	930991	21906	fungi			swept
UP000076532	Athelia psychrophila	1759441	29994	fungi			swept
UP000076580	Drechmeria coniospora (Nematophagous fungus) (Meria coniospora)	98403	8231	fungi			swept
UP000078397	Pochonia chlamydosporia 170	1380566	14143	fungi			swept
UP000078559	Cytospora mali (Apple Valsa canker fungus) (Valsa mali)	578113	11165	fungi			unavailable
UP000092177	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	759273	14636	fungi			swept
UP000192356	Hepatospora eriocheir	1081669	2687	fungi			swept
UP000192758	Ecytonucleospora hepatopenaei	646526	2431	fungi			swept
UP000217199	Pyrrhoderma noxium	2282107	9911	fungi			swept
UP000234323	Rhizophagus irregularis	588596	25735	fungi			swept
UP000265703	Glomus cerebriforme	658196	20972	fungi			swept
UP000266673	Gigaspora rosea	44941	31020	fungi			swept
UP000266861	Diversispora epigaea	1348612	28108	fungi			swept
UP000282876	Tubulinosema ratisbonensis	291195	2996	fungi			swept
UP000291404	Hamiltosporidium magnivora	148818	4459	fungi			swept
UP000292282	Hamiltosporidium tvaerminnensis	1176355	5820	fungi			swept
UP000297245	Dendrothele bispora (strain CBS 962.96)	1314807	33018	fungi			swept
UP000308600	Pluteus cervinus	181527	19812	fungi			swept
UP000439903	Gigaspora margarita	4874	29434	fungi			swept
UP000671143	Histoplasma ohiense	2902605	9215	fungi			swept
UP000765509	Austropuccinia psidii MF-1	1389203	133953	fungi			swept
UP000789342	Acaulospora morrowiae	94023	18358	fungi			swept
UP000789366	Cetraspora pellucida	1433469	18058	fungi			swept
UP000789375	Funneliformis mosseae (Endomycorrhizal fungus) (Glomus mosseae)	27381	16849	fungi			swept
UP000789396	Racocetra fulgida	60492	19869	fungi			swept
UP000789405	Dentiscutata erythropus	1348616	28754	fungi			swept
UP000789508	Ambispora leptoticha	144679	14625	fungi			swept
UP000789525	Acaulospora colombiana	27376	14505	fungi			swept
UP000789570	Funneliformis caledonium	1117310	17941	fungi			swept
UP000789702	Dentiscutata heterogama	1316150	16277	fungi			swept
UP000789706	Diversispora eburnea	1213867	12016	fungi			swept
UP000789759	Cetraspora pellucida	1433469	22048	fungi			swept
UP000789860	Scutellospora calospora	85575	11479	fungi			swept
UP000789901	Gigaspora margarita	4874	46482	fungi			swept
UP000789920	Racocetra persica	160502	37045	fungi			swept
UP000799118	Gymnopus androsaceus JB14	1447944	29201	fungi			swept
UP000824596	Hirsutella rhossiliensis	111463	13920	fungi			swept
UP000886523	Hydnum rufescens UP504	1448309	18582	fungi			swept
UP001144673	Akanthomyces muscarius (Entomopathogenic fungus) (Lecanicillium muscarium)	2231603	12956	fungi			swept
UP001153678	Funneliformis geosporum	1117311	20089	fungi			swept
UP001165960	Entomophthora muscae	34485	42657	fungi			swept
UP001215598	Mycena metata	1033252	40607	fungi			swept
UP001218188	Mycena alexandri	1745969	31324	fungi			swept
UP001218218	Mycena albidolilacea	1033008	36688	fungi			swept
UP001219525	Mycena pura	153505	28264	fungi			swept
UP001221757	Mycena rosella (Pink bonnet) (Agaricus rosellus)	1033263	33823	fungi			swept
UP001334084	Vairimorpha necatrix	6039	3147	fungi			swept
UP001362999	Favolaschia claudopus	2862362	47595	fungi			swept
UP001390339	Apiospora arundinis	335852	14704	fungi			swept
UP001497681	Schizophyllum commune Tattone D	1314663	15039	fungi			swept
UP001578633	Alternaria dauci	48095	9961	fungi			swept
UP001652987	Rhizophagus irregularis	588596	30873	fungi			swept
UP001655667	Seiridium cupressi	138065	13375	fungi			swept
UP001656528	Vairimorpha bombi	40135	1853	fungi			swept
UP001686810	Scleroderma citrinum	68788	10146	fungi			swept
UP001686851	Scleroderma yunnanense	1163567	10150	fungi			swept
UP001698266	Pleurotus pulmonarius (Pale oyster mushroom) (Agaricus pulmonarius)	28995	15440	fungi			swept
UP001698321	Abortiporus biennis	137743	12845	fungi			swept
