label	organism	vclass	cell	locus_idx	status	contig	start	end	bait_paralog	annot_gene	n_keys	call	best	best_score	margin	p_null	null_verdict	score_ITPR1	score_ITPR2	score_ITPR3	reason	keys
Glareola_pratincola|GCA_013401295.1|ITPR2.0	Glareola pratincola	Aves	ITPR2	0	found_unannotated	VWPO01001832.1	5391	160622	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Glareola_pratincola|GCA_013401295.1|ITPR2.1	Glareola pratincola	Aves	ITPR2	1	found_unannotated	VWPO01002088.1	1001	66466	ITPR2		1	no_call	ITPR2	1	1	0.0083	no_call	0	1	0	extra locus in a multi-copy cell	SSPN
Glareola_pratincola|GCA_013401295.1|ITPR3.0	Glareola pratincola	Aves	ITPR3	0	assembly_gap	VWPO01003156.1	61029	79263	ITPR3	Itpr3_1	4	ITPR3	ITPR3	1	1	0.0083	within_null	0	0	1	S5 status assembly_gap	IP6K3;LEMD2;MLN;UQCC2
Glareola_pratincola|GCA_013401295.1|ITPR3.1	Glareola pratincola	Aves	ITPR3	1	assembly_gap	VWPO01002563.1	301	28536	ITPR3		3	no_call	ITPR3	2	2	0.0055	no_call	0	0	2	S5 status assembly_gap	APOBEC2;BAK1;OARD1
Grantiella_picta|GCA_013397955.1|ITPR1.0	Grantiella picta	Aves	ITPR1	0	found_unannotated	VZRM01002778.1	346574	494715	ITPR1		13	ITPR1	ITPR1	8	8	0.0000	supported	8	0	0	no paralog-named annotation at the locus	ARL8BA;BHLHE40;CHL1;CNTN3;CNTN4;CRBN;EDEM1;IL5RA;LRRN1;PDZRN3;SETMAR;SUMF1;TRNT1
Grantiella_picta|GCA_013397955.1|ITPR2.0	Grantiella picta	Aves	ITPR2	0	found_unannotated	VZRM01003629.1	237073	476309	ITPR2		15	ITPR2	ITPR2	9	9	0.0000	supported	0	9	0	no paralog-named annotation at the locus	ABCC9;BHLHE41;CMAS;ETFRF1;FGFR1OP2;GYS2;INTS13;KCNJ8;KRAS;LDHB;MED21;SPX;SSPN;STK38L;TM7SF3
Grantiella_picta|GCA_013397955.1|ITPR3.0	Grantiella picta	Aves	ITPR3	0	found_annotated	VZRM01006298.1	16047	60346	ITPR3	GRAPIC_R11688	3	no_call	ITPR3	1	1	0.0083	no_call	0	0	1	no paralog-named annotation at the locus	IP6K3;LEMD2;MLN
Hippolais_icterina|GCA_013400075.1|ITPR1.0	Hippolais icterina	Aves	ITPR1	0	assembly_gap	VWYN01021473.1	2592	66316	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Hippolais_icterina|GCA_013400075.1|ITPR2.0	Hippolais icterina	Aves	ITPR2	0	found_unannotated	VWYN01013987.1	375873	594494	ITPR2		6	ITPR2	ITPR2	6	6	0.0000	supported	0	6	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;RASSF8;SSPN;TM7SF3
Horornis_vulcanius|GCA_013401035.1|ITPR2.0	Horornis vulcanius	Aves	ITPR2	0	assembly_gap	VZUA01077436.1	18557	52407	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Horornis_vulcanius|GCA_013401035.1|ITPR2.1	Horornis vulcanius	Aves	ITPR2	1	assembly_gap	VZUA01068396.1	7987	15394	ITPR2	HORVUL_R09685	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Horornis_vulcanius|GCA_013401035.1|ITPR2.2	Horornis vulcanius	Aves	ITPR2	2	assembly_gap	VZUA01089671.1	1203	18264	ITPR2	Itpr2_0	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Horornis_vulcanius|GCA_013401035.1|ITPR2.3	Horornis vulcanius	Aves	ITPR2	3	assembly_gap	VZUA01003824.1	8409	62813	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Horornis_vulcanius|GCA_013401035.1|ITPR3.0	Horornis vulcanius	Aves	ITPR3	0	assembly_gap	VZUA01404057.1	194	3782	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Horornis_vulcanius|GCA_013401035.1|ITPR3.1	Horornis vulcanius	Aves	ITPR3	1	assembly_gap	VZUA01404603.1	139	3645	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Lamprotornis_superbus|GCA_015883425.2|ITPR1.0	Lamprotornis superbus	Aves	ITPR1	0	found_annotated	CM040317.1	19158054	19370971	ITPR1	IHE44_0003641	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Lamprotornis_superbus|GCA_015883425.2|ITPR2.0	Lamprotornis superbus	Aves	ITPR2	0	found_annotated	CM040303.1	6953731	7198908	ITPR2	IHE44_0011934	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Lamprotornis_superbus|GCA_015883425.2|ITPR3.0	Lamprotornis superbus	Aves	ITPR3	0	found_annotated	CM040330.1	3579629	3638461	ITPR3	IHE44_0008417	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Leiothrix_lutea|GCA_013400445.1|ITPR2.0	Leiothrix lutea	Aves	ITPR2	0	found_unannotated	VXBY01000177.1	219864	466848	ITPR2		8	ITPR2	ITPR2	7	7	0.0000	supported	0	7	0	no paralog-named annotation at the locus	ARNTL2;BHLHE41;FGFR1OP2;INTS13;MED21;RASSF8;SSPN;TM7SF3
Limosa_lapponica_baueri|GCA_002844005.1|ITPR3.0	Limosa lapponica baueri	Aves	ITPR3	0	found_annotated	KZ509852.1	4513	37856	ITPR3	llap_16032	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Loxia_curvirostra|GCA_013398455.1|ITPR1.0	Loxia curvirostra	Aves	ITPR1	0	found_unannotated	VZSM01004910.1	1210115	1402937	ITPR1		20	ITPR1	ITPR1	11	11	0.0000	supported	11	0	0	no paralog-named annotation at the locus	ARL8BA;BHLHE40;CAV3;CHL1;CNTN3;CRBN;EDEM1;IL5RA;IRAK2;LMCD1;LRRN1;PDZRN3;PPP4R2;RAD18;SETMAR;SRGAP3;SUMF1;THUMPD3;TRNT1;VHL
Loxia_curvirostra|GCA_013398455.1|ITPR2.0	Loxia curvirostra	Aves	ITPR2	0	found_unannotated	VZSM01004385.1	562622	802507	ITPR2		10	ITPR2	ITPR2	9	9	0.0000	supported	0	9	0	no paralog-named annotation at the locus	ARFGAP3;BHLHE41;ETFRF1;FGFR1OP2;INTS13;KRAS;MED21;SSPN;STK38L;TM7SF3
Loxia_curvirostra|GCA_013398455.1|ITPR3.0	Loxia curvirostra	Aves	ITPR3	0	found_annotated	VZSM01006023.1	1096375	1135930	ITPR3	LOXCUR_R12629	20	ITPR3	ITPR3	8	8	0.0000	supported	0	0	8	no paralog-named annotation at the locus	APOBEC2;BAK1;FOXP4;GRM4;HMGA1;IP6K3;LEMD2;MDFI;MLN;NFYA;NUDT3;OARD1;PACSIN1;PGC;PRA1;RPS10;SPDEF;TFEB;TREM2;TREML4
Menura_novaehollandiae|GCA_013396355.1|ITPR1.0	Menura novaehollandiae	Aves	ITPR1	0	found_unannotated	VWPS01000057.1	1454359	1609868	ITPR1		20	ITPR1	ITPR1	11	11	0.0000	supported	11	0	0	no paralog-named annotation at the locus	BHLHE40;CAV3;CHL1;CNTN3;CNTN4;CRBN;EDEM1;IL5RA;IRAK2;LMCD1;LRRN1;PDZRN3;RAD18;SEC13;SETMAR;SRGAP3;SUMF1;THUMPD3;TRNT1;VHL
Menura_novaehollandiae|GCA_013396355.1|ITPR2.0	Menura novaehollandiae	Aves	ITPR2	0	found_unannotated	VWPS01000128.1	596224	815047	ITPR2		18	ITPR2	ITPR2	7	7	0.0000	supported	0	7	0	no paralog-named annotation at the locus	ARFGAP3;BHLHE41;CMAS;CYB5R3;ENDOUA;ETFRF1;FGFR1OP2;GYS2;INTS13;KCNJ8;KRAS;LDHB;PPFIBP1;REP15;SPX;SSPN;TM7SF3;TMEM52B
Menura_novaehollandiae|GCA_013396355.1|ITPR3.0	Menura novaehollandiae	Aves	ITPR3	0	found_annotated	VWPS01000164.1	595136	635528	ITPR3	MENNOV_R13731	20	ITPR3	ITPR3	7	7	0.0000	supported	0	0	7	no paralog-named annotation at the locus	APOBEC2;BAK1;CD300A;FRS3;GRM4;HMGA1;IP6K3;LEMD2;MDFI;MLN;NFYA;NUDT3;OARD1;PRA1;RPS10;SNRPC;TFEB;TOMM6;TREM2;UHRF1BP1
Merops_nubicus|GCF_000691845.1|ITPR1.0	Merops nubicus	Aves	ITPR1	0	assembly_gap	NW_008623978.1	7983	54155	ITPR1	LOC103777710	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Merops_nubicus|GCF_000691845.1|ITPR1.1	Merops nubicus	Aves	ITPR1	1	assembly_gap	NW_008615746.1	4509	24500	ITPR1	LOC103775183	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Merops_nubicus|GCF_000691845.1|ITPR1.2	Merops nubicus	Aves	ITPR1	2	assembly_gap	NW_008622084.1	718	15300	ITPR1	LOC103777100	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Merops_nubicus|GCF_000691845.1|ITPR2.0	Merops nubicus	Aves	ITPR2	0	assembly_gap	NW_008623700.1	9687	70111	ITPR2	ITPR2	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Merops_nubicus|GCF_000691845.1|ITPR2.1	Merops nubicus	Aves	ITPR2	1	assembly_gap	NW_008606169.1	21339	94370	ITPR2	LOC103772235	1	no_call	ITPR2	1	1	0.0083	no_call	0	1	0	S5 status assembly_gap	SSPN
Merops_nubicus|GCF_000691845.1|ITPR3.0	Merops nubicus	Aves	ITPR3	0	assembly_gap	NW_008583346.1	5710	20451	ITPR3	ITPR3	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Merops_nubicus|GCF_000691845.1|ITPR3.1	Merops nubicus	Aves	ITPR3	1	assembly_gap	NW_008586202.1	397	25024	ITPR3	LOC103780872	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Mesitornis_unicolor|GCF_000695765.1|ITPR2.0	Mesitornis unicolor	Aves	ITPR2	0	fragment	NW_010162161.1	13602	126298	ITPR2	ITPR2	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status fragment	
Mionectes_macconnelli|GCA_013397495.1|ITPR1.0	Mionectes macconnelli	Aves	ITPR1	0	assembly_gap	VYZC01000789.1	167834	247534	ITPR1		3	no_call	ITPR1	2	2	0.0055	no_call	2	0	0	S5 status assembly_gap	LRRN1;SETMAR;SUMF1
Mionectes_macconnelli|GCA_013397495.1|ITPR2.0	Mionectes macconnelli	Aves	ITPR2	0	found_unannotated	VYZC01000147.1	1147216	1384546	ITPR2		20	ITPR2	ITPR2	9	9	0.0000	supported	0	9	0	no paralog-named annotation at the locus	A4GALT;ABCC8;ABCC9;ARFGAP3;BHLHE41;CYB5R3;ENDOUA;ETFRF1;FGFR1OP2;GYS2;INTS13;KCNJ8;KRAS;LDHB;MED21;PPFIBP1;SPX;SSPN;STK38L;TM7SF3
Myiagra_hebetior|GCA_013397015.1|ITPR1.0	Myiagra hebetior	Aves	ITPR1	0	found_annotated	VWZQ01007131.1	499494	658436	ITPR1	MYIHEB_R06248	10	ITPR1	ITPR1	7	7	0.0000	supported	7	0	0	no paralog-named annotation at the locus	ARL8BA;BHLHE40;CNTN4;CRBN;EDEM1;IL5RA;LRRN1;SETMAR;SUMF1;TRNT1
Myiagra_hebetior|GCA_013397015.1|ITPR2.0	Myiagra hebetior	Aves	ITPR2	0	found_unannotated	VWZQ01006530.1	363409	582080	ITPR2		8	ITPR2	ITPR2	6	6	0.0000	supported	0	6	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;MED21;PPFIBP1;REP15;SSPN;TM7SF3
Mystacornis_crossleyi|GCA_013400655.1|ITPR2.0	Mystacornis crossleyi	Aves	ITPR2	0	found_annotated	VYZQ01028303.1	5218	157139	ITPR2	MYSCRO_R00249	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Mystacornis_crossleyi|GCA_013400655.1|ITPR2.1	Mystacornis crossleyi	Aves	ITPR2	1	found_annotated	VYZQ01003708.1	258	42532	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	extra locus in a multi-copy cell	
Neodrepanis_coruscans|GCA_013400695.1|ITPR2.0	Neodrepanis coruscans	Aves	ITPR2	0	fragment	VYZS01089185.1	12126	33093	ITPR2	Itpr2	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status fragment	
Neodrepanis_coruscans|GCA_013400695.1|ITPR2.1	Neodrepanis coruscans	Aves	ITPR2	1	fragment	VYZS01106126.1	1228	55975	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status fragment	
Neodrepanis_coruscans|GCA_013400695.1|ITPR3.0	Neodrepanis coruscans	Aves	ITPR3	0	assembly_gap	VYZS01345020.1	186	2499	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Neodrepanis_coruscans|GCA_013400695.1|ITPR3.1	Neodrepanis coruscans	Aves	ITPR3	1	assembly_gap	VYZS01345552.1	30	2531	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Neodrepanis_coruscans|GCA_013400695.1|ITPR3.2	Neodrepanis coruscans	Aves	ITPR3	2	assembly_gap	VYZS01347926.1	27	2951	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Neodrepanis_coruscans|GCA_013400695.1|ITPR3.3	Neodrepanis coruscans	Aves	ITPR3	3	assembly_gap	VYZS01335199.1	110	1757	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Nestor_notabilis|GCF_000696875.1|ITPR2.0	Nestor notabilis	Aves	ITPR2	0	assembly_gap	NW_009917756.1	13201	121519	ITPR2	LOC104401715	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Nyctiprogne_leucopyga|GCA_013399395.1|ITPR1.0	Nyctiprogne leucopyga	Aves	ITPR1	0	found_annotated	VZZU01000042.1	509754	681771	ITPR1	NYCLEU_R12879	5	ITPR1	ITPR1	4	4	0.0000	supported	4	0	0	no paralog-named annotation at the locus	BHLHE40;EDEM1;LRRN1;SETMAR;SUMF1
Nyctiprogne_leucopyga|GCA_013399395.1|ITPR2.0	Nyctiprogne leucopyga	Aves	ITPR2	0	found_unannotated	VZZU01000124.1	666	180387	ITPR2		3	no_call	ITPR2	3	3	0.0000	no_call	0	3	0	no paralog-named annotation at the locus	BHLHE41;KRAS;SSPN
Nyctiprogne_leucopyga|GCA_013399395.1|ITPR2.1	Nyctiprogne leucopyga	Aves	ITPR2	1	found_unannotated	VZZU01002348.1	1904	86394	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	extra locus in a multi-copy cell	
Oreotrochilus_melanogaster|GCA_013400995.1|ITPR1.0	Oreotrochilus melanogaster	Aves	ITPR1	0	assembly_gap	VZUB01000656.1	4273	51471	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Oreotrochilus_melanogaster|GCA_013400995.1|ITPR1.1	Oreotrochilus melanogaster	Aves	ITPR1	1	assembly_gap	VZUB01000361.1	42477	108903	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Oreotrochilus_melanogaster|GCA_013400995.1|ITPR2.0	Oreotrochilus melanogaster	Aves	ITPR2	0	found_unannotated	VZUB01003832.1	11401	169164	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Oreotrochilus_melanogaster|GCA_013400995.1|ITPR2.1	Oreotrochilus melanogaster	Aves	ITPR2	1	found_unannotated	VZUB01000008.1	30872	108048	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	extra locus in a multi-copy cell	
Oreotrochilus_melanogaster|GCA_013400995.1|ITPR3.0	Oreotrochilus melanogaster	Aves	ITPR3	0	found_annotated	VZUB01029421.1	9078	47058	ITPR3	OREMEL_R05684	1	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	UQCC2
Origma_solitaria|GCA_013397895.1|ITPR1.0	Origma solitaria	Aves	ITPR1	0	found_unannotated	VZRL01005794.1	229952	437130	ITPR1		9	ITPR1	ITPR1	6	6	0.0000	supported	6	0	0	no paralog-named annotation at the locus	ARL8BA;CNTN4;CRBN;EDEM1;IL5RA;LRRN1;SETMAR;SUMF1;TRNT1
Origma_solitaria|GCA_013397895.1|ITPR2.0	Origma solitaria	Aves	ITPR2	0	found_unannotated	VZRL01002161.1	388382	606519	ITPR2		9	ITPR2	ITPR2	5	5	0.0000	supported	0	5	0	no paralog-named annotation at the locus	CYB5R3;ENDOUA;FGFR1OP2;INTS13;PPFIBP1;REP15;SSPN;STK38L;TM7SF3
Origma_solitaria|GCA_013397895.1|ITPR3.1	Origma solitaria	Aves	ITPR3	1	found_annotated	VZRL01004771.1	2311	15116	ITPR3		10	ITPR3	ITPR3	6	6	0.0000	supported	0	0	6	extra locus in a multi-copy cell	GRM4;HMGA1;IP6K3;LEMD2;MLN;NUDT3;PACSIN1;PRA1;RPS10;UQCC2
Oxylabes_madagascariensis|GCA_013400675.1|ITPR2.0	Oxylabes madagascariensis	Aves	ITPR2	0	assembly_gap	VYZR01059318.1	576	96478	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Oxylabes_madagascariensis|GCA_013400675.1|ITPR2.1	Oxylabes madagascariensis	Aves	ITPR2	1	assembly_gap	VYZR01120155.1	11203	25176	ITPR2	Itpr2	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Oxylabes_madagascariensis|GCA_013400675.1|ITPR2.2	Oxylabes madagascariensis	Aves	ITPR2	2	assembly_gap	VYZR01028793.1	1171	15774	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Oxylabes_madagascariensis|GCA_013400675.1|ITPR3.0	Oxylabes madagascariensis	Aves	ITPR3	0	assembly_gap	VYZR01384315.1	48	3294	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Oxylabes_madagascariensis|GCA_013400675.1|ITPR3.1	Oxylabes madagascariensis	Aves	ITPR3	1	assembly_gap	VYZR01385930.1	3	3840	ITPR3	Itpr3_1	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Oxylabes_madagascariensis|GCA_013400675.1|ITPR3.2	Oxylabes madagascariensis	Aves	ITPR3	2	assembly_gap	VYZR01373897.1	3	2075	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Oxyruncus_cristatus|GCA_013399855.1|ITPR1.0	Oxyruncus cristatus	Aves	ITPR1	0	found_unannotated	VXAY01004762.1	2375397	2529988	ITPR1		20	ITPR1	ITPR1	10	10	0.0000	supported	10	0	0	no paralog-named annotation at the locus	BHLHE40;CAV3;CHL1;CNTN3;CNTN4;EDEM1;IL5RA;LMCD1;LRRN1;MTR;PDZRN3;PPP4R2;RAD18;SEC13;SETMAR;SRGAP3;SUMF1;THUMPD3;TRNT1;VHL
Oxyruncus_cristatus|GCA_013399855.1|ITPR2.0	Oxyruncus cristatus	Aves	ITPR2	0	found_unannotated	VXAY01004465.1	75393	311101	ITPR2		13	ITPR2	ITPR2	8	8	0.0000	supported	0	8	0	no paralog-named annotation at the locus	BHLHE41;ETFRF1;FGFR1OP2;GABARAPL1;GYS2;INTS13;KCNJ8;KRAS;LDHB;RASSF8;SSPN;TM7SF3;TMEM52B
Oxyruncus_cristatus|GCA_013399855.1|ITPR3.0	Oxyruncus cristatus	Aves	ITPR3	0	found_annotated	VXAY01006930.1	717935	755531	ITPR3	OXYCRI_R01550	20	ITPR3	ITPR3	8	8	0.0000	supported	0	0	8	no paralog-named annotation at the locus	APOBEC2;BAK1;FOXP4;FRS3;GRM4;HMGA1;IP6K3;LEMD2;MDFI;MLN;NFYA;NUDT3;OARD1;PRA1;RPS10;SMIM29;TFEB;TREM2;TREML2;UQCC2
Pardalotus_punctatus|GCA_013400915.1|ITPR1.0	Pardalotus punctatus	Aves	ITPR1	0	assembly_gap	VZTX01001947.1	930	28543	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Pardalotus_punctatus|GCA_013400915.1|ITPR2.0	Pardalotus punctatus	Aves	ITPR2	0	assembly_gap	VZTX01002558.1	2785	67914	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Pardalotus_punctatus|GCA_013400915.1|ITPR2.1	Pardalotus punctatus	Aves	ITPR2	1	assembly_gap	VZTX01024490.1	8220	84550	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Pardalotus_punctatus|GCA_013400915.1|ITPR3.0	Pardalotus punctatus	Aves	ITPR3	0	assembly_gap	VZTX01008829.1	251	25358	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Pardalotus_punctatus|GCA_013400915.1|ITPR3.1	Pardalotus punctatus	Aves	ITPR3	1	assembly_gap	VZTX01013977.1	5407	17179	ITPR3		1	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	UQCC2
Pedionomus_torquatus|GCA_013398155.1|ITPR1.0	Pedionomus torquatus	Aves	ITPR1	0	found_annotated	VZRU01011476.1	54341	238023	ITPR1	PEDTOR_R00561	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Pedionomus_torquatus|GCA_013398155.1|ITPR2.0	Pedionomus torquatus	Aves	ITPR2	0	found_unannotated	VZRU01019648.1	81166	313857	ITPR2		1	no_call	ITPR2	1	1	0.0083	no_call	0	1	0	no paralog-named annotation at the locus	SSPN
Phaethon_lepturus|GCF_000687285.1|ITPR1.0	Phaethon lepturus	Aves	ITPR1	0	assembly_gap	NW_010532953.1	5239	98752	ITPR1	ITPR1	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Phaethon_lepturus|GCF_000687285.1|ITPR1.1	Phaethon lepturus	Aves	ITPR1	1	assembly_gap	NW_010521700.1	6205	35795	ITPR1	LOC104616561	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Phaethon_lepturus|GCF_000687285.1|ITPR2.0	Phaethon lepturus	Aves	ITPR2	0	assembly_gap	NW_010515537.1	1960	68291	ITPR2	LOC104627509	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Phaethon_lepturus|GCF_000687285.1|ITPR3.0	Phaethon lepturus	Aves	ITPR3	0	found_annotated	NW_010520325.1	1460	34729	ITPR3	LOC104628694	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Podilymbus_podiceps|GCA_013399565.1|ITPR1.0	Podilymbus podiceps	Aves	ITPR1	0	found_unannotated	VXAO01000176.1	1065495	1237751	ITPR1		7	ITPR1	ITPR1	5	5	0.0000	supported	5	0	0	no paralog-named annotation at the locus	CNTN4;CRBN;IL5RA;LRRN1;SETMAR;SUMF1;TRNT1
Podilymbus_podiceps|GCA_013399565.1|ITPR2.0	Podilymbus podiceps	Aves	ITPR2	0	assembly_gap	VXAO01001455.1	85959	246616	ITPR2		2	no_call	ITPR2	2	2	0.0055	no_call	0	2	0	S5 status assembly_gap	BHLHE41;SSPN
Poecile_atricapillus|GCF_030490865.1|ITPR2.0	Poecile atricapillus	Aves	ITPR2	0	found_annotated	NC_081288.1	16636474	16877527	ITPR2	LOC131591576	10	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	BCAP29;CBLL1;CCDC71L;COG5;GPR22;HBP1;PIK3CG;PRKAR2B;SLC26A3;SLC26A4
Poecile_atricapillus|GCF_030490865.1|ITPR2.1	Poecile atricapillus	Aves	ITPR2	1	found_annotated	NC_081289.1	16142827	16383087	ITPR2	LOC131592968	0	no_call		0	0	1.0000	no_call	0	0	0	extra locus in a multi-copy cell	
Polioptila_caerulea|GCA_013397295.1|ITPR2.0	Polioptila caerulea	Aves	ITPR2	0	found_unannotated	VYXF01001320.1	235431	475463	ITPR2		6	ITPR2	ITPR2	6	6	0.0000	supported	0	6	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;MED21;SSPN;TM7SF3
Pomatorhinus_ruficollis|GCA_013401195.1|ITPR2.0	Pomatorhinus ruficollis	Aves	ITPR2	0	found_unannotated	VZSW01000361.1	364566	611496	ITPR2		6	ITPR2	ITPR2	6	6	0.0000	supported	0	6	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;MED21;SSPN;TM7SF3
Pomatostomus_ruficeps|GCA_013400735.1|ITPR2.0	Pomatostomus ruficeps	Aves	ITPR2	0	assembly_gap	VYZT01016493.1	3485	94271	ITPR2		4	ITPR2	ITPR2	4	4	0.0000	supported	0	4	0	S5 status assembly_gap	FGFR1OP2;INTS13;MED21;TM7SF3
Psilopogon_haemacephalus|GCA_013396835.1|ITPR1.0	Psilopogon haemacephalus	Aves	ITPR1	0	found_annotated	VWZI01023573.1	1704	107607	ITPR1	PSIHAE_R07019	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Psilopogon_haemacephalus|GCA_013396835.1|ITPR2.0	Psilopogon haemacephalus	Aves	ITPR2	0	assembly_gap	VWZI01001715.1	61011	162135	ITPR2		2	no_call	ITPR2	2	2	0.0055	no_call	0	2	0	S5 status assembly_gap	FGFR1OP2;INTS13
Psilopogon_haemacephalus|GCA_013396835.1|ITPR3.0	Psilopogon haemacephalus	Aves	ITPR3	0	found_annotated	VWZI01004865.1	499854	631096	ITPR3	PSIHAE_R03075	20	ITPR3	ITPR3	7	7	0.0000	supported	0	0	7	no paralog-named annotation at the locus	ADIPOR1;ANKS1A;APOBEC2;BAK1;GRM4;HMGA1;LMOD1;LRIF1;NFYA;NUDT3;OARD1;PACSIN1;RPS10;SCUBE3;SHISA4;SNRPC;TAF11;TIMM17A;UBE2T;UHRF1BP1
Pterocles_burchelli|GCA_013397535.1|ITPR1.0	Pterocles burchelli	Aves	ITPR1	0	found_unannotated	VYZE01000085.1	1051875	1221646	ITPR1		8	ITPR1	ITPR1	6	6	0.0000	supported	6	0	0	no paralog-named annotation at the locus	ARL8B;BHLHE40;EDEM1;GRM7;LRRN1;SETMAR;SLMAP;SUMF1
Pterocles_burchelli|GCA_013397535.1|ITPR2.0	Pterocles burchelli	Aves	ITPR2	0	found_unannotated	VYZE01000061.1	324147	557096	ITPR2		16	ITPR2	ITPR2	9	9	0.0000	supported	0	9	0	no paralog-named annotation at the locus	ABCC9;ARNTL2;BHLHE41;CASC1;ETFRF1;FGFR1OP2;GYS2;INTS13;KCNJ8;KRAS;LDHB;MED21;SPX;SSPN;STK38L;TM7SF3
Pterocles_burchelli|GCA_013397535.1|ITPR3.0	Pterocles burchelli	Aves	ITPR3	0	found_annotated	VYZE01000639.1	21766	63896	ITPR3	PTEBUR_R13752	10	ITPR3	ITPR3	6	6	0.0000	supported	0	0	6	no paralog-named annotation at the locus	GRM4;HMGA1;IP6K3;LEMD2;NUDT3;PACSIN1;RPS10;SNRPC;TAF11;UQCC2
Pterocles_gutturalis|GCF_000699245.1|ITPR2.0	Pterocles gutturalis	Aves	ITPR2	0	fragment	NW_010140435.1	20017	133966	ITPR2	LOC104469213	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status fragment	
