label	accession	organism	vclass	cell	window	side	rank	symbol	informative	relaxed_key	root_key	gene_id	biotype	contig	start	end	strand	distance_bp
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	7	llap_1110	0			gene-llap_1110	protein_coding	KZ505650.1	1258218	1287473	-	269470
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	8	llap_1109	0			gene-llap_1109	protein_coding	KZ505650.1	1226669	1253592	+	303351
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	9	llap_1108	0			gene-llap_1108	protein_coding	KZ505650.1	1160973	1210224	-	346719
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	10	llap_1107	0			gene-llap_1107	protein_coding	KZ505650.1	1002920	1119874	-	437069
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	1	llap_1118	0			gene-llap_1118	protein_coding	KZ505650.1	2012286	2012843	-	33892
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	2	llap_1119	0			gene-llap_1119	protein_coding	KZ505650.1	2021804	2030702	-	43410
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	3	llap_1120	0			gene-llap_1120	protein_coding	KZ505650.1	2046820	2047629	-	68426
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	4	llap_1121	0			gene-llap_1121	protein_coding	KZ505650.1	2079706	2079909	+	101312
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	5	llap_1122	0			gene-llap_1122	protein_coding	KZ505650.1	2170682	2193496	+	192288
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	6	llap_1123	0			gene-llap_1123	protein_coding	KZ505650.1	2210560	2227584	-	232166
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	7	llap_1124	0			gene-llap_1124	protein_coding	KZ505650.1	2234426	2234890	+	256032
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	8	llap_1125	0			gene-llap_1125	protein_coding	KZ505650.1	2254692	2255051	+	276298
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	9	llap_1126	0			gene-llap_1126	protein_coding	KZ505650.1	2294642	2305268	+	316248
Limosa_lapponica_baueri|GCA_002844005.1|RYR.0	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	10	llap_1127	0			gene-llap_1127	protein_coding	KZ505650.1	2311942	2312451	+	333548
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	1	llap_3382	0			gene-llap_3382	protein_coding	KZ505716.1	578148	584999	+	1248
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	2	llap_3381	0			gene-llap_3381	protein_coding	KZ505716.1	544825	545852	+	40395
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	3	llap_3380	0			gene-llap_3380	protein_coding	KZ505716.1	511876	524041	+	62206
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	4	llap_3379	0			gene-llap_3379	protein_coding	KZ505716.1	483963	485549	-	100698
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	5	llap_3378	0			gene-llap_3378	protein_coding	KZ505716.1	471813	476091	+	110156
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	6	llap_3377	0			gene-llap_3377	protein_coding	KZ505716.1	466172	466789	+	119458
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	7	llap_3376	0			gene-llap_3376	protein_coding	KZ505716.1	461184	463519	-	122728
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	8	llap_3375	0			gene-llap_3375	protein_coding	KZ505716.1	446313	454693	+	131554
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	9	llap_3374	0			gene-llap_3374	protein_coding	KZ505716.1	421570	428625	+	157622
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	up	10	llap_3373	0			gene-llap_3373	protein_coding	KZ505716.1	386982	387359	-	198888
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	1	llap_3384	0			gene-llap_3384	protein_coding	KZ505716.1	852287	889167	+	46430
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	2	llap_3385	0			gene-llap_3385	protein_coding	KZ505716.1	889683	1023509	+	83826
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	3	llap_3386	0			gene-llap_3386	protein_coding	KZ505716.1	1049149	1049703	-	243292
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	4	llap_3387	0			gene-llap_3387	protein_coding	KZ505716.1	1074377	1102008	-	268520
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	5	llap_3388	0			gene-llap_3388	protein_coding	KZ505716.1	1104781	1117033	-	298924
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	6	llap_3389	0			gene-llap_3389	protein_coding	KZ505716.1	1140257	1140595	+	334400
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	7	llap_3390	0			gene-llap_3390	protein_coding	KZ505716.1	1155715	1198308	+	349858
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	8	llap_3391	0			gene-llap_3391	protein_coding	KZ505716.1	1205281	1218308	-	399424
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	9	llap_3392	0			gene-llap_3392	protein_coding	KZ505716.1	1218500	1218757	+	412643
Limosa_lapponica_baueri|GCA_002844005.1|RYR.1	GCA_002844005.1	Limosa lapponica baueri	Aves	RYR	fixed10	down	10	llap_3393	0			gene-llap_3393	protein_coding	KZ505716.1	1222284	1222841	-	416427
Bambusicola_thoracicus|GCA_002909625.1|ITPR3.1	GCA_002909625.1	Bambusicola thoracicus	Aves	ITPR3	fixed10	down	1	CIB84_007852	0			gene-CIB84_007852	protein_coding	PPHD01019520.1	8707	13340	-	1960
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	up	1	SUMF1	1	SUMF1	SUMF	gene-FN964_010515	protein_coding	CM018086.1	14460719	14499388	-	11935
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	up	2	FN964_010514	0			gene-FN964_010514	protein_coding	CM018086.1	14454300	14460597	+	50726
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	up	3	LRRN1	1	LRRN1	LRRN	gene-FN964_010195	protein_coding	CM018086.1	14317078	14319228	+	192095
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	up	4	CRBN	1	CRBN	CRBN	gene-FN964_009855	protein_coding	CM018086.1	14078505	14102302	-	409021
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	up	5	TRNT1	1	TRNT1	TRNT	gene-FN964_010059	protein_coding	CM018086.1	14068659	14075494	+	435829
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	up	6	IL5RA	1	IL5RA	IL5RA	gene-FN964_010391	protein_coding	CM018086.1	14047671	14067092	-	444231
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	up	7	FN964_009853	0			gene-FN964_009853	protein_coding	CM018086.1	13876338	14042372	+	468951
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	up	8	CNTN6	1	CNTN6	CNTN	gene-FN964_010216	protein_coding	CM018086.1	13350489	13471351	+	1039972
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	up	9	CHL1	1	CHL1	CHL	gene-FN964_010421	protein_coding	CM018086.1	12994743	13051439	+	1459884
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	up	10	FN964_010435	0			gene-FN964_010435	protein_coding	CM018086.1	12523015	12601523	-	1909800
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	down	1	BHLHE40	1	BHLHE40	BHLHE	gene-FN964_010443	protein_coding	CM018086.1	14738844	14742010	+	51105
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	down	2	ARL8B	1	ARL8B	ARL8B	gene-FN964_010030	protein_coding	CM018086.1	14766075	14786175	+	78336
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	down	3	EDEM1	1	EDEM1	EDEM	gene-FN964_010029	protein_coding	CM018086.1	14786242	14821591	+	98503
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	down	4	GRM7	1	GRM7	GRM	gene-FN964_010392	protein_coding	CM018086.1	15169640	15443832	+	481901
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	down	5	LMCD1	1	LMCD1	LMCD	gene-FN964_010182	protein_coding	CM018086.1	15738383	15753554	+	1050644
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	down	6	SSUH2	1	SSUH2	SSUH	gene-FN964_010217	protein_coding	CM018086.1	15778671	15792759	-	1090932
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	down	7	CAV3	1	CAV3	CAV	gene-FN964_010566	protein_coding	CM018086.1	15820656	15823996	+	1132917
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	down	8	OXTR	1	OXTR	OXTR	gene-FN964_009973	protein_coding	CM018086.1	15827936	15834008	-	1140197
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	down	9	RAD18	1	RAD18	RAD	gene-FN964_010466	protein_coding	CM018086.1	15862407	15920658	-	1174668
Alca_torda|GCA_008658365.1|ITPR1.0	GCA_008658365.1	Alca torda	Aves	ITPR1	fixed10	down	10	SRGAP3	1	SRGAP3	SRGAP	gene-FN964_010463	protein_coding	CM018086.1	15954233	16075920	-	1266494
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	up	1	SSPN	1	SSPN	SSPN	gene-FN964_009850	protein_coding	CM018076.1	74574198	74594308	+	36473
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	up	2	BHLHE41	1	BHLHE41	BHLHE	gene-FN964_000161	protein_coding	CM018076.1	74541820	74544102	-	86679
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	up	3	RASSF8	1	RASSF8	RASSF	gene-FN964_004879	protein_coding	CM018076.1	74433816	74520563	+	110218
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	up	4	DNAI7	1	DNAI7	DNAI	gene-FN964_007140	protein_coding	CM018076.1	74095627	74150484	-	480297
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	up	5	ETFRF1	1	ETFRF1	ETFRF	gene-FN964_007177	protein_coding	CM018076.1	74120101	74123516	+	507265
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	up	6	FN964_007170	0			gene-FN964_007170	protein_coding	CM018076.1	74079460	74095558	+	535223
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	up	7	FN964_015206	0			gene-FN964_015206	protein_coding	CM018076.1	74056720	74079565	+	551216
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	up	8	SPX	1	SPX	SPX	gene-FN964_014553	protein_coding	CM018076.1	74039439	74045237	-	585544
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	up	9	GYS2	1	GYS2	GYS	gene-FN964_008227	protein_coding	CM018076.1	73987493	74034865	+	595916
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	up	10	LDHB	1	LDHB	LDHB	gene-FN964_004319	protein_coding	CM018076.1	73971602	73983246	+	647535
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	down	1	INTS13	1	INTS13	INTS	gene-FN964_004829	protein_coding	CM018076.1	74937963	74957554	-	40637
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	down	2	FGFR1OP2	1	FGFR1OP2	FGFR1OP	gene-FN964_004898	protein_coding	CM018076.1	74957739	74970461	+	60413
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	down	3	TM7SF3	1	TM7SF3	TM7SF	gene-FN964_004846	protein_coding	CM018076.1	74980084	75002042	-	82758
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	down	4	MED21	1	MED21	MED	gene-FN964_004913	protein_coding	CM018076.1	75003510	75014174	+	106184
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	down	5	STK38L	1	STK38L	STK38L	gene-FN964_004865	protein_coding	CM018076.1	75027040	75130749	+	129714
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	down	6	BMAL2	1	BMAL2	BMAL	gene-FN964_004773	protein_coding	CM018076.1	75138347	75183200	+	241021
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	down	7	PPFIBP1	1	PPFIBP1	PPFIBP	gene-FN964_013128	protein_coding	CM018076.1	75208845	75328239	+	311519
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	down	8	REP15	1	REP15	REP	gene-FN964_013297	protein_coding	CM018076.1	75328379	75332188	+	431053
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	down	9	CYB5R3	1	CYB5R3	CYB5R	gene-FN964_005857	protein_coding	CM018076.1	75332287	75359466	-	434961
Alca_torda|GCA_008658365.1|ITPR2.0	GCA_008658365.1	Alca torda	Aves	ITPR2	fixed10	down	10	FN964_010158	0			gene-FN964_010158	protein_coding	CM018076.1	75367125	75372383	+	469799
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	up	1	IP6K3	1	IP6K3	IP6K	gene-FN964_014205	protein_coding	CM018095.1	3483906	3504273	+	2132
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	up	2	LEMD2	1	LEMD2	LEMD	gene-FN964_014204	protein_coding	CM018095.1	3470175	3494339	+	12066
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	up	3	MLN	1	MLN	MLN	gene-FN964_014221	protein_coding	CM018095.1	3461266	3465358	+	41047
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	up	4	FN964_014341	0			gene-FN964_014341	protein_coding	CM018095.1	3441766	3446359	-	60046
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	up	5	GRM4	1	GRM4	GRM	gene-FN964_014396	protein_coding	CM018095.1	3289754	3337603	+	168802
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	up	6	HMGA1	1	HMGA1	HMGA	gene-FN964_014351	protein_coding	CM018095.1	3251529	3254570	-	251835
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	up	7	SMIM29	1	SMIM29	SMIM	gene-FN964_014327	protein_coding	CM018095.1	3246877	3249825	+	256580
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	up	8	NUDT3	1	NUDT3	NUDT	gene-FN964_014422	protein_coding	CM018095.1	3210611	3234182	+	272223
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	up	9	FN964_014423	0			gene-FN964_014423	protein_coding	CM018095.1	3202187	3208453	+	297952
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	up	10	PACSIN1	1	PACSIN1	PACSIN	gene-FN964_014286	protein_coding	CM018095.1	3184951	3188384	-	318021
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	down	1	FN964_014398	0			gene-FN964_014398	protein_coding	CM018095.1	3568110	3584154	-	12558
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	down	2	BAK1	1	BAK1	BAK	gene-FN964_014406	protein_coding	CM018095.1	3580874	3600103	+	25322
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	down	3	FN964_014408	0			gene-FN964_014408	protein_coding	CM018095.1	3612331	3616629	+	56779
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	down	4	OARD1	1	OARD1	OARD	gene-FN964_014404	protein_coding	CM018095.1	3616910	3638762	-	61358
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	down	5	APOBEC2	1	APOBEC2	APOBEC	gene-FN964_014412	protein_coding	CM018095.1	3623780	3634880	+	68228
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	down	6	NFYA	1	NFYA	NFYA	gene-FN964_014399	protein_coding	CM018095.1	3639049	3655538	+	83497
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	down	7	FN964_014180	0			gene-FN964_014180	protein_coding	CM018095.1	3657619	3664592	-	102067
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	down	8	FN964_014401	0			gene-FN964_014401	protein_coding	CM018095.1	3663897	3672454	-	108345
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	down	9	FN964_014181	0			gene-FN964_014181	protein_coding	CM018095.1	3673966	3701458	-	118414
Alca_torda|GCA_008658365.1|ITPR3.0	GCA_008658365.1	Alca torda	Aves	ITPR3	fixed10	down	10	FN964_014397	0			gene-FN964_014397	protein_coding	CM018095.1	3703399	3711071	-	147847
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	1	CHRM3	1	CHRM3	CHRM	gene-FN964_002639	protein_coding	CM018078.1	41202969	41396534	-	702628
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	2	FMN2	1	FMN2	FMN	gene-FN964_003314	protein_coding	CM018078.1	40987538	41150966	-	948196
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	3	GREM2	1	GREM2	GREM	gene-FN964_002837	protein_coding	CM018078.1	40941762	40979536	+	1119626
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	4	RGS7	1	RGS7	RGS	gene-FN964_003090	protein_coding	CM018078.1	40633258	40903064	+	1196098
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	5	PIGM	1	PIGM	PIGM	gene-FN964_003094	protein_coding	CM018078.1	40627521	40631130	-	1468032
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	6	OPN3	1	OPN3	OPN	gene-FN964_003180	protein_coding	CM018078.1	40563217	40583123	+	1516039
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	7	WDR64	1	WDR64	WDR	gene-FN964_003186	protein_coding	CM018078.1	40472822	40552123	-	1547039
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	8	EXO1	1	EXO1	EXO	gene-FN964_002640	protein_coding	CM018078.1	40439794	40459538	-	1639624
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	9	MAP1LC3C	1	MAP1LC3C	MAP1LC3C	gene-FN964_002650	protein_coding	CM018078.1	40403214	40404955	+	1694207
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	10	PLD5	1	PLD5	PLD	gene-FN964_002832	protein_coding	CM018078.1	40152127	40337298	+	1761864
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	down	1	MTR	1	MTR	MTR	gene-FN964_002312	protein_coding	CM018078.1	42553995	42608696	-	32586
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	down	2	ACTN2	1	ACTN2	ACTN	gene-FN964_002669	protein_coding	CM018078.1	42623567	42690501	-	102158
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	down	3	HEATR1	1	HEATR1	HEATR	gene-FN964_002376	protein_coding	CM018078.1	42707486	42748632	+	186077
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	down	4	LGALS8	1	LGALS8	LGALS	gene-FN964_002378	protein_coding	CM018078.1	42748825	42764484	-	227416
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	down	5	EDARADD	1	EDARADD	EDARADD	gene-FN964_002453	protein_coding	CM018078.1	42773228	42798580	-	251819
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	down	6	ERO1B	1	ERO1B	ERO1B	gene-FN964_002449	protein_coding	CM018078.1	42798485	42830143	+	277076
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	down	7	GPR137B	1	GPR137B	GPR137B	gene-FN964_002450	protein_coding	CM018078.1	42830154	42861489	-	308745
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	down	8	NID1	1	NID1	NID	gene-FN964_002377	protein_coding	CM018078.1	42883450	42930508	+	362041
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	down	9	LYST	1	LYST	LYST	gene-FN964_003563	protein_coding	CM018078.1	42993155	43080876	+	471746
Alca_torda|GCA_008658365.1|RYR.0	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	down	10	GNG4	1	GNG4	GNG	gene-FN964_002990	protein_coding	CM018078.1	43083119	43098296	+	561710
Alca_torda|GCA_008658365.1|RYR.1	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	1	AVEN	1	AVEN	AVEN	gene-FN964_004794	protein_coding	CM018080.1	32431382	32535044	+	12
Alca_torda|GCA_008658365.1|RYR.1	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	2	CHRM5	1	CHRM5	CHRM	gene-FN964_005327	protein_coding	CM018080.1	32424647	32426233	-	108823
Alca_torda|GCA_008658365.1|RYR.1	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	3	FN964_004754	0			gene-FN964_004754	protein_coding	CM018080.1	32401341	32418511	+	116545
Alca_torda|GCA_008658365.1|RYR.1	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	4	EMC7	1	EMC7	EMC	gene-FN964_004756	protein_coding	CM018080.1	32387066	32397258	+	137798
Alca_torda|GCA_008658365.1|RYR.1	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	5	KATNBL1	1	KATNBL1	KATNBL	gene-FN964_005089	protein_coding	CM018080.1	32351620	32374166	+	160890
Alca_torda|GCA_008658365.1|RYR.1	GCA_008658365.1	Alca torda	Aves	RYR	fixed10	up	6	THBS1	1	THBS1	THBS	gene-FN964_005540	protein_coding	CM018080.1	31881714	31894480	-	640576
