correction_id	side	cls	class_rule	priority	priority_reason	vetoed	veto_reason	assembly	source	organism	vclass	cell	contig	start	end	strand	current_state	current_name	current_biotype	coverage	best_model_frac	union_coding_frac	contig_spans_gene	integrity_verdict	proposal	evidence
GCA_013400995.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400995.1	GenBank	Oreotrochilus melanogaster	Aves	ITPR1	VZUB01000656.1	4273	51471	-	fragmentary	Itpr1_2	protein_coding	0.5934	0.1645	0.1645	0	not_scored	1 coding model(s) deliver 0.16 of the gene, best alone 0.16; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400995.1/miniprot.gff (model over VZUB01000656.1:4273-51471)
GCA_013400995.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400995.1	GenBank	Oreotrochilus melanogaster	Aves	ITPR2	VZUB01003832.1	11401	169164	+	fragmentary	Itpr2_1	protein_coding	0.7311	0.144	0.144	0	intact	1 coding model(s) deliver 0.14 of the gene, best alone 0.14; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400995.1/miniprot.gff (model over VZUB01003832.1:11401-169164)
GCA_013400995.1:ITPR3:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400995.1	GenBank	Oreotrochilus melanogaster	Aves	ITPR3	VZUB01029421.1	9078	47058	+	noncoding	OREMEL_R05684	pseudogene	0.9655	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013400995.1/miniprot.gff (model over VZUB01029421.1:9078-47058)
GCA_013400995.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400995.1	GenBank	Oreotrochilus melanogaster	Aves	RYR	VZUB01000771.1	345	167403	-	fragmentary	Ryr2_0	protein_coding	0.5525	0.0698	0.0965	0	not_scored	2 coding model(s) deliver 0.10 of the gene, best alone 0.07; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400995.1/miniprot.gff (model over VZUB01000771.1:345-167403)
GCA_013400995.1:RYR:2	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400995.1	GenBank	Oreotrochilus melanogaster	Aves	RYR	VZUB01001871.1	2752	109975	+	fragmentary	Ryr3_0	protein_coding	0.5959	0.0575	0.0939	0	not_scored	2 coding model(s) deliver 0.09 of the gene, best alone 0.06; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400995.1/miniprot.gff (model over VZUB01001871.1:2752-109975)
GCA_013401195.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401195.1	GenBank	Pomatorhinus ruficollis	Aves	ITPR2	VZSW01000361.1	364566	611496	-	fragmentary	Itpr2_1	protein_coding	1	0.1053	0.1357	0	intact	2 coding model(s) deliver 0.14 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401195.1/miniprot.gff (model over VZSW01000361.1:364566-611496)
GCA_013401195.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401195.1	GenBank	Pomatorhinus ruficollis	Aves	RYR	VZSW01000030.1	1555614	1746403	+	fragmentary	Ryr3_1	protein_coding	1	0.0347	0.0811	0	intact	4 coding model(s) deliver 0.08 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401195.1/miniprot.gff (model over VZSW01000030.1:1555614-1746403)
GCA_013401215.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401215.1	GenBank	Atlantisia rogersi	Aves	ITPR1	VZUJ01128627.1	1200	62406	+	fragmentary	Itpr1_0	protein_coding	0.636	0.1637	0.1637	0	not_scored	1 coding model(s) deliver 0.16 of the gene, best alone 0.16; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401215.1/miniprot.gff (model over VZUJ01128627.1:1200-62406)
GCA_013401215.1:ITPR3:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401215.1	GenBank	Atlantisia rogersi	Aves	ITPR3	VZUJ01056847.1	644	13312	-	fragmentary	Itpr3_1	protein_coding	0.5315	0.1888	0.1888	0	not_scored	1 coding model(s) deliver 0.19 of the gene, best alone 0.19; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401215.1/miniprot.gff (model over VZUJ01056847.1:644-13312)
GCA_013401255.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401255.1	GenBank	Urocolius indicus	Aves	ITPR1	WBNH01003138.1	46855	210180	+	fragmentary	Itpr1_1	protein_coding	1	0.103	0.1325	0	intact	2 coding model(s) deliver 0.13 of the gene, best alone 0.10; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401255.1/miniprot.gff (model over WBNH01003138.1:46855-210180)
GCA_013401255.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401255.1	GenBank	Urocolius indicus	Aves	ITPR2	WBNH01008822.1	429966	587845	-	fragmentary	Itpr2_1	protein_coding	0.6622	0.0459	0.0459	0	not_scored	1 coding model(s) deliver 0.05 of the gene, best alone 0.05; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401255.1/miniprot.gff (model over WBNH01008822.1:429966-587845)
GCA_013401255.1:ITPR3:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401255.1	GenBank	Urocolius indicus	Aves	ITPR3	WBNH01011779.1	69109	98597	+	fragmentary	Itpr3_1	protein_coding	0.5757	0.1736	0.1736	0	not_scored	1 coding model(s) deliver 0.17 of the gene, best alone 0.17; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401255.1/miniprot.gff (model over WBNH01011779.1:69109-98597)
GCA_013401255.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401255.1	GenBank	Urocolius indicus	Aves	RYR	WBNH01005367.1	50317	262930	-	fragmentary	Ryr3_2	protein_coding	1	0.0345	0.1089	0	intact	5 coding model(s) deliver 0.11 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401255.1/miniprot.gff (model over WBNH01005367.1:50317-262930)
GCA_013401295.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401295.1	GenBank	Glareola pratincola	Aves	ITPR1	VWPO01000826.1	49834	226577	-	fragmentary	Itpr1_1	protein_coding	1	0.103	0.1325	0	intact	2 coding model(s) deliver 0.13 of the gene, best alone 0.10; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401295.1/miniprot.gff (model over VWPO01000826.1:49834-226577)
GCA_013401295.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401295.1	GenBank	Glareola pratincola	Aves	ITPR2	VWPO01001832.1	5391	160622	-	fragmentary	Itpr2_0	protein_coding	0.7444	0.1415	0.1415	0	intact	1 coding model(s) deliver 0.14 of the gene, best alone 0.14; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401295.1/miniprot.gff (model over VWPO01001832.1:5391-160622)
GCA_013401295.1:RYR:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401295.1	GenBank	Glareola pratincola	Aves	RYR	VWPO01000031.1	677092	1087319	+	noncoding	GLAPRA_R11670	pseudogene	0.9974	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013401295.1/miniprot.gff (model over VWPO01000031.1:677092-1087319)
GCA_013401295.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401295.1	GenBank	Glareola pratincola	Aves	RYR	VWPO01000327.1	316909	544173	+	fragmentary	Ryr3_0	protein_coding	1	0.0346	0.0714	0	intact	3 coding model(s) deliver 0.07 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401295.1/miniprot.gff (model over VWPO01000327.1:316909-544173)
GCA_013401315.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401315.1	GenBank	Balaeniceps rex	Aves	ITPR1	VYZW01040117.1	117659	295253	-	fragmentary	Itpr1_1	protein_coding	0.8793	0.1184	0.1523	0	intact	2 coding model(s) deliver 0.15 of the gene, best alone 0.12; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401315.1/miniprot.gff (model over VYZW01040117.1:117659-295253)
GCA_013401355.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013401355.1	GenBank	Ceyx cyanopectus	Aves	ITPR2	VYZU01018639.1	12227	145639	+	fragmentary	Itpr2_0	protein_coding	0.783	0.1345	0.1345	0	intact	1 coding model(s) deliver 0.13 of the gene, best alone 0.13; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013401355.1/miniprot.gff (model over VYZU01018639.1:12227-145639)
GCA_014281875.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_014281875.1	GenBank	Nibea albiflora	Actinopteri	ITPR1	CM024790.1	23069459	23127860	-	fragmentary	ITPR1	pseudogene	1	0.0197	0.0197	1	intact	1 coding model(s) deliver 0.02 of the gene, best alone 0.02; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_014281875.1/miniprot.gff (model over CM024790.1:23069459-23127860)
GCA_014281875.1:ITPR1:1	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_014281875.1	GenBank	Nibea albiflora	Actinopteri	ITPR1	CM024790.1	3836243	3913687	+	unannotated	(none)		1	0	0	1	intact	add a protein-coding gene model over the 8250 bp of aligned coding sequence on CM024790.1:3836243-3913687 (+)	<data_root>/genome_sweep/GCA_014281875.1/miniprot.gff (model over CM024790.1:3836243-3913687)
GCA_014281875.1:ITPR2:0	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_014281875.1	GenBank	Nibea albiflora	Actinopteri	ITPR2	CM024800.1	12447838	12500306	-	unannotated	(none)		1	0	0	1	intact	add a protein-coding gene model over the 8021 bp of aligned coding sequence on CM024800.1:12447838-12500306 (-)	<data_root>/genome_sweep/GCA_014281875.1/miniprot.gff (model over CM024800.1:12447838-12500306)
GCA_014281875.1:ITPR3:0	genome	C5_wrong_paralog_name	the covering model names a different paralog from the one the alignment assigns	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_014281875.1	GenBank	Nibea albiflora	Actinopteri	ITPR3	CM024793.1	25693049	25721341	-	noncoding	ITPR2	pseudogene	1	0	0	1	intact	the covering model claims ITPR2; the alignment assigns ITPR3	<data_root>/genome_sweep/GCA_014281875.1/miniprot.gff (model over CM024793.1:25693049-25721341)
GCA_014281875.1:ITPR3:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 0.98; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_014281875.1	GenBank	Nibea albiflora	Actinopteri	ITPR3	JABGLX010000148.1	3	27451	-	fragmentary	ITPR3.5	protein_coding	0.9772	0.1806	0.1806	1	elevated_lesions	1 coding model(s) deliver 0.18 of the gene, best alone 0.18; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_014281875.1/miniprot.gff (model over JABGLX010000148.1:3-27451)
GCA_014281875.1:RYR:0	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_014281875.1	GenBank	Nibea albiflora	Actinopteri	RYR	CM024806.1	1526456	1654991	+	unannotated	(none)		1	0	0	1	intact	add a protein-coding gene model over the 14961 bp of aligned coding sequence on CM024806.1:1526456-1654991 (+)	<data_root>/genome_sweep/GCA_014281875.1/miniprot.gff (model over CM024806.1:1526456-1654991)
GCA_014281875.1:RYR:1	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_014281875.1	GenBank	Nibea albiflora	Actinopteri	RYR	CM024794.1	23955621	24011236	+	noncoding	RYR3.6	pseudogene	1	0	0	1	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_014281875.1/miniprot.gff (model over CM024794.1:23955621-24011236)
GCA_014281875.1:RYR:2	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_014281875.1	GenBank	Nibea albiflora	Actinopteri	RYR	CM024807.1	19140926	19188436	-	noncoding	RYR2	pseudogene	1	0	0	1	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_014281875.1/miniprot.gff (model over CM024807.1:19140926-19188436)
GCA_014281875.1:RYR:3	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_014281875.1	GenBank	Nibea albiflora	Actinopteri	RYR	CM024799.1	9216983	9320793	-	noncoding	RYR3.3	pseudogene	1	0.008	0.008	1	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_014281875.1/miniprot.gff (model over CM024799.1:9216983-9320793)
GCA_014281875.1:RYR:4	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_014281875.1	GenBank	Nibea albiflora	Actinopteri	RYR	CM024802.1	15520434	15617299	+	noncoding	RYR3.5	pseudogene	1	0	0	1	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_014281875.1/miniprot.gff (model over CM024802.1:15520434-15617299)
GCA_014281875.1:RYR:5	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_014281875.1	GenBank	Nibea albiflora	Actinopteri	RYR	CM024797.1	8601923	8657968	+	fragmentary	RYR2.3	pseudogene	1	0.1783	0.1783	1	intact	1 coding model(s) deliver 0.18 of the gene, best alone 0.18; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_014281875.1/miniprot.gff (model over CM024797.1:8601923-8657968)
GCA_015883425.2:ITPR1:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_015883425.2	GenBank	Lamprotornis superbus	Aves	ITPR1	CM040317.1	19158054	19370971	+	noncoding	IHE44_0003641	pseudogene	1	0	0	1	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_015883425.2/miniprot.gff (model over CM040317.1:19158054-19370971)
GCA_015883425.2:ITPR3:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_015883425.2	GenBank	Lamprotornis superbus	Aves	ITPR3	CM040330.1	3579629	3638461	-	noncoding	IHE44_0008417	pseudogene	1	0	0	1	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_015883425.2/miniprot.gff (model over CM040330.1:3579629-3638461)
GCA_019447015.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 1.00; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_019447015.1	GenBank	Hymenochirus boettgeri	Amphibia	ITPR2	CM033471.1	7877787	8086667	-	fragmentary	GDO86_004943	protein_coding	1	0.4978	0.4978	1	elevated_lesions	1 coding model(s) deliver 0.50 of the gene, best alone 0.50; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_019447015.1/miniprot.gff (model over CM033471.1:7877787-8086667)
GCA_019447015.1:ITPR3:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_019447015.1	GenBank	Hymenochirus boettgeri	Amphibia	ITPR3	CM033470.1	126480658	127318646	+	split	GDO86_003346	protein_coding	1	0.4549	0.6038	1	intact	2 coding model(s) deliver 0.60 of the gene, best alone 0.45; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_019447015.1/miniprot.gff (model over CM033470.1:126480658-127318646)
GCA_023974075.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 1.00; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_023974075.1	GenBank	Chaenocephalus aceratus	Actinopteri	ITPR1	CM043789.1	23300234	23365372	+	split	KUCAC02_030453	protein_coding	1	0.4776	0.7398	1	elevated_lesions	4 coding model(s) deliver 0.74 of the gene, best alone 0.48; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_023974075.1/miniprot.gff (model over CM043789.1:23300234-23365372)
GCA_023974075.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 1.00; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_023974075.1	GenBank	Chaenocephalus aceratus	Actinopteri	RYR	JAMFTG010000034.1	5122522	5429460	+	split	KUCAC02_000098	protein_coding	1	0.3113	0.8179	1	elevated_lesions	8 coding model(s) deliver 0.82 of the gene, best alone 0.31; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_023974075.1/miniprot.gff (model over JAMFTG010000034.1:5122522-5429460)
GCA_027704905.1:ITPR1:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_027704905.1	GenBank	Muraenolepis orangiensis	Actinopteri	ITPR1	CM051002.1	17934113	18076709	+	split	NHX12_030615	protein_coding	1	0.2735	0.5136	1	intact	3 coding model(s) deliver 0.51 of the gene, best alone 0.27; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_027704905.1/miniprot.gff (model over CM051002.1:17934113-18076709)
GCA_027704905.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_027704905.1	GenBank	Muraenolepis orangiensis	Actinopteri	ITPR2	CM051010.1	6378630	6472399	+	split	NHX12_002558	protein_coding	1	0.4974	0.8341	1	intact	2 coding model(s) deliver 0.83 of the gene, best alone 0.50; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_027704905.1/miniprot.gff (model over CM051010.1:6378630-6472399)
GCA_027704905.1:ITPR3:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_027704905.1	GenBank	Muraenolepis orangiensis	Actinopteri	ITPR3	CM051007.1	4725229	4810564	+	fragmentary	NHX12_023974	protein_coding	1	0.431	0.431	1	intact	1 coding model(s) deliver 0.43 of the gene, best alone 0.43; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_027704905.1/miniprot.gff (model over CM051007.1:4725229-4810564)
GCA_027704905.1:RYR:3	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_027704905.1	GenBank	Muraenolepis orangiensis	Actinopteri	RYR	CM051016.1	22949944	23080470	+	fragmentary	NHX12_019102	protein_coding	1	0.4298	0.4298	1	intact	1 coding model(s) deliver 0.43 of the gene, best alone 0.43; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_027704905.1/miniprot.gff (model over CM051016.1:22949944-23080470)
GCA_029706075.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_029706075.1	GenBank	Aldrovandia affinis	Actinopteri	RYR	JAINUG010000051.1	14896	203401	-	split	AAFF_G00331400	protein_coding	1	0.4156	0.6826	1	intact	3 coding model(s) deliver 0.68 of the gene, best alone 0.42; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_029706075.1/miniprot.gff (model over JAINUG010000051.1:14896-203401)
GCA_029706075.1:RYR:2	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 1.00; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_029706075.1	GenBank	Aldrovandia affinis	Actinopteri	RYR	JAINUG010000546.1	2052	162640	-	split	AAFF_G00342430	protein_coding	1	0.2481	0.9005	1	elevated_lesions	7 coding model(s) deliver 0.90 of the gene, best alone 0.25; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_029706075.1/miniprot.gff (model over JAINUG010000546.1:2052-162640)
GCA_031216635.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_031216635.1	GenBank	Dissostichus eleginoides	Actinopteri	ITPR1	CM062265.1	23122254	23184229	-	split	KUDE01_003980	protein_coding	1	0.4528	0.8257	1	intact	2 coding model(s) deliver 0.83 of the gene, best alone 0.45; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_031216635.1/miniprot.gff (model over CM062265.1:23122254-23184229)
GCA_031216635.1:ITPR1:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 1.00; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_031216635.1	GenBank	Dissostichus eleginoides	Actinopteri	ITPR1	CM062265.1	10215838	10320589	+	split	KUDE01_004736	protein_coding	1	0.2849	0.5801	1	elevated_lesions	3 coding model(s) deliver 0.58 of the gene, best alone 0.28; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_031216635.1/miniprot.gff (model over CM062265.1:10215838-10320589)
GCA_031216635.1:ITPR2:0	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_031216635.1	GenBank	Dissostichus eleginoides	Actinopteri	ITPR2	CM062273.1	21940942	21999811	+	unannotated	(none)		1	0	0	1	intact	add a protein-coding gene model over the 8074 bp of aligned coding sequence on CM062273.1:21940942-21999811 (+)	<data_root>/genome_sweep/GCA_031216635.1/miniprot.gff (model over CM062273.1:21940942-21999811)
GCA_031216635.1:ITPR3:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_031216635.1	GenBank	Dissostichus eleginoides	Actinopteri	ITPR3	CM062267.1	8174094	8242096	-	split	KUDE01_018466	protein_coding	1	0.4081	0.5784	1	intact	3 coding model(s) deliver 0.58 of the gene, best alone 0.41; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_031216635.1/miniprot.gff (model over CM062267.1:8174094-8242096)
GCA_031216635.1:RYR:1	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_031216635.1	GenBank	Dissostichus eleginoides	Actinopteri	RYR	CM062268.1	4334554	4461285	+	unannotated	KUDE01_001239	protein_coding	1	0.0032	0.0032	1	intact	add a protein-coding gene model over the 15186 bp of aligned coding sequence on CM062268.1:4334554-4461285 (+) (the nearest same-strand coding model, 'KUDE01_001239', reaches 0.003 of it)	<data_root>/genome_sweep/GCA_031216635.1/miniprot.gff (model over CM062268.1:4334554-4461285)
GCA_031216635.1:RYR:3	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_031216635.1	GenBank	Dissostichus eleginoides	Actinopteri	RYR	CM062275.1	16223837	16338903	+	fragmentary	KUDE01_019247	protein_coding	1	0.281	0.2989	1	intact	2 coding model(s) deliver 0.30 of the gene, best alone 0.28; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_031216635.1/miniprot.gff (model over CM062275.1:16223837-16338903)
GCA_031835075.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_031835075.1	GenBank	Saguinus oedipus	Mammalia	ITPR1	CM063184.1	45654862	45987437	-	fragmentary	ITPR1	protein_coding	1	0.0914	0.0914	1	intact	1 coding model(s) deliver 0.09 of the gene, best alone 0.09; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_031835075.1/miniprot.gff (model over CM063184.1:45654862-45987437)
GCA_031835075.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_031835075.1	GenBank	Saguinus oedipus	Mammalia	ITPR2	CM063177.1	48599164	49325339	+	fragmentary	ITPR2_2	protein_coding	1	0.1114	0.2399	1	intact	5 coding model(s) deliver 0.24 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_031835075.1/miniprot.gff (model over CM063177.1:48599164-49325339)
GCA_031835075.1:ITPR3:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_031835075.1	GenBank	Saguinus oedipus	Mammalia	ITPR3	CM063172.1	43596197	43906199	+	split	ITPR3_3	protein_coding	1	0.4575	0.9344	1	intact	4 coding model(s) deliver 0.93 of the gene, best alone 0.46; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_031835075.1/miniprot.gff (model over CM063172.1:43596197-43906199)
