model_id	accession	organism	vclass	vorder	cell	cell_status	db_status	locus_rank	contig	start	end	strand	length	coverage	identity	family_margin	paralog_margin	frameshifts	stop_codons	bait	assigned_via	annot_gene	annot_family	annot_paralog	sibling_locus_for_annot_paralog	annotated_assembly	contig_spans_gene	profile_call	profile_confidence	profile_evidence	itpr_score	ryr_score	profile_rel_margin	profile_envelope	profile_reason
GCA_014363365.1|ITPR2|BMBG01012289.1:227365-270521-	GCA_014363365.1	Leucopsar rothschildi	Aves	Passeriformes	ITPR2	assembly_gap	genome_only	1	BMBG01012289.1	227365	270521	-	587	0.2174	0.9727	1.0	0.2905	0	0	A0A672UP22|ITPR2|Strigops_habroptila	primary				0	N	0	ITPR	medium	partial	972.5	225.4	0.7682	0.9881	itpr.hmm wins by 747.1 bits (76.8% of 972.5) over 542 profile positions
GCA_014363365.1|ITPR2|BMBG01009511.1:17453-65470-	GCA_014363365.1	Leucopsar rothschildi	Aves	Passeriformes	ITPR2	assembly_gap	genome_only	2	BMBG01009511.1	17453	65470	-	464	0.1715	0.9698	1.0	1.0	0	0	A0A672UP22|ITPR2|Strigops_habroptila	primary				0	N	0	ITPR	medium	partial	611.6	69.9	0.8857	0.9978	itpr.hmm wins by 541.7 bits (88.6% of 611.6) over 462 profile positions
GCA_014363365.1|ITPR3|BMBG01002764.1:584-8493-	GCA_014363365.1	Leucopsar rothschildi	Aves	Passeriformes	ITPR3	assembly_gap	genome_only	0	BMBG01002764.1	584	8493	-	1083	0.4052	0.9935	1.0	1.0	0	0	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	primary				0	N	0	ITPR	medium	partial	1474.2	71.8	0.9513	0.9963	itpr.hmm wins by 1402.4 bits (95.1% of 1474.2) over 1117 profile positions
GCA_014363365.1|ITPR3|BMBG01009487.1:19-19314-	GCA_014363365.1	Leucopsar rothschildi	Aves	Passeriformes	ITPR3	assembly_gap	genome_only	1	BMBG01009487.1	19	19314	-	917	0.3431	0.9956	1.0	0.3089	0	0	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	primary				0	N	0	ITPR	medium	partial	1529.0	150.0	0.9019	0.988	itpr.hmm wins by 1379.0 bits (90.2% of 1529.0) over 896 profile positions
GCA_014363365.1|ITPR3|BMBG01004927.1:616-13118+	GCA_014363365.1	Leucopsar rothschildi	Aves	Passeriformes	ITPR3	assembly_gap	genome_only	2	BMBG01004927.1	616	13118	+	681	0.2547	0.9912	1.0	0.3372	0	0	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	primary				0	N	0	ITPR	medium	partial	999.9	222.2	0.7778	0.9971	itpr.hmm wins by 777.7 bits (77.8% of 999.9) over 612 profile positions
GCA_014363365.1|RYR|BMBG01011160.1:1889-127688+	GCA_014363365.1	Leucopsar rothschildi	Aves	Passeriformes	RYR	assembly_gap	genome_only	0	BMBG01011160.1	1889	127688	+	2952	0.5938	0.977	1.0	1.0	0	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary				0	N	0	RYR	high	architecture	538.6	5081.2	0.894	0.997	ryr.hmm wins by 4542.6 bits (89.4% of 5081.2) over 2963 profile positions
GCA_014363365.1|RYR|BMBG01011865.1:122984-202311-	GCA_014363365.1	Leucopsar rothschildi	Aves	Passeriformes	RYR	assembly_gap	genome_only	1	BMBG01011865.1	122984	202311	-	2675	0.5372	0.6875	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	N	0	RYR	high	architecture	476.9	4456.0	0.893	0.9993	ryr.hmm wins by 3979.1 bits (89.3% of 4456.0) over 2657 profile positions
GCA_014363365.1|RYR|BMBG01009196.1:437-59134+	GCA_014363365.1	Leucopsar rothschildi	Aves	Passeriformes	RYR	assembly_gap	genome_only	2	BMBG01009196.1	437	59134	+	1578	0.317	0.9772	1.0	1.0	0	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary				0	N	0	RYR	medium	partial	77.0	2596.3	0.9703	0.9987	ryr.hmm wins by 2519.3 bits (97.0% of 2596.3) over 1538 profile positions
GCA_014363365.1|RYR|BMBG01009090.1:688-55778-	GCA_014363365.1	Leucopsar rothschildi	Aves	Passeriformes	RYR	assembly_gap	genome_only	3	BMBG01009090.1	688	55778	-	2061	0.4221	0.6573	1.0	1.0	2	0	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	primary				0	N	0	RYR	medium	partial	174.6	3289.8	0.9469	0.9995	ryr.hmm wins by 3115.2 bits (94.7% of 3289.8) over 2066 profile positions
GCA_015883425.2|ITPR1|CM040317.1:19158054-19370971+	GCA_015883425.2	Lamprotornis superbus	Aves	Passeriformes	ITPR1	found_annotated	annotated_unnamed	0	CM040317.1	19158054	19370971	+	2779	1.0	0.9817	1.0	0.3258	0	0	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	primary	IHE44_0003641			0	Y	1	ITPR	high	architecture	4399.8	424.0	0.9036	0.9932	itpr.hmm wins by 3975.8 bits (90.4% of 4399.8) over 2636 profile positions
GCA_015883425.2|ITPR2|CM040303.1:6953731-7198908-	GCA_015883425.2	Lamprotornis superbus	Aves	Passeriformes	ITPR2	found_annotated	annotated_unnamed	0	CM040303.1	6953731	7198908	-	2700	1.0	0.9807	1.0	0.3114	0	0	A0A672UP22|ITPR2|Strigops_habroptila	primary	IHE44_0011934			0	Y	1	ITPR	high	architecture	4273.5	441.9	0.8966	0.9974	itpr.hmm wins by 3831.6 bits (89.7% of 4273.5) over 2636 profile positions
GCA_015883425.2|ITPR3|CM040330.1:3579629-3638461-	GCA_015883425.2	Lamprotornis superbus	Aves	Passeriformes	ITPR3	found_annotated	annotated_unnamed	0	CM040330.1	3579629	3638461	-	2671	1.0	0.9959	1.0	0.3955	0	0	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	primary	IHE44_0008417			0	Y	1	ITPR	high	architecture	4042.8	415.0	0.8973	0.9996	itpr.hmm wins by 3627.8 bits (89.7% of 4042.8) over 2633 profile positions
GCA_015883425.2|RYR|CM040305.1:44034396-44416935+	GCA_015883425.2	Lamprotornis superbus	Aves	Passeriformes	RYR	found_annotated	annotated_unnamed	0	CM040305.1	44034396	44416935	+	4972	1.0	0.9783	1.0	1.0	0	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary	IHE44_0009251			0	Y	1	RYR	high	architecture	744.9	8491.9	0.9123	0.9998	ryr.hmm wins by 7747.0 bits (91.2% of 8491.9) over 4930 profile positions
GCA_015883425.2|RYR|CM040308.1:31928689-32118203+	GCA_015883425.2	Lamprotornis superbus	Aves	Passeriformes	RYR	found_annotated	annotated_unnamed	1	CM040308.1	31928689	32118203	+	4959	1.0	0.6761	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary	IHE44_0013890			0	Y	1	RYR	high	architecture	742.6	8213.6	0.9096	0.9996	ryr.hmm wins by 7471.0 bits (91.0% of 8213.6) over 4925 profile positions
GCA_023974075.1|ITPR1|CM043789.1:23300234-23365372+	GCA_023974075.1	Chaenocephalus aceratus	Actinopteri	Perciformes	ITPR1	found_annotated	annotated_unnamed	0	CM043789.1	23300234	23365372	+	2768	1.0	0.9363	1.0	0.2909	9	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary	KUCAC02_030453			0	Y	1	ITPR	high	architecture	4251.7	378.3	0.911	0.9993	itpr.hmm wins by 3873.4 bits (91.1% of 4251.7) over 2636 profile positions
GCA_023974075.1|ITPR1|CM043789.1:39026518-39154347-	GCA_023974075.1	Chaenocephalus aceratus	Actinopteri	Perciformes	ITPR1	found_annotated	annotated_unnamed	1	CM043789.1	39026518	39154347	-	2726	1.0	0.8566	1.0	0.225	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal	KUCAC02_030490			0	Y	1	ITPR	high	architecture	4273.5	390.2	0.9087	0.9993	itpr.hmm wins by 3883.3 bits (90.9% of 4273.5) over 2636 profile positions
GCA_023974075.1|ITPR2|CM043790.1:21534207-21592699-	GCA_023974075.1	Chaenocephalus aceratus	Actinopteri	Perciformes	ITPR2	found_annotated	annotated_unnamed	0	CM043790.1	21534207	21592699	-	2693	1.0	0.8615	1.0	0.288	3	0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	primary	KUCAC02_021225			0	Y	1	ITPR	high	architecture	4000.7	433.7	0.8916	0.9974	itpr.hmm wins by 3567.0 bits (89.2% of 4000.7) over 2636 profile positions
GCA_023974075.1|ITPR3|JAMFTG010000131.1:71109-106667+	GCA_023974075.1	Chaenocephalus aceratus	Actinopteri	Perciformes	ITPR3	fragment	annotated_unnamed	0	JAMFTG010000131.1	71109	106667	+	1876	0.6933	0.8689	1.0	1.0	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary	KUCAC02_020530			0	Y	1	ITPR	high	architecture	2501.1	273.4	0.8907	0.9883	itpr.hmm wins by 2227.7 bits (89.1% of 2501.1) over 1822 profile positions
GCA_023974075.1|RYR|JAMFTG010000034.1:5122522-5429460+	GCA_023974075.1	Chaenocephalus aceratus	Actinopteri	Perciformes	RYR	found_unannotated	genome_only	0	JAMFTG010000034.1	5122522	5429460	+	4989	1.0	0.8541	1.0	1.0	25	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	Y	1	RYR	high	architecture	701.2	8052.6	0.9129	0.9996	ryr.hmm wins by 7351.4 bits (91.3% of 8052.6) over 4925 profile positions
GCA_023974075.1|RYR|CM043798.1:27895918-27949157+	GCA_023974075.1	Chaenocephalus aceratus	Actinopteri	Perciformes	RYR	found_unannotated	annotated_unnamed	1	CM043798.1	27895918	27949157	+	5053	1.0	0.7886	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary	KUCAC02_003163			0	Y	1	RYR	high	architecture	744.7	8083.6	0.9079	0.9998	ryr.hmm wins by 7338.9 bits (90.8% of 8083.6) over 4930 profile positions
GCA_023974075.1|RYR|CM043797.1:4456321-4585881+	GCA_023974075.1	Chaenocephalus aceratus	Actinopteri	Perciformes	RYR	found_unannotated	annotated_unnamed	2	CM043797.1	4456321	4585881	+	5059	1.0	0.7945	1.0	1.0	9	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary	KUCAC02_005149			0	Y	1	RYR	high	architecture	724.8	8104.6	0.9106	0.9996	ryr.hmm wins by 7379.8 bits (91.1% of 8104.6) over 4925 profile positions
GCA_023974075.1|RYR|CM043799.1:17635115-17771875+	GCA_023974075.1	Chaenocephalus aceratus	Actinopteri	Perciformes	RYR	found_unannotated	annotated_unnamed	3	CM043799.1	17635115	17771875	+	4880	1.0	0.6687	1.0	1.0	10	0	Q92736|RYR2|Homo_sapiens|RYR2	primary	KUCAC02_025721			0	Y	1	RYR	high	architecture	680.4	7868.5	0.9135	0.9996	ryr.hmm wins by 7188.1 bits (91.3% of 7868.5) over 4925 profile positions
GCA_023974075.1|RYR|CM043808.1:28620203-28748116-	GCA_023974075.1	Chaenocephalus aceratus	Actinopteri	Perciformes	RYR	found_unannotated	annotated_unnamed	4	CM043808.1	28620203	28748116	-	4866	0.9972	0.6363	1.0	1.0	16	1	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	primary	KUCAC02_019985			0	Y	1	RYR	high	architecture	689.7	7480.5	0.9078	0.9996	ryr.hmm wins by 6790.8 bits (90.8% of 7480.5) over 4910 profile positions
GCA_023974075.1|RYR|CM043806.1:27459891-27545295-	GCA_023974075.1	Chaenocephalus aceratus	Actinopteri	Perciformes	RYR	found_unannotated	annotated_unnamed	5	CM043806.1	27459891	27545295	-	4940	1.0	0.6388	1.0	1.0	17	0	Q92736|RYR2|Homo_sapiens|RYR2	primary	KUCAC02_023889			0	Y	1	RYR	high	architecture	665.0	6905.4	0.9037	0.9994	ryr.hmm wins by 6240.4 bits (90.4% of 6905.4) over 4925 profile positions
GCA_027704905.1|ITPR1|CM051002.1:10936378-11012142+	GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	Gadiformes	ITPR1	found_annotated	annotated_unnamed	0	CM051002.1	10936378	11012142	+	2761	1.0	0.9279	1.0	0.2908	1	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary	NHX12_030004			0	Y	1	ITPR	high	architecture	4295.6	405.3	0.9056	0.9993	itpr.hmm wins by 3890.3 bits (90.6% of 4295.6) over 2636 profile positions
GCA_027704905.1|ITPR1|CM051002.1:17934113-18076709+	GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	Gadiformes	ITPR1	found_annotated	genome_only	1	CM051002.1	17934113	18076709	+	2781	1.0	0.842	1.0	0.2133	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal				0	Y	1	ITPR	high	architecture	4268.5	388.0	0.9091	0.9993	itpr.hmm wins by 3880.5 bits (90.9% of 4268.5) over 2636 profile positions
GCA_027704905.1|ITPR2|CM051010.1:6378630-6472399+	GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	Gadiformes	ITPR2	found_annotated	annotated_unnamed	0	CM051010.1	6378630	6472399	+	2688	1.0	0.8234	1.0	0.2606	0	0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	primary	NHX12_002558			0	Y	1	ITPR	high	architecture	3972.9	459.5	0.8843	0.9952	itpr.hmm wins by 3513.4 bits (88.4% of 3972.9) over 2633 profile positions
GCA_027704905.1|ITPR3|CM051007.1:4725229-4810564+	GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	Gadiformes	ITPR3	found_annotated	annotated_unnamed	0	CM051007.1	4725229	4810564	+	2660	1.0	0.8403	1.0	0.2715	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary	NHX12_023974			0	Y	1	ITPR	high	architecture	3819.9	382.4	0.8999	0.9959	itpr.hmm wins by 3437.5 bits (90.0% of 3819.9) over 2636 profile positions
GCA_027704905.1|RYR|CM051014.1:21631775-21768678-	GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	Gadiformes	RYR	found_annotated	annotated_unnamed	0	CM051014.1	21631775	21768678	-	4997	1.0	0.8583	1.0	1.0	1	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary	NHX12_024470			0	Y	1	RYR	high	architecture	720.9	8167.1	0.9117	0.9998	ryr.hmm wins by 7446.2 bits (91.2% of 8167.1) over 4930 profile positions
GCA_027704905.1|RYR|CM050999.1:39319098-39389884-	GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	Gadiformes	RYR	found_annotated	annotated_unnamed	1	CM050999.1	39319098	39389884	-	5035	1.0	0.7978	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary	NHX12_009262			0	Y	1	RYR	high	architecture	748.9	8081.5	0.9073	0.9994	ryr.hmm wins by 7332.6 bits (90.7% of 8081.5) over 4925 profile positions
GCA_027704905.1|RYR|CM050999.1:9470430-9575121+	GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	Gadiformes	RYR	found_annotated	annotated_unnamed	2	CM050999.1	9470430	9575121	+	5044	1.0	0.8023	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary	NHX12_008210			0	Y	1	RYR	high	architecture	743.0	8099.0	0.9083	0.9996	ryr.hmm wins by 7356.0 bits (90.8% of 8099.0) over 4925 profile positions
GCA_027704905.1|RYR|CM051016.1:22949944-23080470+	GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	Gadiformes	RYR	found_annotated	genome_only	3	CM051016.1	22949944	23080470	+	4939	1.0	0.6713	1.0	1.0	0	1	Q92736|RYR2|Homo_sapiens|RYR2	primary				0	Y	1	RYR	high	architecture	701.0	7914.4	0.9114	0.9994	ryr.hmm wins by 7213.4 bits (91.1% of 7914.4) over 4925 profile positions
GCA_027704905.1|RYR|CM051019.1:1170263-1296383+	GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	Gadiformes	RYR	found_annotated	annotated_unnamed	4	CM051019.1	1170263	1296383	+	4912	1.0	0.6443	1.0	1.0	0	0	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	primary	NHX12_025855			0	Y	1	RYR	high	architecture	696.1	7597.7	0.9084	0.9969	ryr.hmm wins by 6901.6 bits (90.8% of 7597.7) over 4910 profile positions
GCA_027704905.1|RYR|CM051018.1:1005149-1080332-	GCA_027704905.1	Muraenolepis orangiensis	Actinopteri	Gadiformes	RYR	found_annotated	annotated_unnamed	5	CM051018.1	1005149	1080332	-	5036	1.0	0.5454	1.0	1.0	3	0	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	primary	NHX12_022681			0	Y	1	RYR	high	architecture	673.6	6601.8	0.898	0.999	ryr.hmm wins by 5928.2 bits (89.8% of 6601.8) over 4920 profile positions
GCA_031216635.1|ITPR1|CM062265.1:23122254-23184229-	GCA_031216635.1	Dissostichus eleginoides	Actinopteri	Perciformes	ITPR1	found_unannotated	genome_only	0	CM062265.1	23122254	23184229	-	2738	1.0	0.9535	1.0	0.2959	4	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary				0	Y	1	ITPR	high	architecture	4298.2	391.2	0.909	0.9993	itpr.hmm wins by 3907.0 bits (90.9% of 4298.2) over 2636 profile positions
GCA_031216635.1|ITPR1|CM062265.1:10215838-10320589+	GCA_031216635.1	Dissostichus eleginoides	Actinopteri	Perciformes	ITPR1	found_unannotated	genome_only	1	CM062265.1	10215838	10320589	+	2716	1.0	0.8538	1.0	0.2288	6	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal				0	Y	1	ITPR	high	architecture	4218.5	381.4	0.9096	0.9993	itpr.hmm wins by 3837.1 bits (91.0% of 4218.5) over 2636 profile positions
GCA_031216635.1|ITPR2|CM062273.1:21940942-21999811+	GCA_031216635.1	Dissostichus eleginoides	Actinopteri	Perciformes	ITPR2	found_unannotated	genome_only	0	CM062273.1	21940942	21999811	+	2691	1.0	0.863	1.0	0.289	1	0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	primary				0	Y	1	ITPR	high	architecture	4002.1	437.9	0.8906	0.9974	itpr.hmm wins by 3564.2 bits (89.1% of 4002.1) over 2636 profile positions
GCA_031216635.1|ITPR3|CM062267.1:8174094-8242096-	GCA_031216635.1	Dissostichus eleginoides	Actinopteri	Perciformes	ITPR3	found_unannotated	genome_only	0	CM062267.1	8174094	8242096	-	2687	1.0	0.8884	1.0	0.2982	2	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	Y	1	ITPR	high	architecture	3881.7	394.7	0.8983	0.9918	itpr.hmm wins by 3487.0 bits (89.8% of 3881.7) over 2628 profile positions
GCA_031216635.1|RYR|CM062284.1:25145335-25314970+	GCA_031216635.1	Dissostichus eleginoides	Actinopteri	Perciformes	RYR	found_annotated	annotated_unnamed	0	CM062284.1	25145335	25314970	+	4964	1.0	0.8727	1.0	1.0	2	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary	KUDE01_024247			0	Y	1	RYR	high	architecture	736.6	8229.5	0.9105	0.9996	ryr.hmm wins by 7492.9 bits (91.0% of 8229.5) over 4925 profile positions
GCA_031216635.1|RYR|CM062268.1:4334554-4461285+	GCA_031216635.1	Dissostichus eleginoides	Actinopteri	Perciformes	RYR	found_annotated	genome_only	1	CM062268.1	4334554	4461285	+	5061	1.0	0.7984	1.0	1.0	2	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	Y	1	RYR	high	architecture	733.8	8129.9	0.9097	0.9996	ryr.hmm wins by 7396.1 bits (91.0% of 8129.9) over 4925 profile positions
GCA_031216635.1|RYR|CM062279.1:21300722-21355620+	GCA_031216635.1	Dissostichus eleginoides	Actinopteri	Perciformes	RYR	found_annotated	annotated_unnamed	2	CM062279.1	21300722	21355620	+	5044	1.0	0.7884	1.0	1.0	7	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary	KUDE01_023636			0	Y	1	RYR	high	architecture	733.3	8019.2	0.9086	0.9998	ryr.hmm wins by 7285.9 bits (90.9% of 8019.2) over 4930 profile positions
GCA_031216635.1|RYR|CM062275.1:16223837-16338903+	GCA_031216635.1	Dissostichus eleginoides	Actinopteri	Perciformes	RYR	found_annotated	genome_only	3	CM062275.1	16223837	16338903	+	4919	1.0	0.6726	1.0	1.0	3	0	Q92736|RYR2|Homo_sapiens|RYR2	primary				0	Y	1	RYR	high	architecture	719.3	7904.6	0.909	0.9996	ryr.hmm wins by 7185.3 bits (90.9% of 7904.6) over 4925 profile positions
GCA_031216635.1|RYR|CM062281.1:22588045-22710537-	GCA_031216635.1	Dissostichus eleginoides	Actinopteri	Perciformes	RYR	found_annotated	annotated_unnamed	4	CM062281.1	22588045	22710537	-	4844	0.9972	0.6428	1.0	1.0	3	1	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	primary	KUDE01_014032			0	Y	1	RYR	high	architecture	706.7	7543.7	0.9063	0.9866	ryr.hmm wins by 6837.0 bits (90.6% of 7543.7) over 4817 profile positions
GCA_031216635.1|RYR|CM062278.1:21247394-21337828-	GCA_031216635.1	Dissostichus eleginoides	Actinopteri	Perciformes	RYR	found_annotated	annotated_unnamed	5	CM062278.1	21247394	21337828	-	4968	1.0	0.6439	1.0	1.0	2	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary	KUDE01_013069			0	Y	1	RYR	high	architecture	691.0	7011.0	0.9014	0.9994	ryr.hmm wins by 6320.0 bits (90.1% of 7011.0) over 4925 profile positions
GCA_032275445.1|ITPR1|JAUBNY010000656.1:1626283-1774703-	GCA_032275445.1	Crypturellus soui	Aves	Tinamiformes	ITPR1	found_no_annotation	genome_only	0	JAUBNY010000656.1	1626283	1774703	-	2767	1.0	0.9719	1.0	0.3317	0	0	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	primary				0	N	0	ITPR	high	architecture	4316.2	382.8	0.9113	0.9942	itpr.hmm wins by 3933.4 bits (91.1% of 4316.2) over 2636 profile positions
GCA_032275445.1|ITPR2|JAUBNY010001198.1:778048-1011670-	GCA_032275445.1	Crypturellus soui	Aves	Tinamiformes	ITPR2	found_no_annotation	genome_only	0	JAUBNY010001198.1	778048	1011670	-	2701	1.0	0.9804	1.0	0.3118	0	0	F1P1X4|ITPR2|Gallus_gallus|ITPR2	primary				0	N	0	ITPR	high	architecture	4278.9	440.4	0.8971	0.9974	itpr.hmm wins by 3838.5 bits (89.7% of 4278.9) over 2636 profile positions
GCA_032275445.1|ITPR3|JAUBNY010000997.1:1486226-1530593-	GCA_032275445.1	Crypturellus soui	Aves	Tinamiformes	ITPR3	found_no_annotation	genome_only	0	JAUBNY010000997.1	1486226	1530593	-	2682	1.0	0.9654	1.0	0.3947	0	0	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	primary				0	N	0	ITPR	high	architecture	4003.6	415.6	0.8962	0.9996	itpr.hmm wins by 3588.0 bits (89.6% of 4003.6) over 2633 profile positions
GCA_032275445.1|RYR|JAUBNY010000465.1:80009-394602-	GCA_032275445.1	Crypturellus soui	Aves	Tinamiformes	RYR	found_no_annotation	genome_only	0	JAUBNY010000465.1	80009	394602	-	4849	0.9974	0.8949	1.0	1.0	2	2	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary				0	N	0	RYR	high	architecture	675.3	7422.1	0.909	0.9243	ryr.hmm wins by 6746.8 bits (90.9% of 7422.1) over 4467 profile positions
GCA_032275445.1|RYR|JAUBNY010000184.1:1020968-1137172-	GCA_032275445.1	Crypturellus soui	Aves	Tinamiformes	RYR	found_no_annotation	genome_only	1	JAUBNY010000184.1	1020968	1137172	-	4510	0.9248	0.6739	1.0	1.0	1	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	N	0	RYR	high	architecture	602.9	7555.9	0.9202	0.9887	ryr.hmm wins by 6953.0 bits (92.0% of 7555.9) over 4457 profile positions
GCA_033238685.1|ITPR1|BRZM01000050.1:1574299-1656000+	GCA_033238685.1	Lates japonicus	Actinopteri		ITPR1	found_annotated	annotated_unnamed	0	BRZM01000050.1	1574299	1656000	+	2748	1.0	0.8541	1.0	0.2291	7	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal	AKAME5_001391900			0	Y	1	ITPR	high	architecture	4143.0	321.2	0.9225	0.9993	itpr.hmm wins by 3821.8 bits (92.2% of 4143.0) over 2636 profile positions
GCA_033238685.1|ITPR1|BRZM01000069.1:1149756-1197924+	GCA_033238685.1	Lates japonicus	Actinopteri		ITPR1	found_annotated	annotated_unnamed	1	BRZM01000069.1	1149756	1197924	+	2530	1.0	0.6863	1.0	1.0	8	2	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary	AKAME5_001590300			0	Y	1	ITPR	high	architecture	2962.8	402.6	0.8641	0.7292	itpr.hmm wins by 2560.2 bits (86.4% of 2962.8) over 1771 profile positions
GCA_033238685.1|ITPR2|BRZM01000040.1:2192503-2234451-	GCA_033238685.1	Lates japonicus	Actinopteri		ITPR2	found_annotated	annotated_unnamed	0	BRZM01000040.1	2192503	2234451	-	2607	1.0	0.5799	1.0	1.0	19	1	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	primary	AKAME5_001216000			0	Y	1	ITPR	high	architecture	2128.2	0.0	1.0	0.6924	itpr.hmm wins by 2128.2 bits (100.0% of 2128.2) over 1755 profile positions; no ryr.hmm hit
GCA_033238685.1|ITPR3|BRZM01000063.1:5361081-5411590-	GCA_033238685.1	Lates japonicus	Actinopteri		ITPR3	found_unannotated	genome_only	0	BRZM01000063.1	5361081	5411590	-	2687	1.0	0.9058	1.0	0.3159	3	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	Y	1	ITPR	high	architecture	3841.6	355.7	0.9074	0.9933	itpr.hmm wins by 3485.9 bits (90.7% of 3841.6) over 2630 profile positions
GCA_033238685.1|ITPR3|BRZM01003583.1:257-33720+	GCA_033238685.1	Lates japonicus	Actinopteri		ITPR3	found_unannotated	genome_only	1	BRZM01003583.1	257	33720	+	2518	0.9337	0.9087	1.0	0.325	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	Y	1	ITPR	high	architecture	3594.1	356.7	0.9008	0.9929	itpr.hmm wins by 3237.4 bits (90.1% of 3594.1) over 2453 profile positions
GCA_033238685.1|ITPR3|BRZM01000698.1:1057-32926+	GCA_033238685.1	Lates japonicus	Actinopteri		ITPR3	found_unannotated	genome_only	2	BRZM01000698.1	1057	32926	+	2243	0.8337	0.8832	1.0	0.3358	7	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	Y	1	ITPR	high	architecture	3042.5	153.8	0.9494	0.9924	itpr.hmm wins by 2888.7 bits (94.9% of 3042.5) over 2222 profile positions
GCA_033238685.1|RYR|BRZM01000068.1:1428669-1599443+	GCA_033238685.1	Lates japonicus	Actinopteri		RYR	found_unannotated	genome_only	0	BRZM01000068.1	1428669	1599443	+	4977	1.0	0.8547	1.0	1.0	13	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	Y	1	RYR	high	architecture	562.3	7825.6	0.9281	0.9914	ryr.hmm wins by 7263.3 bits (92.8% of 7825.6) over 4871 profile positions
