subset	query	target	accession	alntmscore	qtmscore	ttmscore	fident	alnlen	query_length	query_coverage	evalue	bits	taxid	taxname	census_call	census_group	census_gene	target_name	target_gene	target_pfams	verdict
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9H2T7-F1-model_v6	Q9H2T7	1.858E-01	1.060E-01	1.838E-01	0.106	1333	2210	0.6032	1.628E-04	97	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P53067-F1-model_v6	P53067	1.843E-01	9.951E-02	1.719E-01	0.101	1192	2210	0.5394	4.475E-05	106	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q499Y0-F1-model_v6	Q499Y0	1.838E-01	1.134E-01	1.788E-01	0.114	1516	2210	0.686	2.831E-04	88	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A1EC95-F1-model_v6	A1EC95	1.799E-01	1.088E-01	1.739E-01	0.090	1662	2210	0.752	2.172E-06	125	10116	Rattus norvegicus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A5DLM5-F1-model_v6	A5DLM5	1.799E-01	9.777E-02	1.795E-01	0.095	1464	2210	0.6624	2.982E-05	103	294746	Meyerozyma guilliermondii ATCC 6260	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q0V9L1-F1-model_v6	Q0V9L1	1.797E-01	8.857E-02	1.784E-01	0.114	1389	2210	0.6285	8.323E-07	131	8364	Xenopus tropicalis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-E1BP36-F1-model_v6	E1BP36	1.795E-01	1.012E-01	1.767E-01	0.104	1382	2210	0.6253	5.882E-06	121	9913	Bos taurus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9VKY2-F1-model_v6	Q9VKY2	1.791E-01	1.153E-01	1.787E-01	0.112	1568	2210	0.7095	7.451E-07	136	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q2QAV0-F1-model_v6	Q2QAV0	1.790E-01	1.132E-01	1.770E-01	0.091	1780	2210	0.8054	1.987E-05	104	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6C715-F1-model_v6	Q6C715	1.784E-01	1.036E-01	1.778E-01	0.095	1402	2210	0.6344	4.643E-05	103	284591	Yarrowia lipolytica CLIB122	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O00410-F1-model_v6	O00410	1.782E-01	1.109E-01	1.762E-01	0.097	1481	2210	0.6701	6.570E-06	119	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O94600-F1-model_v6	O94600	1.751E-01	9.788E-02	1.636E-01	0.099	1262	2210	0.571	7.783E-05	100	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q69YN4-3-F1-model_v6	Q69YN4	1.748E-01	9.527E-02	1.137E-01	0.114	1340	2210	0.6063	1.354E-04	98	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8L5Y6-2-F1-model_v6	Q8L5Y6	1.743E-01	1.124E-01	1.740E-01	0.100	1573	2210	0.7118	7.181E-07	129	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-E9Q368-F1-model_v6	E9Q368	1.739E-01	1.088E-01	1.391E-01	0.113	1449	2210	0.6557	1.569E-04	93	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5JTH9-F1-model_v6	Q5JTH9	1.737E-01	9.966E-02	1.422E-01	0.109	1246	2210	0.5638	1.628E-04	96	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P47054-F1-model_v6	P47054	1.733E-01	1.155E-01	1.460E-01	0.102	1773	2210	0.8023	2.517E-06	115	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q09796-F1-model_v6	Q09796	1.730E-01	1.039E-01	1.712E-01	0.117	1198	2210	0.5421	4.249E-04	85	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q4VA53-F1-model_v6	Q4VA53	1.730E-01	1.057E-01	1.378E-01	0.107	1407	2210	0.6367	5.922E-04	85	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6ZQH8-F1-model_v6	Q6ZQH8	1.720E-01	1.150E-01	1.392E-01	0.099	1784	2210	0.8072	5.266E-06	119	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6P5B0-F1-model_v6	Q6P5B0	1.720E-01	9.710E-02	1.427E-01	0.108	1303	2210	0.5896	9.360E-05	94	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6PJG6-F1-model_v6	Q6PJG6	1.715E-01	7.845E-02	1.647E-01	0.122	959	2210	0.4339	2.108E-04	90	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A1L1F4-F1-model_v6	A1L1F4	1.707E-01	9.360E-02	1.364E-01	0.107	1178	2210	0.533	6.144E-04	83	7955	Danio rerio	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q06156-F1-model_v6	Q06156	1.700E-01	1.081E-01	1.660E-01	0.103	1509	2210	0.6828	9.360E-05	96	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5JTH9-3-F1-model_v6	Q5JTH9	1.699E-01	8.869E-02	1.333E-01	0.109	1128	2210	0.5104	3.282E-04	85	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8IQV9-F1-model_v6	Q8IQV9	1.693E-01	1.265E-01	1.321E-01	0.098	2160	2210	0.9774	6.817E-06	112	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9C0E2-F1-model_v6	Q9C0E2	1.693E-01	1.058E-01	1.671E-01	0.097	1383	2210	0.6258	2.938E-04	90	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5ZMR9-F1-model_v6	Q5ZMR9	1.692E-01	1.100E-01	1.676E-01	0.092	1399	2210	0.633	3.048E-04	89	9031	Gallus gallus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P32767-F1-model_v6	P32767	1.690E-01	1.046E-01	1.669E-01	0.098	1297	2210	0.5869	7.389E-04	82	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5ADW3-F1-model_v6	Q5ADW3	1.677E-01	1.031E-01	1.654E-01	0.094	1432	2210	0.648	1.447E-06	119	237561	Candida albicans SC5314	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P39985-F1-model_v6	P39985	1.673E-01	9.312E-02	1.528E-01	0.104	1095	2210	0.4955	8.564E-04	82	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9GM44-F1-model_v6	Q9GM44	1.671E-01	8.470E-02	1.653E-01	0.123	1151	2210	0.5208	3.457E-05	102	9541	Macaca fascicularis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q0V6W0-F1-model_v6	Q0V6W0	1.665E-01	1.015E-01	1.659E-01	0.100	1420	2210	0.6425	7.122E-04	82	321614	Parastagonospora nodorum SN15	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9ESJ0-F1-model_v6	Q9ESJ0	1.662E-01	9.961E-02	1.634E-01	0.120	1365	2210	0.6176	5.707E-04	85	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5ZKD5-F1-model_v6	Q5ZKD5	1.660E-01	9.071E-02	1.329E-01	0.097	1246	2210	0.5638	8.826E-06	111	9031	Gallus gallus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q99NF8-F1-model_v6	Q99NF8	1.660E-01	9.961E-02	1.612E-01	0.117	1229	2210	0.5561	5.109E-04	85	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6YHU6-6-F1-model_v6	Q6YHU6	1.654E-01	8.821E-02	1.609E-01	0.110	1107	2210	0.5009	7.389E-04	78	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q54RI9-F1-model_v6	Q54RI9	1.651E-01	1.008E-01	1.596E-01	0.094	1426	2210	0.6452	3.457E-05	103	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A0A1I9LM04-F1-model_v6	A0A1I9LM04	1.645E-01	1.003E-01	1.413E-01	0.101	1540	2210	0.6968	1.324E-05	108	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q28205-F1-model_v6	Q28205	1.635E-01	1.000E-01	1.554E-01	0.105	1457	2210	0.6593	2.031E-04	89	9913	Bos taurus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q54J88-F1-model_v6	Q54J88	1.625E-01	8.922E-02	1.580E-01	0.108	1343	2210	0.6077	3.331E-05	102	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9C6Y4-F1-model_v6	Q9C6Y4	1.609E-01	1.243E-01	1.290E-01	0.100	2116	2210	0.9575	3.359E-08	140	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q7TMY7-2-F1-model_v6	Q7TMY7	1.598E-01	8.987E-02	1.570E-01	0.096	1227	2210	0.5552	2.729E-04	82	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A8Q513-F1-model_v6	A8Q513	1.595E-01	9.518E-02	1.581E-01	0.117	1470	2210	0.6652	2.443E-04	82	425265	Malassezia globosa CBS 7966	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5VW36-F1-model_v6	Q5VW36	1.585E-01	1.146E-01	1.325E-01	0.106	1667	2210	0.7543	5.794E-05	92	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5U241-F1-model_v6	Q5U241	1.585E-01	9.640E-02	1.234E-01	0.109	1445	2210	0.6538	7.955E-04	75	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5SRE5-F1-model_v6	Q5SRE5	1.568E-01	1.186E-01	1.438E-01	0.109	1982	2210	0.8968	2.918E-06	113	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8C3R1-F1-model_v6	Q8C3R1	1.558E-01	7.679E-02	1.529E-01	0.125	950	2210	0.4299	8.694E-05	92	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6AI08-F1-model_v6	Q6AI08	1.555E-01	9.043E-02	1.489E-01	0.086	1490	2210	0.6742	1.447E-06	117	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6P1G0-F1-model_v6	Q6P1G0	1.555E-01	9.449E-02	1.511E-01	0.091	1533	2210	0.6937	4.067E-06	109	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q498H0-F1-model_v6	Q498H0	1.554E-01	9.467E-02	1.231E-01	0.106	1442	2210	0.6525	4.249E-04	79	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O42977-F1-model_v6	O42977	1.551E-01	7.141E-02	1.544E-01	0.113	1014	2210	0.4588	2.108E-04	83	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O14356-F1-model_v6	O14356	1.548E-01	1.219E-01	1.173E-01	0.098	1926	2210	0.8715	5.755E-07	122	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q924Z6-2-F1-model_v6	Q924Z6	1.548E-01	9.034E-02	1.539E-01	0.111	1516	2210	0.686	4.999E-05	88	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5F3U9-F1-model_v6	Q5F3U9	1.548E-01	9.363E-02	1.236E-01	0.109	1434	2210	0.6489	8.886E-04	75	9031	Gallus gallus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6CV83-F1-model_v6	Q6CV83	1.546E-01	8.990E-02	1.520E-01	0.110	1283	2210	0.5805	3.803E-04	81	284590	Kluyveromyces lactis NRRL Y-1140	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6TRW4-3-F1-model_v6	Q6TRW4	1.546E-01	9.567E-02	1.226E-01	0.111	1428	2210	0.6462	3.666E-04	80	10116	Rattus norvegicus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5R9G4-2-F1-model_v6	Q5R9G4	1.542E-01	1.028E-01	1.536E-01	0.105	1378	2210	0.6235	2.535E-04	81	9601	Pongo abelii	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O14980-F1-model_v6	O14980	1.537E-01	9.319E-02	1.478E-01	0.097	1275	2210	0.5769	1.569E-04	87	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9BTW9-F1-model_v6	Q9BTW9	1.531E-01	9.958E-02	1.500E-01	0.110	1516	2210	0.686	3.282E-04	83	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6TRW4-2-F1-model_v6	Q6TRW4	1.527E-01	9.426E-02	1.226E-01	0.106	1431	2210	0.6475	5.301E-04	77	10116	Rattus norvegicus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9NTI5-2-F1-model_v6	Q9NTI5	1.523E-01	9.379E-02	1.239E-01	0.104	1435	2210	0.6493	1.168E-04	86	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6TRW4-F1-model_v6	Q6TRW4	1.521E-01	9.443E-02	1.196E-01	0.104	1438	2210	0.6507	2.443E-04	81	10116	Rattus norvegicus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-G5EEM5-F1-model_v6	G5EEM5	1.519E-01	9.614E-02	1.348E-01	0.088	1512	2210	0.6842	1.915E-05	103	6239	Caenorhabditis elegans	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-F6WXT2-F1-model_v6	F6WXT2	1.514E-01	1.029E-01	1.243E-01	0.102	1773	2210	0.8023	1.395E-06	116	8364	Xenopus tropicalis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5PRF0-F1-model_v6	Q5PRF0	1.511E-01	1.135E-01	1.194E-01	0.098	1860	2210	0.8416	1.479E-05	100	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9VYA7-F1-model_v6	Q9VYA7	1.498E-01	7.647E-02	1.124E-01	0.114	1468	2210	0.6643	5.584E-05	89	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9NTI5-F1-model_v6	Q9NTI5	1.495E-01	9.477E-02	1.177E-01	0.107	1427	2210	0.6457	3.405E-04	79	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O15397-F1-model_v6	O15397	1.494E-01	7.742E-02	1.291E-01	0.107	1175	2210	0.5317	2.573E-05	98	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8IQV9-2-F1-model_v6	Q8IQV9	1.476E-01	1.177E-01	1.233E-01	0.102	2084	2210	0.943	3.721E-05	93	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-F4I718-F1-model_v6	F4I718	1.474E-01	1.162E-01	1.189E-01	0.091	1990	2210	0.9005	4.581E-09	152	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q86XA9-F1-model_v6	Q86XA9	1.454E-01	1.129E-01	1.198E-01	0.089	2185	2210	0.9887	5.463E-06	103	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q20255-F1-model_v6	Q20255	1.453E-01	9.859E-02	1.408E-01	0.113	1543	2210	0.6982	8.379E-05	84	6239	Caenorhabditis elegans	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A1Z8X3-F1-model_v6	A1Z8X3	1.439E-01	9.841E-02	1.078E-01	0.107	1920	2210	0.8688	3.920E-06	104	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6YHU6-3-F1-model_v6	Q6YHU6	1.436E-01	1.054E-01	1.183E-01	0.100	1730	2210	0.7828	5.075E-06	104	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q15021-F1-model_v6	Q15021	1.433E-01	1.060E-01	1.352E-01	0.101	1600	2210	0.724	1.593E-05	97	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q09853-F1-model_v6	Q09853	1.428E-01	1.122E-01	1.383E-01	0.099	1906	2210	0.8624	1.593E-05	94	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q54UP5-F1-model_v6	Q54UP5	1.426E-01	8.433E-02	1.412E-01	0.090	1499	2210	0.6783	3.094E-05	88	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5VYK3-2-F1-model_v6	Q5VYK3	1.420E-01	1.006E-01	1.163E-01	0.106	1801	2210	0.8149	3.979E-07	116	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9UTR1-F1-model_v6	Q9UTR1	1.407E-01	8.268E-02	1.398E-01	0.104	1260	2210	0.5701	9.712E-05	85	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O60055-F1-model_v6	O60055	1.386E-01	1.018E-01	9.330E-02	0.101	1731	2210	0.7833	7.783E-05	84	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A2AGT5-2-F1-model_v6	A2AGT5	1.385E-01	1.070E-01	1.140E-01	0.089	1923	2210	0.8701	1.395E-06	109	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q86XA9-2-F1-model_v6	Q86XA9	1.385E-01	1.103E-01	1.192E-01	0.100	2125	2210	0.9615	3.861E-05	89	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q7TMY7-F1-model_v6	Q7TMY7	1.380E-01	8.408E-02	1.352E-01	0.106	1273	2210	0.576	4.157E-05	89	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q54WR2-F1-model_v6	Q54WR2	1.377E-01	9.920E-02	8.694E-02	0.105	1670	2210	0.7557	1.078E-06	109	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6PDI5-1-F1-model_v6	Q6PDI5	1.373E-01	9.751E-02	1.135E-01	0.106	1753	2210	0.7932	3.141E-06	104	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9N3Q4-F1-model_v6	Q9N3Q4	1.373E-01	1.177E-01	1.117E-01	0.108	2136	2210	0.9665	1.535E-05	90	6239	Caenorhabditis elegans	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A4QTQ9-F1-model_v6	A4QTQ9	1.366E-01	1.012E-01	1.161E-01	0.114	1741	2210	0.7878	1.001E-06	108	242507	Pyricularia oryzae 70-15	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9P2D3-F1-model_v6	Q9P2D3	1.356E-01	1.123E-01	1.176E-01	0.099	2301	2210	1.0412	2.573E-05	90	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-B0V0U5-F1-model_v6	B0V0U5	1.352E-01	9.545E-02	1.290E-01	0.106	1725	2210	0.7805	3.331E-05	90	7955	Danio rerio	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5ZIC8-F1-model_v6	Q5ZIC8	1.346E-01	7.561E-02	1.316E-01	0.112	1247	2210	0.5643	1.212E-04	80	9031	Gallus gallus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q69YN4-F1-model_v6	Q69YN4	1.339E-01	7.600E-02	8.877E-02	0.119	1317	2210	0.5959	2.982E-05	93	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q95XZ5-F1-model_v6	Q95XZ5	1.329E-01	9.057E-02	9.173E-02	0.102	1774	2210	0.8027	1.212E-04	81	6239	Caenorhabditis elegans	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O23277-F1-model_v6	O23277	1.325E-01	9.162E-02	1.227E-01	0.088	1500	2210	0.6787	6.012E-05	87	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6YHU6-F1-model_v6	Q6YHU6	1.312E-01	9.580E-02	1.039E-01	0.105	1797	2210	0.8131	9.502E-06	96	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q7Z460-4-F1-model_v6	Q7Z460	1.303E-01	8.140E-02	1.125E-01	0.085	1757	2210	0.795	3.282E-04	77	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A8C756-F1-model_v6	A8C756	1.300E-01	9.532E-02	1.044E-01	0.111	1746	2210	0.79	1.061E-05	95	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q95YF0-F1-model_v6	Q95YF0	1.300E-01	9.256E-02	1.273E-01	0.094	1752	2210	0.7928	2.480E-05	92	6239	Caenorhabditis elegans	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-B1AY13-F1-model_v6	B1AY13	1.296E-01	8.990E-02	7.966E-02	0.090	1956	2210	0.8851	2.535E-04	72	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A2AIV2-F1-model_v6	A2AIV2	1.287E-01	7.341E-02	8.571E-02	0.126	1319	2210	0.5968	7.901E-06	99	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-F4IIM1-F1-model_v6	F4IIM1	1.276E-01	1.107E-01	1.131E-01	0.114	2217	2210	1.0032	4.039E-08	125	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-F4HRS2-3-F1-model_v6	F4HRS2	1.275E-01	1.076E-01	1.073E-01	0.103	2198	2210	0.9946	7.451E-07	107	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6ZS81-3-F1-model_v6	Q6ZS81	1.274E-01	7.148E-02	1.131E-01	0.103	1144	2210	0.5176	8.564E-04	69	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9NVI1-1-F1-model_v6	Q9NVI1	1.236E-01	8.317E-02	1.194E-01	0.100	1599	2210	0.7235	3.666E-04	71	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q2HA26-F1-model_v6	Q2HA26	1.234E-01	8.588E-02	1.049E-01	0.110	1793	2210	0.8113	2.426E-06	99	306901	Chaetomium globosum CBS 148.51	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5T4S7-5-F1-model_v6	Q5T4S7	1.232E-01	8.480E-02	7.900E-02	0.105	1769	2210	0.8005	1.405E-04	72	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9NVI1-2-F1-model_v6	Q9NVI1	1.227E-01	8.372E-02	1.187E-01	0.104	1597	2210	0.7226	2.831E-04	73	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q80X82-F1-model_v6	Q80X82	1.200E-01	7.333E-02	1.030E-01	0.101	1289	2210	0.5833	1.046E-04	74	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-E1BGH8-F1-model_v6	E1BGH8	1.199E-01	7.217E-02	1.123E-01	0.111	1504	2210	0.6805	9.021E-05	76	9913	Bos taurus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-B3DIY3-F1-model_v6	B3DIY3	1.198E-01	7.881E-02	1.134E-01	0.102	1418	2210	0.6416	4.999E-05	77	7955	Danio rerio	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-F4HRS2-F1-model_v6	F4HRS2	1.133E-01	9.442E-02	9.417E-02	0.100	2214	2210	1.0018	8.635E-07	100	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q92797-F1-model_v6	Q92797	1.133E-01	6.170E-02	8.766E-02	0.099	1230	2210	0.5566	4.006E-05	77	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5IBC5-F1-model_v6	Q5IBC5	1.120E-01	8.651E-02	8.708E-02	0.104	1895	2210	0.8575	8.379E-05	72	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6KCD5-2-F1-model_v6	Q6KCD5	1.116E-01	8.863E-02	8.001E-02	0.100	1674	2210	0.7575	4.378E-06	89	10090	Mus musculus	not_in_census						below the same-fold bar
