group	upid	organism	taxid	itpr_status	itpr_key	n_itpr	n_pi_plc	plc_status
metazoa_nonvert	UP000668214	Pseudoatta argentina	621737	present	proteome	1	4	present
metazoa_nonvert	UP000669903	Acromyrmex charruanus	2715315	present	proteome	1	5	present
metazoa_nonvert	UP000670152	Acromyrmex heyeri	230685	present	proteome	1	5	present
metazoa_nonvert	UP000675881	Lepeophtheirus salmonis (Salmon louse) (Caligus salmonis)	72036	present	proteome	2	4	present
metazoa_nonvert	UP000677054	Darwinula stevensoni	69355	absent	proteome	0	4	present
metazoa_nonvert	UP000678393	Candidula unifasciata	100452	present	proteome	10	4	present
metazoa_nonvert	UP000678499	Notodromas monacha	399045	present	proteome	4	6	present
metazoa_nonvert	UP000683360	Mytilus edulis (Blue mussel)	6550	present	proteome	8	5	present
metazoa_nonvert	UP000691718	Parnassius apollo (Apollo butterfly) (Papilio apollo)	110799	present	proteome	1	3	present
metazoa_nonvert	UP000694843	Hyalella azteca (Mexican freshwater shrimp) (Ampithoe aztecus)	294128	present	proteome	1	6	present
metazoa_nonvert	UP000694844	Crassostrea virginica (Eastern oyster)	6565	present	proteome	5	6	present
metazoa_nonvert	UP000694845	Acanthaster planci (Crown-of-thorns starfish)	133434	present	proteome	1	7	present
metazoa_nonvert	UP000694846	Sipha flava (yellow sugarcane aphid)	143950	present	proteome	1	4	present
metazoa_nonvert	UP000694865	Saccoglossus kowalevskii (Acorn worm)	10224	present	proteome	5	6	present
metazoa_nonvert	UP000694866	Fopius arisanus	64838	present	proteome	1	5	present
metazoa_nonvert	UP000694867	Galendromus occidentalis (western predatory mite)	34638	present	proteome	1	6	present
metazoa_nonvert	UP000694888	Aplysia californica (California sea hare)	6500	present	proteome	4	7	present
metazoa_nonvert	UP000694904	Drosophila arizonae (Fruit fly)	7263	present	proteome	1	3	present
metazoa_nonvert	UP000694920	Cephus cinctus (Wheat stem sawfly)	211228	present	proteome	1	5	present
metazoa_nonvert	UP000694924	Polistes dominula (European paper wasp) (Vespa dominula)	743375	present	proteome	1	5	present
metazoa_nonvert	UP000694925	Ceratina calcarata	156304	absent	proteome	0	5	present
metazoa_nonvert	UP000694941	Limulus polyphemus (Atlantic horseshoe crab)	6850	present	proteome	2	9	present
metazoa_nonvert	UP000695000	Nicrophorus vespilloides (Boreal carrion beetle)	110193	present	proteome	1	4	present
metazoa_nonvert	UP000695007	Ceratosolen solmsi marchali	326594	present	proteome	1	5	present
metazoa_nonvert	UP000695022	Priapulus caudatus (Priapulid worm)	37621	present	proteome	2	4	present
metazoa_nonvert	UP000699462	Paragonimus westermani	34504	present	proteome	2	2	present
metazoa_nonvert	UP000708208	Allacma fusca	39272	present	proteome	1	5	present
metazoa_nonvert	UP000719412	Tenebrio molitor (Yellow mealworm beetle)	7067	present	proteome	2	1	present
metazoa_nonvert	UP000728032	Oppiella nova	334625	present	proteome	2	7	present
metazoa_nonvert	UP000728185	Fasciolopsis buskii	27845	present	proteome	2	0	absent
metazoa_nonvert	UP000729913	Cotesia typhae	2053667	present	proteome	1	3	present
metazoa_nonvert	UP000746747	Cercopithifilaria johnstoni	2874296	present	proteome	2	4	present
metazoa_nonvert	UP000747542	Homarus americanus (American lobster)	6706	present	proteome	1	4	present
metazoa_nonvert	UP000748531	Paragonimus heterotremus	100268	present	proteome	2	2	present
metazoa_nonvert	UP000749559	Owenia fusiformis (Polychaete worm)	6347	present	proteome	6	6	present
metazoa_nonvert	UP000752696	Heterotrigona itama	395501	present	proteome	1	2	present
metazoa_nonvert	UP000759131	Medioppia subpectinata	1979941	present	proteome	2	4	present
metazoa_nonvert	UP000770661	Chionoecetes opilio (Atlantic snow crab) (Cancer opilio)	41210	present	proteome	1	1	present
metazoa_nonvert	UP000786811	Cotesia congregata (Parasitoid wasp) (Apanteles congregatus)	51543	present	proteome	1	5	present
metazoa_nonvert	UP000789390	Daphnia galeata	27404	present	proteome	3	9	present
metazoa_nonvert	UP000789524	Danaus chrysippus (African queen)	151541	present	proteome	7	4	present
metazoa_nonvert	UP000790347	Dermatophagoides farinae (American house dust mite)	6954	present	proteome	1	7	present
metazoa_nonvert	UP000791440	Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)	7130	present	proteome	1	4	present
metazoa_nonvert	UP000792457	Ladona fulva (Scarce chaser dragonfly) (Libellula fulva)	123851	present	proteome	3	5	present
metazoa_nonvert	UP000801492	Ignelater luminosus (Cucubano) (Pyrophorus luminosus)	2038154	absent	proteome	0	3	present
metazoa_nonvert	UP000805193	Ixodes persulcatus (Taiga tick)	34615	present	proteome	1	3	present
metazoa_nonvert	UP000807504	Argiope bruennichi (Wasp spider) (Aranea bruennichi)	94029	present	proteome	2	7	present
metazoa_nonvert	UP000821845	Hyalomma asiaticum (Tick)	266040	present	proteome	1	1	present
metazoa_nonvert	UP000821865	Dermacentor silvarum (Tick)	543639	present	proteome	1	2	present
metazoa_nonvert	UP000822476	Paragonimus skrjabini miyazakii	59628	present	proteome	2	2	present
metazoa_nonvert	UP000824380	Venturia canescens	32260	absent	proteome	0	0	absent
metazoa_nonvert	UP000824533	Dendrolimus kikuchii	765133	present	proteome	1	4	present
metazoa_nonvert	UP000825002	Fragariocoptes setiger	1670756	present	proteome	1	3	present
metazoa_nonvert	UP000826195	Cotesia glomerata (Lepidopteran parasitic wasp) (Apanteles glomeratus)	32391	present	proteome	1	5	present
metazoa_nonvert	UP000827092	Oedothorax gibbosus	931172	present	proteome	1	9	present
metazoa_nonvert	UP000829291	Neodiprion lecontei (Redheaded pine sawfly)	441921	present	proteome	1	6	present
metazoa_nonvert	UP000829354	Caenorhabditis briggsae	6238	present	proteome	1	6	present
metazoa_nonvert	UP000829999	Spodoptera frugiperda (Fall armyworm)	7108	present	proteome	1	4	present
metazoa_nonvert	UP000835052	Caenorhabditis auriculariae	2777116	present	proteome	1	6	present
metazoa_nonvert	UP000835206	Bombus terrestris (Buff-tailed bumblebee) (Apis terrestris)	30195	present	proteome	1	5	present
metazoa_nonvert	UP000837675	Hyalomma marginatum	34627	absent	proteome	0	0	absent
metazoa_nonvert	UP000837857	Iphiclides podalirius (scarce swallowtail)	110791	present	proteome	1	3	present
metazoa_nonvert	UP000838412	Branchiostoma lanceolatum (Common lancelet) (Amphioxus lanceolatum)	7740	present	proteome	3	8	present
metazoa_nonvert	UP000838756	Pararge aegeria aegeria	348720	present	proteome	2	2	present
metazoa_nonvert	UP000838878	Brenthis ino (lesser marbled fritillary)	405034	present	proteome	1	4	present
metazoa_nonvert	UP000887458	Dermatophagoides pteronyssinus (European house dust mite)	6956	present	proteome	1	6	present
metazoa_nonvert	UP000887540	Acrobeloides nanus	290746	present	proteome	6	7	present
metazoa_nonvert	UP000887560	Meloidogyne floridensis	298350	absent	proteome	0	2	present
metazoa_nonvert	UP000887561	Meloidogyne javanica (Root-knot nematode worm)	6303	present	proteome	1	8	present
metazoa_nonvert	UP000887563	Meloidogyne incognita (Southern root-knot nematode worm) (Oxyuris incognita)	6306	present	proteome	4	11	present
metazoa_nonvert	UP000887566	Plectus sambesii	2011161	present	proteome	14	6	present
metazoa_nonvert	UP000887567	Exaiptasia diaphana (Tropical sea anemone) (Aiptasia pulchella)	2652724	present	proteome	1	6	present
metazoa_nonvert	UP000887568	Patiria miniata (Bat star) (Asterina miniata)	46514	present	proteome	1	8	present
metazoa_nonvert	UP000887569	Parascaris univalens (Nematode worm)	6257	present	proteome	5	21	present
metazoa_nonvert	UP000887572	Globodera rostochiensis (Golden nematode worm) (Heterodera rostochiensis)	31243	present	proteome	4	7	present
metazoa_nonvert	UP000887575	Mesorhabditis belari	2138241	present	proteome	2	10	present
metazoa_nonvert	UP000887577	Panagrolaimus superbus	310955	present	proteome	1	4	present
metazoa_nonvert	UP000887581	Setaria digitata	48799	present	proteome	1	4	present
metazoa_nonvert	UP001059596	Drosophila gunungcola (fruit fly)	103775	present	proteome	2	3	present
metazoa_nonvert	UP001064048	Choristoneura fumiferana (Spruce budworm moth) (Archips fumiferana)	7141	present	proteome	1	3	present
metazoa_nonvert	UP001105220	Anopheles coluzzii (African malaria mosquito)	1518534	present	proteome	1	4	present
metazoa_nonvert	UP001152562	Pieris brassicae (White butterfly) (Large white butterfly)	7116	present	proteome	1	4	present
metazoa_nonvert	UP001152747	Caenorhabditis angaria	860376	present	proteome	1	6	present
metazoa_nonvert	UP001152759	Bemisia tabaci (Sweetpotato whitefly) (Aleurodes tabaci)	7038	present	proteome	1	4	present
metazoa_nonvert	UP001152798	Nezara viridula (Southern green stink bug) (Cimex viridulus)	85310	present	proteome	1	2	present
metazoa_nonvert	UP001152799	Ceutorhynchus assimilis (cabbage seed weevil)	467358	present	proteome	1	4	present
metazoa_nonvert	UP001152888	Acanthoscelides obtectus (Bean weevil) (Bruchus obtectus)	200917	present	proteome	4	4	present
metazoa_nonvert	UP001153148	Timema podura (Walking stick)	61482	present	proteome	2	3	present
metazoa_nonvert	UP001153292	Chilo suppressalis (Asiatic rice borer moth)	168631	present	proteome	1	2	present
metazoa_nonvert	UP001153321	Spodoptera littoralis (Egyptian cotton leafworm)	7109	present	proteome	1	4	present
metazoa_nonvert	UP001153620	Chironomus riparius	315576	present	proteome	2	4	present
metazoa_nonvert	UP001153636	Psylliodes chrysocephalus	3402493	present	proteome	1	4	present
metazoa_nonvert	UP001153709	Diabrotica balteata (Banded cucumber beetle)	107213	present	proteome	1	3	present
metazoa_nonvert	UP001153712	Phyllotreta striolata (Striped flea beetle) (Crioceris striolata)	444603	present	proteome	1	4	present
metazoa_nonvert	UP001153714	Diatraea saccharalis (sugarcane borer)	40085	present	proteome	1	3	present
metazoa_nonvert	UP001153737	Phaedon cochleariae (Mustard beetle)	80249	present	proteome	1	4	present
metazoa_nonvert	UP001153954	Euphydryas editha (Edith's checkerspot)	104508	present	proteome	1	4	present
metazoa_nonvert	UP001154078	Brassicogethes aeneus (Rape pollen beetle) (Meligethes aeneus)	1431903	present	proteome	1	4	present
metazoa_nonvert	UP001154114	Chrysodeixis includens (Soybean looper) (Pseudoplusia includens)	689277	present	proteome	1	4	present
metazoa_nonvert	UP001154329	Aphis gossypii (Cotton aphid)	80765	present	proteome	1	4	present
metazoa_nonvert	UP001158576	Oikopleura dioica (Tunicate)	34765	present	proteome	1	5	present
metazoa_nonvert	UP001159042	Exocentrus adspersus	1586481	present	proteome	1	4	present
metazoa_nonvert	UP001159405	Porites lobata	104759	present	proteome	1	7	present
metazoa_nonvert	UP001159427	Porites evermanni	104178	present	proteome	1	9	present
metazoa_nonvert	UP001159428	Pocillopora meandrina	46732	present	proteome	2	7	present
metazoa_nonvert	UP001160148	Macrosiphum euphorbiae (potato aphid)	13131	present	proteome	1	3	present
metazoa_nonvert	UP001162156	Rhamnusium bicolor	1586634	present	proteome	1	0	absent
metazoa_nonvert	UP001162162	Aromia moschata	1265417	present	proteome	2	3	present
metazoa_nonvert	UP001162164	Molorchus minor	1323400	present	proteome	1	3	present
metazoa_nonvert	UP001162480	Octopus vulgaris (Common octopus)	6645	present	proteome	5	5	present
metazoa_nonvert	UP001163046	Desmophyllum pertusum	174260	present	proteome	4	4	present
metazoa_nonvert	UP001164746	Mya arenaria (Soft-shell clam)	6604	present	proteome	8	4	present
metazoa_nonvert	UP001165289	Oopsacas minuta	111878	present	proteome	2	5	present
metazoa_nonvert	UP001165740	Biomphalaria glabrata (Bloodfluke planorb) (Freshwater snail)	6526	present	proteome	3	7	present
metazoa_nonvert	UP001168821	Zophobas morio	2755281	present	proteome	1	4	present
metazoa_nonvert	UP001168972	Microctonus hyperodae (Parasitoid wasp)	165561	present	proteome	1	5	present
metazoa_nonvert	UP001168990	Microctonus aethiopoides	144406	present	proteome	1	4	present
metazoa_nonvert	UP001174909	Geodia barretti (Barrett's horny sponge)	519541	present	proteome	3	2	present
metazoa_nonvert	UP001175271	Steinernema hermaphroditum	289476	present	proteome	1	9	present
metazoa_nonvert	UP001176961	Cylicocyclus nassatus (Nematode worm)	53992	present	proteome	1	5	present
metazoa_nonvert	UP001177023	Mesorhabditis spiculigera	96644	present	proteome	3	10	present
metazoa_nonvert	UP001177670	Melipona bicolor	60889	present	proteome	1	5	present
metazoa_nonvert	UP001186944	Pinctada imbricata (Atlantic pearl-oyster) (Pinctada martensii)	66713	present	proteome	6	5	present
metazoa_nonvert	UP001187531	Artemia franciscana (Brine shrimp) (Artemia sanfranciscana)	6661	present	proteome	2	8	present
metazoa_nonvert	UP001195483	Potamilus streckersoni	2493646	present	proteome	7	6	present
metazoa_nonvert	UP001200034	Drosophila rubida	30044	present	proteome	1	3	present
metazoa_nonvert	UP001201812	Ditylenchus destructor	166010	present	proteome	1	8	present
metazoa_nonvert	UP001208570	Paralvinella palmiformis	53620	present	proteome	12	5	present
metazoa_nonvert	UP001209878	Ridgeia piscesae (Tubeworm)	27915	present	proteome	9	4	present
metazoa_nonvert	UP001217089	Tegillarca granosa (Malaysian cockle) (Anadara granosa)	220873	present	proteome	10	6	present
metazoa_nonvert	UP001219518	Frankliniella fusca	407009	present	proteome	1	8	present
metazoa_nonvert	UP001231649	Mythimna loreyi	667449	present	proteome	1	4	present
metazoa_nonvert	UP001233172	Biomphalaria pfeifferi (Bloodfluke planorb) (Freshwater snail)	112525	present	proteome	3	1	present
metazoa_nonvert	UP001233999	Diploptera punctata (Pacific beetle cockroach)	6984	present	proteome	3	3	present
metazoa_nonvert	UP001234178	Daphnia magna	35525	present	proteome	1	9	present
metazoa_nonvert	UP001235939	Cordylochernes scorpioides	51811	present	proteome	1	1	present
metazoa_nonvert	UP001239111	Eretmocerus hayati	131215	present	proteome	1	3	present
metazoa_nonvert	UP001249851	Acropora cervicornis (Staghorn coral)	6130	present	proteome	1	5	present
metazoa_nonvert	UP001258017	Odynerus spinipes	1348599	present	proteome	1	5	present
metazoa_nonvert	UP001286313	Petrolisthes cinctipes (Flat porcelain crab)	88211	present	proteome	1	6	present
metazoa_nonvert	UP001292079	Schistosoma mekongi (Parasitic worm)	38744	present	proteome	1	2	present
metazoa_nonvert	UP001292094	Petrolisthes manimaculis	1843537	present	proteome	8	5	present
metazoa_nonvert	UP001303046	Necator americanus (Human hookworm)	51031	present	proteome	1	5	present
metazoa_nonvert	UP001307889	Nesidiocoris tenuis	355587	present	proteome	1	3	present
metazoa_nonvert	UP001314205	Parnassius mnemosyne (clouded apollo)	213953	present	proteome	1	4	present
metazoa_nonvert	UP001321473	Amblyomma americanum (Lone star tick)	6943	present	proteome	3	4	present
metazoa_nonvert	UP001328107	Pristionchus mayeri	1317129	present	proteome	2	6	present
metazoa_nonvert	UP001331761	Trichostrongylus colubriformis (Black scour worm)	6319	present	proteome	4	6	present
metazoa_nonvert	UP001347796	Patella caerulea (Rayed Mediterranean limpet)	87958	present	proteome	4	6	present
metazoa_nonvert	UP001353858	Aquatica leii	1421715	present	proteome	1	4	present
metazoa_nonvert	UP001359485	Polyplax serrata (Common mouse louse)	468196	present	proteome	1	2	present
metazoa_nonvert	UP001367676	Parthenolecanium corni	536013	present	proteome	2	4	present
metazoa_nonvert	UP001374579	Littorina saxatilis	31220	present	proteome	2	3	present
metazoa_nonvert	UP001378592	Gryllus longicercus	2509291	present	proteome	1	6	present
metazoa_nonvert	UP001381693	Halocaridina rubra (Hawaiian red shrimp)	373956	present	proteome	2	2	present
metazoa_nonvert	UP001430953	Cardiocondyla obscurior	286306	present	proteome	1	5	present
metazoa_nonvert	UP001431783	Henosepilachna vigintioctopunctata	420089	present	proteome	1	4	present
metazoa_nonvert	UP001432027	Pristionchus entomophagus	358040	present	proteome	1	6	present
metazoa_nonvert	UP001432146	Tetragonisca angustula	166442	present	proteome	1	5	present
metazoa_nonvert	UP001432322	Pristionchus fissidentatus	1538716	present	proteome	2	6	present
metazoa_nonvert	UP001445076	Cherax quadricarinatus (Australian red claw crayfish)	27406	present	proteome	2	4	present
metazoa_nonvert	UP001458880	Popillia japonica (Japanese beetle)	7064	present	proteome	1	3	present
metazoa_nonvert	UP001461498	Rhynocoris fuscipes	488301	present	proteome	1	2	present
metazoa_nonvert	UP001487740	Scylla paramamosain (Mud crab)	85552	present	proteome	1	5	present
metazoa_nonvert	UP001497382	Larinioides sclopetarius	280406	present	proteome	1	9	present
metazoa_nonvert	UP001497472	Leptosia nina	320188	present	proteome	1	4	present
metazoa_nonvert	UP001497497	Lymnaea stagnalis (Great pond snail) (Helix stagnalis)	6523	present	proteome	5	6	present
metazoa_nonvert	UP001497535	Meloidogyne enterolobii (Root-knot nematode worm) (Meloidogyne mayaguensis)	390850	present	proteome	7	11	present
metazoa_nonvert	UP001497623	Meganyctiphanes norvegica (Northern krill) (Thysanopoda norvegica)	48144	present	proteome	4	7	present
metazoa_nonvert	UP001497644	Lasius platythorax	488582	present	proteome	1	4	present
metazoa_nonvert	UP001500889	Drosophila madeirensis (Fruit fly)	30013	present	proteome	1	3	present
