accession	organism	vclass	vorder	cell	cell_status	contig	start	end	strand	span	mp_id	bait	coverage	identity	frameshifts	stop_codons	cds_bp	contig_spans_gene	contig_n50	headroom	assembly_level	n_genes_longer	annot_max_gene_span	annot_median_gene_span	loss	best_frac_cds	sum_frac_cds	n_fragments	fragment_names	control_strength	eligible	failed_rule	mode	reasons
GCA_965364685.1	Capros aper	Actinopteri	Caproiformes	ITPR3	found_no_annotation	CBDTYR010000080.1	5008	34279	+	29272	MP000086	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0.9895	0.9011	1	0	0	True	12853060	439.09	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Caproiformes
GCA_013401035.1	Horornis vulcanius	Aves	Passeriformes	ITPR2	assembly_gap	VZUA01077436.1	18557	52407	+	33851	MP000134	A0A672UP22|ITPR2|Strigops_habroptila	0.1804	0.8941	1	0	1448	False	3129	0.09	Scaffold	133	162714	2367	1.0	0.0	0	0		0	False	E2		missing_paralog;fragment_only
GCA_056824585.1	Alepocephalus tenebrosus	Actinopteri	Alepocephaliformes	ITPR1	found_no_annotation	CM166150.1	147739711	147854081	-	114371	MP000009	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	1.0	0.8932	0	0	0	True	731605	6.4	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Alepocephaliformes
GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	ITPR3	found_no_annotation	CM114428.1	23235495	23292314	+	56820	MP000088	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.883	0	0	0	True	1346787	23.7	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		fragment_only
GCA_054883175.1	Datnioides polota	Actinopteri	Lobotiformes	ITPR2	found_no_annotation	CM142228.1	15671856	15725237	+	53382	MP000087	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8773	1	0	0	True	16887846	316.36	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Lobotiformes
GCA_056506795.1	Pristigenys meyeri	Actinopteri	Priacanthiformes	ITPR2	found_no_annotation	CM151776.1	13037194	13107622	-	70429	MP000087	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8771	2	0	0	True	32736534	464.82	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Priacanthiformes
GCA_057876775.1	Echinorhinus cookei	Chondrichthyes	Echinorhiniformes	ITPR1	found_no_annotation	CM174640.1	74134923	75004540	-	869618	MP000053	A0ABM4F3U0|ITPR1|Apteryx_mantelli	1.0	0.8767	0	0	0	True	2278199	2.62	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Echinorhiniformes
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	ITPR3	found_no_annotation	NC_140181.1	36661386	36960441	+	299056	MP000080	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8761	1	0	0	True	444000	1.48	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Aulopiformes
GCA_984656905.1	Parequula melbournensis	Actinopteri	Gerreiformes	ITPR2	found_no_annotation	OZ479483.1	9864683	9916909	-	52227	MP000085	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8743	1	0	0	True	5643520	108.06	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Gerreiformes
GCA_980438365.1	Acanthurus tractus	Actinopteri	Acanthuriformes	ITPR2	found_no_annotation	OZ413084.1	22582779	22641516	+	58738	MP000089	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8714	1	0	0	True	31041855	528.48	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Acanthuriformes
GCA_058707665.1	Platax teira	Actinopteri	Ephippiformes	ITPR2	found_no_annotation	CM178915.1	13304718	13362079	-	57362	MP000086	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8696	0	0	0	True	30140486	525.44	Complete Genome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Ephippiformes
GCA_965364685.1	Capros aper	Actinopteri	Caproiformes	ITPR2	found_no_annotation	OZ263289.1	42141884	42202418	+	60535	MP000085	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8634	0	1	0	True	12853060	212.32	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Caproiformes
GCA_046255725.1	Amblyopsis spelaea	Actinopteri	Percopsiformes	ITPR3	found_no_annotation	CM101356.1	33896213	33940791	+	44579	MP000093	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8624	0	0	0	True	3811240	85.49	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Percopsiformes
GCA_050084785.1	Liparis tanakae	Actinopteri	Perciformes	ITPR2	found_no_annotation	CM114422.1	10483677	10531925	-	48249	MP000085	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0.9981	0.8572	2	0	0	True	1346787	27.91	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		fragment_only
GCA_047511595.1	Polymixia lowei	Actinopteri	Polymixiiformes	ITPR2	found_no_annotation	CM105265.1	5237404	5285371	-	47968	MP000085	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0.9956	0.8559	1	0	0	True	1880763	39.21	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Polymixiiformes
GCA_057876775.1	Echinorhinus cookei	Chondrichthyes	Echinorhiniformes	ITPR3	found_no_annotation	CM174648.1	46076206	46431389	-	355184	MP000032#102	A0A4W3GWE7|ITPR3|Callorhinchus_milii	1.0	0.8534	1	1	0	True	2278199	6.41	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Echinorhiniformes
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	ITPR1	found_no_annotation	NC_140170.1	143616950	143981996	-	365047	MP000076	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.8501	0	0	0	True	444000	1.22	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Aulopiformes
GCA_056824585.1	Alepocephalus tenebrosus	Actinopteri	Alepocephaliformes	ITPR3	found_no_annotation	CM166151.1	52261369	52417765	+	156397	MP000083	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8486	1	0	0	True	731605	4.68	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Alepocephaliformes
GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	ITPR3	found_no_annotation	CM165714.1	1300026	1368194	+	68169	MP000082	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8455	0	0	0	True	36502201	535.47	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		fragment_only
GCA_900312595.1	Guentherus altivela	Actinopteri	Ateleopodiformes	ITPR3	assembly_gap	OMOX01160728.1	594	5166	-	4573	MP000066	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0.109	0.8454	0	0	0	False	2928	0.64	Scaffold	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Ateleopodiformes
GCA_051992705.1	Lepidogalaxias salamandroides	Actinopteri	Lepidogalaxiiformes	ITPR2	assembly_gap	JBNTSJ010109958.1	3110	8018	+	4909	MP000044	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	0.1126	0.8371	0	0	0	False	1446	0.29	Scaffold	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Lepidogalaxiiformes
GCA_043380575.1	Atractosteus spatula	Actinopteri	Semionotiformes	ITPR3	found_no_annotation	CM092438.1	20753442	20790667	+	37226	MP000056	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8361	0	0	0	True	15716625	422.19	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		missing_paralog
GCA_056824565.1	Stylephorus chordatus	Actinopteri	Stylephoriformes	ITPR3	found_no_annotation	CM166132.1	92347456	92429958	-	82503	MP000090	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8361	0	0	0	True	850304	10.31	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Stylephoriformes
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	ITPR2	found_no_annotation	NC_140182.1	80957539	81241996	+	284458	MP000078	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8336	1	0	0	True	444000	1.56	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Aulopiformes
GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	ITPR3	found_no_annotation	CM142469.1	255603	282378	-	26776	MP000082	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8292	0	0	0	True	27159801	1014.33	Complete Genome	0	0	0	1.0	0.0	0	0		0	False	E1		missing_paralog
GCA_047511595.1	Polymixia lowei	Actinopteri	Polymixiiformes	ITPR3	found_no_annotation	CM105270.1	2470054	2536617	-	66564	MP000087	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8277	1	0	0	True	1880763	28.25	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Polymixiiformes
GCA_043380575.1	Atractosteus spatula	Actinopteri	Semionotiformes	ITPR2	found_no_annotation	CM092440.1	51804679	51967578	-	162900	MP000058	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.8197	0	0	0	True	15716625	96.48	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		missing_paralog
GCA_057876775.1	Echinorhinus cookei	Chondrichthyes	Echinorhiniformes	ITPR2	found_no_annotation	CM174645.1	17288896	17593392	+	304497	MP000055	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.8127	0	0	0	True	2278199	7.48	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Echinorhiniformes
GCA_056824565.1	Stylephorus chordatus	Actinopteri	Stylephoriformes	ITPR2	found_no_annotation	CM166139.1	34813591	34890625	+	77035	MP000087	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8119	1	2	0	True	850304	11.04	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Stylephoriformes
GCA_056824585.1	Alepocephalus tenebrosus	Actinopteri	Alepocephaliformes	ITPR2	found_no_annotation	CM166151.1	121722635	121927377	-	204743	MP000029	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	1.0	0.8097	0	0	0	True	731605	3.57	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Alepocephaliformes
GCA_046255725.1	Amblyopsis spelaea	Actinopteri	Percopsiformes	ITPR2	found_no_annotation	CM101349.1	10163561	10340210	+	176650	MP000090	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8094	1	0	0	True	3811240	21.58	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Percopsiformes
GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	ITPR2	found_no_annotation	CM165725.1	13088170	13182794	+	94625	MP000021	F1P1X4|ITPR2|Gallus_gallus|ITPR2	1.0	0.8079	0	0	0	True	36502201	385.76	Chromosome	0	0	0	1.0	0.0	0	0		0	False	E1		fragment_only
GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	ITPR2	found_no_annotation	CM142463.1	6210260	6299421	+	89162	MP000013	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.7795	0	1	0	True	27159801	304.61	Complete Genome	0	0	0	1.0	0.0	0	0		0	False	E1		missing_paralog
GCA_051992705.1	Lepidogalaxias salamandroides	Actinopteri	Lepidogalaxiiformes	ITPR3	assembly_gap	JBNTSJ010098296.1	88	4559	+	4472	MP000107	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0.1468	0.6778	0	0	0	False	1446	0.32	Scaffold	0	0	0	1.0	0.0	0	0		0	False	E1		order_rep:Lepidogalaxiiformes
GCA_013400675.1	Oxylabes madagascariensis	Aves	Passeriformes	ITPR2	assembly_gap	VYZR01059318.1	576	96478	-	95903	MP000039	F1P1X4|ITPR2|Gallus_gallus|ITPR2	0.3204	0.6387	2	0	2463	False	3531	0.04	Scaffold	9	151862	2576	1.0	0.0	0	0		0	False	E2		missing_paralog;fragment_only
GCA_011823955.1	Dissostichus mawsoni	Actinopteri	Perciformes	ITPR3	found_unannotated	JAAKFY010000002.1	32293568	32378972	+	85405	MP000087	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8856	9	0	8058	True	3015437	35.31	Scaffold	570	404676	7022	0.989	0.011	0.011	1	F7725_001217	1	True		truncation	missing_paralog;fragment_only
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	ITPR3	found_unannotated	CM070014.1	10417496	10458965	-	41470	MP000046	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	1.0	0.9425	0	0	7926	True	3631979	87.58	Chromosome	1	42003	374	0.971	0.029	0.052	2	M9458_017737;M9458_017738	0	False	E5		zero_hit_proteome
GCA_002197005.1	Cervus elaphus hippelaphus	Mammalia	Artiodactyla	ITPR1	found_unannotated	CM008031.1	28422367	28806490	-	384124	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.8879	1	0	8020	False	7944	0.02	Chromosome	202	4711805	9384	0.969	0.031	0.031	1	Celaphus_00010350	0	False	E2		missing_paralog;fragment_only
GCA_013396675.1	Eubucco bourcierii	Aves	Piciformes	ITPR2	assembly_gap	VWZE01018369.1	1271	131764	+	130494	MP000055	A0A672UP22|ITPR2|Strigops_habroptila	0.6381	0.9565	0	0	5169	False	26549	0.2	Scaffold	188	475710	6721	0.96	0.04	0.04	1	Itpr2	3	False	E2		missing_paralog
GCA_013400955.1	Drymodes brunneopygia	Aves	Passeriformes	ITPR1	found_unannotated	VZTZ01014074.1	2	100987	+	100986	MP000007	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.706	0.9806	0	0	5886	False	79910	0.79	Scaffold	306	571352	5070	0.958	0.042	0.042	1	Itpr1	2	False	E2		missing_paralog
GCA_013399795.1	Zosterops hypoxanthus	Aves	Passeriformes	ITPR1	assembly_gap	VWYL01013425.1	753	91887	+	91135	MP000007	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.6956	0.9829	0	0	5802	False	48044	0.53	Scaffold	383	524078	5098	0.957	0.043	0.043	1	Itpr1	1	False	E2		missing_paralog;fragment_only
GCA_013399565.1	Podilymbus podiceps	Aves	Podicipediformes	ITPR2	assembly_gap	VXAO01001455.1	85959	246616	-	160658	MP000050	A0A672UP22|ITPR2|Strigops_habroptila	0.6622	0.9832	0	0	5364	False	35810	0.22	Scaffold	144	400607	6512	0.954	0.046	0.046	1	Itpr2_1	2	False	E2		order_rep:Podicipediformes
GCA_013401255.1	Urocolius indicus	Aves	Coliiformes	ITPR2	assembly_gap	WBNH01008822.1	429966	587845	-	157880	MP000047	A0A672UP22|ITPR2|Strigops_habroptila	0.6622	0.9787	0	0	5364	False	94415	0.6	Scaffold	94	394296	5951	0.954	0.046	0.046	1	Itpr2_1	1	False	E2		fragment_only
GCA_013399455.1	Anthoscopus minutus	Aves	Passeriformes	ITPR3	assembly_gap	VWYI01048517.1	78475	92312	-	13838	MP000049	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.5045	0.9941	0	0	4044	False	49651	3.59	Scaffold	3242	468060	5034	0.95	0.05	0.05	1	Itpr3_1	0	False	E2		fragment_only
GCA_013399455.1	Anthoscopus minutus	Aves	Passeriformes	ITPR2	assembly_gap	VWYI01032194.1	1677	145532	+	143856	MP000012	F1P1X4|ITPR2|Gallus_gallus|ITPR2	0.5941	0.9707	0	0	4815	False	49651	0.35	Scaffold	38	468060	5034	0.95	0.05	0.05	1	Itpr2_1	0	False	E2		fragment_only
GCA_013398975.1	Catharus fuscescens	Aves	Passeriformes	ITPR1	assembly_gap	VWYD01006567.1	45680	136794	-	91115	MP000007	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.6956	0.9778	0	0	5802	False	56061	0.62	Scaffold	406	597463	5473	0.948	0.052	0.095	2	Itpr1_1;Itpr1_0	2	False	E2		missing_paralog
GCA_013399735.1	Tyrannus savana	Aves	Passeriformes	ITPR2	assembly_gap	VXAW01003906.1	106432	244225	-	137794	MP000052	A0A672UP22|ITPR2|Strigops_habroptila	0.5733	0.9793	0	0	4644	False	72317	0.52	Scaffold	161	606095	5497	0.947	0.053	0.053	1	Itpr2_1	1	False	E2		missing_paralog;fragment_only
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	ITPR1	found_unannotated	CM070012.1	25047339	25086266	+	38928	MP000009	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	1.0	0.9691	0	0	8139	True	3631979	93.3	Chromosome	1	42003	374	0.942	0.058	0.27	8	M9458_014082;M9458_014083;M9458_014087;M9458_014086;M9458_014088;M9458_014081;M9458_014080;M9458_014085	0	False	E5		zero_hit_proteome
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	ITPR2	found_unannotated	CM070024.1	10536323	10652643	+	116321	MP000029	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	1.0	0.9288	0	0	8073	True	3631979	31.22	Chromosome	0	42003	374	0.942	0.058	0.282	8	M9458_036112;M9458_036109;M9458_036108;M9458_036110;M9458_036113;M9458_036116;M9458_036111;M9458_036115	0	False	E5		zero_hit_proteome
GCA_013398125.1	Aegotheles bennettii	Aves	Caprimulgiformes	ITPR2	assembly_gap	VZRW01011159.1	524789	658164	-	133376	MP000046	A0A672UP22|ITPR2|Strigops_habroptila	0.5063	0.9832	0	0	4101	False	65833	0.49	Scaffold	194	466447	6292	0.94	0.06	0.06	1	Itpr2_1	2	False	E2		fragment_only
GCA_013401315.1	Balaeniceps rex	Aves	Pelecaniformes	ITPR2	assembly_gap	VYZW01037404.1	1174	148071	+	146898	MP000013	F1P1X4|ITPR2|Gallus_gallus|ITPR2	0.4748	0.9119	1	0	3781	False	24547	0.17	Scaffold	39	304763	4427	0.935	0.065	0.065	1	Itpr2	1	False	E2		missing_paralog
GCA_013397245.1	Thryothorus ludovicianus	Aves	Passeriformes	ITPR1	assembly_gap	VZTB01016242.1	12021	91901	-	79881	MP000067	A0ABM4F3U0|ITPR1|Apteryx_mantelli	0.5156	0.9767	0	0	4251	False	60402	0.76	Scaffold	538	587028	5861	0.929	0.071	0.129	2	Itpr1_2;Itpr1_1	0	False	E2		fragment_only
GCA_000699945.1	Cathartes aura	Aves	Accipitriformes	ITPR2	fragment	KL291012.1	81303	160305	-	79003	MP000063	A0A672UP22|ITPR2|Strigops_habroptila	0.3752	0.9852	0	0	3039	False	15248	0.19	Scaffold	99	219283	4860	0.92	0.08	0.08	1	N323_12252	1	False	E2		missing_paralog;fragment_only
GCA_013400215.1	Cisticola juncidis	Aves	Passeriformes	ITPR1	found_unannotated	VXBR01003613.1	1069633	1215817	+	146185	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9683	0	0	8253	False	74140	0.51	Scaffold	181	934203	5961	0.91	0.09	0.157	3	CISJUN_R03131;Itpr1_1;Itpr1_0	2	False	E2		missing_paralog
GCA_031835075.1	Saguinus oedipus	Mammalia	Primates	ITPR1	found_unannotated	CM063184.1	45654862	45987437	-	332576	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9924	0	0	8271	True	91852676	276.19	Chromosome	0	137795	1238	0.909	0.091	0.091	1	ITPR1	0	False	E5		fragment_only
GCA_013397395.1	Sinosuthora webbiana	Aves	Passeriformes	ITPR1	found_unannotated	VXBN01013252.1	1291350	1443844	+	152495	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9842	0	1	8337	False	78603	0.52	Scaffold	164	581404	5803	0.902	0.098	0.164	3	SINWEB_R10936;Itpr1_1;Itpr1_0	2	False	E3		missing_paralog
GCA_013399855.1	Oxyruncus cristatus	Aves	Passeriformes	ITPR1	found_unannotated	VXAY01004762.1	2375397	2529988	+	154592	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9881	0	0	8334	False	75750	0.49	Scaffold	188	952154	6312	0.902	0.098	0.164	3	Itpr1_1;Itpr1_2;Itpr1_0	1	False	E3		missing_paralog;fragment_only
GCA_013389985.1	Dryoscopus gambensis	Aves	Passeriformes	ITPR1	found_unannotated	WEIT01025007.1	6149	161000	+	154852	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9853	0	0	8337	False	29388	0.19	Scaffold	39	328979	4883	0.902	0.098	0.164	3	Itpr1_1;Itpr1_2;Itpr1_0	1	False	E2		missing_paralog;fragment_only
GCA_013396975.1	Bucco capensis	Aves	Piciformes	ITPR1	found_unannotated	VWZO01019971.1	305321	469383	-	164063	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9867	0	0	8340	False	66968	0.41	Scaffold	83	596685	5800	0.902	0.098	0.163	3	Itpr1_1;Itpr1_2;Itpr1_0	0	False	E3		fragment_only
GCA_013399455.1	Anthoscopus minutus	Aves	Passeriformes	ITPR1	found_unannotated	VWYI01047507.1	143620	295325	+	151706	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9824	0	0	8337	False	49651	0.33	Scaffold	33	468060	5034	0.902	0.098	0.164	3	Itpr1_1;Itpr1_2;Itpr1_0	0	False	E3		fragment_only
GCA_013399895.1	Serilophus lunatus	Aves	Passeriformes	ITPR1	found_unannotated	VXBA01004282.1	417809	566203	-	148395	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9819	1	0	8359	False	89885	0.61	Scaffold	186	512889	6074	0.9	0.1	0.165	3	SERLUN_R08261;Itpr1_1;Itpr1_0	2	False	E2		missing_paralog
GCA_013390065.1	Chloropsis hardwickii	Aves	Passeriformes	ITPR1	found_unannotated	WEIW01000372.1	584206	736259	+	152054	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9661	0	0	8397	False	39381	0.26	Scaffold	152	587635	5791	0.898	0.102	0.132	2	Itpr1_1;Itpr1_0	2	False	E2		missing_paralog;fragment_only
GCA_013397535.1	Pterocles burchelli	Aves	Pterocliformes	ITPR1	found_unannotated	VYZE01000085.1	1051875	1221646	-	169772	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9914	0	0	8337	False	43196	0.25	Scaffold	91	444958	6289	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	2	False	E3		missing_paralog;fragment_only
GCA_013399565.1	Podilymbus podiceps	Aves	Podicipediformes	ITPR1	found_unannotated	VXAO01000176.1	1065495	1237751	+	172257	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9903	0	0	8337	False	35810	0.21	Scaffold	124	400607	6512	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	2	False	E2		order_rep:Podicipediformes
GCA_013398125.1	Aegotheles bennettii	Aves	Caprimulgiformes	ITPR1	found_unannotated	VZRW01010862.1	518735	677741	+	159007	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9899	0	0	8337	False	65833	0.41	Scaffold	133	466447	6292	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	2	False	E3		fragment_only
GCA_013397955.1	Grantiella picta	Aves	Passeriformes	ITPR1	found_unannotated	VZRM01002778.1	346574	494715	-	148142	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9867	0	0	8340	False	100624	0.68	Scaffold	150	463402	5539	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	2	False	E2		missing_paralog;fragment_only
GCA_013396355.1	Menura novaehollandiae	Aves	Passeriformes	ITPR1	found_unannotated	VWPS01000057.1	1454359	1609868	-	155510	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9863	0	0	8337	False	85461	0.55	Scaffold	170	509422	5813	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	2	False	E3		missing_paralog;fragment_only
GCA_013397895.1	Origma solitaria	Aves	Passeriformes	ITPR1	found_unannotated	VZRL01005794.1	229952	437130	-	207179	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9856	0	0	8337	False	99117	0.48	Scaffold	56	462200	5553	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	2	False	E2		fragment_only
GCA_013398615.1	Brachypodius melanocephalos	Aves	Passeriformes	ITPR1	found_unannotated	VZSR01001459.1	10232712	10378678	+	145967	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9856	0	0	8337	False	85408	0.59	Scaffold	161	577285	5811	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	2	False	E2		missing_paralog;fragment_only
GCA_013396875.1	Vireo altiloquus	Aves	Passeriformes	ITPR1	found_unannotated	VZRF01009815.1	164036	324131	+	160096	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9849	0	0	8337	False	121572	0.76	Scaffold	133	590076	5552	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	2	False	E2		missing_paralog
GCA_013398455.1	Loxia curvirostra	Aves	Passeriformes	ITPR1	found_unannotated	VZSM01004910.1	1210115	1402937	-	192823	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9806	0	0	8337	True	211346	1.1	Scaffold	73	581321	5691	0.897	0.103	0.133	2	LOXCUR_R08153;Itpr1	2	False	E2		missing_paralog;fragment_only
GCA_013401295.1	Glareola pratincola	Aves	Charadriiformes	ITPR1	found_unannotated	VWPO01000826.1	49834	226577	-	176744	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9914	0	0	8337	False	39898	0.23	Scaffold	128	808409	6678	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	1	False	E2		fragment_only
GCA_013401255.1	Urocolius indicus	Aves	Coliiformes	ITPR1	found_unannotated	WBNH01003138.1	46855	210180	+	163326	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9881	0	0	8337	False	94415	0.58	Scaffold	83	394296	5951	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	1	False	E3		fragment_only
GCA_013389825.1	Crypturellus undulatus	Aves	Tinamiformes	ITPR1	found_unannotated	VWPW01023980.1	74623	225975	+	151353	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9867	0	0	8337	False	99502	0.66	Scaffold	104	457653	5104	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	1	False	E2		fragment_only
GCA_013397815.1	Aleadryas rufinucha	Aves	Passeriformes	ITPR1	found_unannotated	VZTH01000998.1	284869	440646	+	155778	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.986	0	0	8337	False	90297	0.58	Scaffold	141	537824	5716	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	1	False	E3		missing_paralog;fragment_only
GCA_013399735.1	Tyrannus savana	Aves	Passeriformes	ITPR1	found_unannotated	VXAW01003770.1	651721	808483	+	156763	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.986	0	0	8331	False	72317	0.46	Scaffold	121	606095	5497	0.897	0.103	0.133	2	Itpr1_1;Itpr1_0	1	False	E3		missing_paralog;fragment_only
