accession	cell	locus_idx	intron_index	length	splice_class	frame_ok	col_left	col_right	intron_phase	q_left	q_right
GCA_008658365.1	RYR	1	64	1096	canonical	1	7092	7093	1	3226	3227
GCA_008658365.1	RYR	1	65	2241	canonical	1	7208	7209	1	3333	3334
GCA_008658365.1	RYR	1	66	1524	canonical	1	7292	7293	2	3413	3414
GCA_008658365.1	RYR	1	67	107	canonical	1	7327	7328	0	3443	3444
GCA_008658365.1	RYR	1	68	7626	canonical	1	7367	0	0	3474	3475
GCA_008658365.1	RYR	1	69	468	canonical	1	7452	7453	0	3536	3537
GCA_008658365.1	RYR	1	70	975	canonical	1	7472	7549	0	3556	3557
GCA_008658365.1	RYR	1	71	828	canonical	1	7657	7658	0	3601	3602
GCA_008658365.1	RYR	1	72	3926	canonical	1	7694	7695	2	3638	3639
GCA_008658365.1	RYR	1	73	1554	canonical	1	7732	7733	0	3671	3672
GCA_008658365.1	RYR	1	74	809	canonical	1	7797	7801	2	3706	3707
GCA_008658365.1	RYR	1	75	696	canonical	1	7823	7824	0	3724	3725
GCA_008658365.1	RYR	1	76	273	canonical	1	7887	7888	0	3747	3748
GCA_008658365.1	RYR	1	77	244	canonical	1	7984	7985	1	3780	3781
GCA_008658365.1	RYR	1	78	264	canonical	1	8021	8022	0	3807	3808
GCA_008658365.1	RYR	1	79	1611	canonical	1	8062	8063	2	3832	3833
GCA_008658365.1	RYR	1	80	717	canonical	1	0	0	2	3858	3859
GCA_008658365.1	RYR	1	81	412	canonical	1	8462	8463	1	3890	3891
GCA_008658365.1	RYR	1	82	405	canonical	1	8506	8507	0	3920	3921
GCA_008658365.1	RYR	1	83	358	canonical	1	8592	8593	0	3963	3964
GCA_008658365.1	RYR	1	84	1122	canonical	1	0	8670	0	4008	4009
GCA_008658365.1	RYR	1	85	316	canonical	1	8726	8727	1	4035	4036
GCA_008658365.1	RYR	1	86	3282	canonical	1	9575	9582	0	4475	4476
GCA_008658365.1	RYR	1	87	1128	canonical	1	9617	9618	2	4500	4501
GCA_008658365.1	RYR	1	88	648	canonical	1	9688	9689	0	4561	4562
GCA_008658365.1	RYR	1	89	807	canonical	1	9719	9720	0	4590	4591
GCA_008658365.1	RYR	1	90	627	minor	1	9926	9927	0	4665	4666
GCA_008658365.1	RYR	1	91	2913	canonical	1	10023	10024	2	4708	4709
GCA_008658365.1	RYR	1	92	562	canonical	1	10064	10065	0	4723	4724
GCA_008658365.1	RYR	1	93	957	canonical	1	10110	10111	2	4766	4767
GCA_008658365.1	RYR	1	94	1049	canonical	1	10144	10145	0	4787	4788
GCA_008658365.1	RYR	1	95	1875	canonical	1	10197	10198	0	4836	4837
GCA_008658365.1	RYR	1	96	1344	canonical	1	10377	10378	0	4881	4882
GCA_008658365.1	RYR	1	97	1128	canonical	1	10471	10472	1	4933	4934
GCA_008658365.1	RYR	1	98	108	canonical	1	10493	10494	0	4955	4956
GCA_008658365.1	RYR	1	99	1152	canonical	1	10539	10540	2	4988	4989
GCA_008658365.1	RYR	1	100	800	canonical	1	10563	10564	0	5006	5007
GCA_009769605.1	ITPR1	0	0	8437	canonical	1	0	0	2	8	9
GCA_009769605.1	ITPR1	0	1	1375	canonical	1	215	216	2	44	45
GCA_009769605.1	ITPR1	0	2	2320	canonical	1	0	0	2	58	59
GCA_009769605.1	ITPR1	0	3	29375	canonical	1	283	292	1	82	83
GCA_009769605.1	ITPR1	0	4	3421	canonical	1	463	464	0	121	122
GCA_009769605.1	ITPR1	0	5	1163	canonical	1	514	524	0	150	151
GCA_009769605.1	ITPR1	0	6	1232	canonical	1	579	605	0	203	204
GCA_009769605.1	ITPR1	0	7	455	canonical	1	716	725	0	236	237
GCA_009769605.1	ITPR1	0	8	82	canonical	1	784	785	0	264	265
GCA_009769605.1	ITPR1	0	9	1401	canonical	1	917	918	0	313	314
GCA_009769605.1	ITPR1	0	10	1384	canonical	1	1049	1060	0	345	346
GCA_009769605.1	ITPR1	0	11	2728	canonical	1	1088	1089	0	360	361
GCA_009769605.1	ITPR1	0	12	1214	canonical	1	1275	1276	2	411	412
GCA_009769605.1	ITPR1	0	13	315	canonical	1	1491	1513	0	445	446
GCA_009769605.1	ITPR1	0	14	794	canonical	1	1617	1645	2	498	499
GCA_009769605.1	ITPR1	0	15	363	canonical	1	1748	1749	0	546	547
GCA_009769605.1	ITPR1	0	16	563	canonical	1	1895	1930	0	599	600
GCA_009769605.1	ITPR1	0	17	254	canonical	1	2138	2151	2	656	657
GCA_009769605.1	ITPR1	0	18	1279	canonical	1	2308	2309	2	696	697
GCA_009769605.1	ITPR1	0	19	1718	canonical	1	2855	2925	2	761	762
GCA_009769605.1	ITPR1	0	20	1332	canonical	1	3615	3616	2	845	846
GCA_009769605.1	ITPR1	0	21	967	canonical	1	3864	3865	0	893	894
GCA_009769605.1	ITPR1	0	22	338	canonical	1	4061	4062	1	944	945
GCA_009769605.1	ITPR1	0	23	1458	canonical	1	4386	4387	0	1007	1008
GCA_009769605.1	ITPR1	0	24	1446	canonical	1	4535	4537	1	1053	1054
GCA_009769605.1	ITPR1	0	25	909	canonical	1	4626	4649	0	1073	1074
GCA_009769605.1	ITPR1	0	26	98	canonical	1	4812	4813	0	1127	1128
GCA_009769605.1	ITPR1	0	27	914	canonical	1	4901	4902	0	1184	1185
GCA_009769605.1	ITPR1	0	28	818	canonical	1	5016	5017	0	1206	1207
GCA_009769605.1	ITPR1	0	29	1535	canonical	1	5281	5307	0	1252	1253
GCA_009769605.1	ITPR1	0	30	368	canonical	1	5394	5417	0	1294	1295
GCA_009769605.1	ITPR1	0	31	1493	canonical	1	5602	5603	0	1361	1362
GCA_009769605.1	ITPR1	0	32	538	canonical	1	6035	6036	0	1445	1446
GCA_009769605.1	ITPR1	0	33	718	canonical	1	6105	6123	0	1487	1488
GCA_009769605.1	ITPR1	0	34	3747	canonical	1	6303	6304	0	1530	1531
GCA_009769605.1	ITPR1	0	35	615	canonical	1	6553	6554	1	1570	1571
GCA_009769605.1	ITPR1	0	36	1266	canonical	1	6778	6779	0	1632	1633
GCA_009769605.1	ITPR1	0	37	961	canonical	1	7283	7284	2	1681	1682
GCA_009769605.1	ITPR1	0	38	3423	canonical	1	7716	7717	0	1719	1720
GCA_009769605.1	ITPR1	0	39	9893	canonical	1	7730	7731	0	1728	1729
GCA_009769605.1	ITPR1	0	40	1603	canonical	1	7744	0	0	1740	1741
GCA_009769605.1	ITPR1	0	41	3330	canonical	1	7788	7792	0	1758	1759
GCA_009769605.1	ITPR1	0	42	448	canonical	1	7865	7866	1	1802	1803
GCA_009769605.1	ITPR1	0	43	13807	canonical	1	8020	8021	0	1866	1867
GCA_009769605.1	ITPR1	0	44	597	canonical	1	8150	8151	1	1926	1927
GCA_009769605.1	ITPR1	0	45	5335	canonical	1	8466	8467	0	2011	2012
GCA_009769605.1	ITPR1	0	46	2126	canonical	1	8599	8614	0	2078	2079
GCA_009769605.1	ITPR1	0	47	1538	minor	1	8710	8711	0	2115	2116
GCA_009769605.1	ITPR1	0	48	750	canonical	1	8803	8823	0	2147	2148
GCA_009769605.1	ITPR1	0	49	980	canonical	1	9042	9052	0	2188	2189
GCA_009769605.1	ITPR1	0	50	832	canonical	1	9198	9206	0	2223	2224
GCA_009769605.1	ITPR1	0	51	892	canonical	1	9303	9672	1	2287	2288
GCA_009769605.1	ITPR1	0	52	2688	canonical	1	9731	9755	1	2328	2329
GCA_009769605.1	ITPR1	0	53	1242	canonical	1	9890	9898	0	2387	2388
GCA_009769605.1	ITPR1	0	54	1313	canonical	1	10173	10174	0	2442	2443
GCA_009769605.1	ITPR1	0	55	1218	canonical	1	10255	0	1	2507	2508
GCA_009769605.1	ITPR1	0	56	1621	canonical	1	10322	10357	1	2541	2542
GCA_009769605.1	ITPR1	0	57	1332	canonical	1	10438	10439	0	2588	2589
GCA_009769605.1	ITPR1	0	58	748	canonical	1	10499	10500	1	2643	2644
GCA_009769605.1	ITPR1	0	59	10882	canonical	1	10572	10585	0	2697	2698
GCA_009769605.1	ITPR1	0	60	5551	canonical	1	10740	10741	0	2751	2752
GCA_009769605.1	ITPR2	0	0	30166	canonical	1	215	216	2	30	31
GCA_009769605.1	ITPR2	0	1	12528	canonical	1	283	292	1	54	55
GCA_009769605.1	ITPR2	0	2	1179	canonical	1	463	464	0	93	94
GCA_009769605.1	ITPR2	0	3	684	canonical	1	514	524	0	122	123
GCA_009769605.1	ITPR2	0	4	6043	canonical	1	579	605	0	175	176
GCA_009769605.1	ITPR2	0	5	477	canonical	1	716	725	0	208	209
GCA_009769605.1	ITPR2	0	6	1086	canonical	1	784	785	0	236	237
GCA_009769605.1	ITPR2	0	7	1246	canonical	1	917	918	0	285	286
GCA_009769605.1	ITPR2	0	8	11911	canonical	1	1049	1060	0	317	318
GCA_009769605.1	ITPR2	0	9	8152	canonical	1	1088	1091	0	332	333
GCA_009769605.1	ITPR2	0	10	1309	canonical	1	1275	1276	2	382	383
GCA_009769605.1	ITPR2	0	11	148	canonical	1	1491	1513	0	416	417
GCA_009769605.1	ITPR2	0	12	2213	canonical	1	1617	1645	2	469	470
GCA_009769605.1	ITPR2	0	13	782	canonical	1	1748	1749	0	517	518
GCA_009769605.1	ITPR2	0	14	945	canonical	1	1895	1930	0	570	571
GCA_009769605.1	ITPR2	0	15	3511	canonical	1	2138	2151	2	627	628
GCA_009769605.1	ITPR2	0	16	99	canonical	1	2308	2309	2	667	668
GCA_009769605.1	ITPR2	0	17	620	canonical	1	2855	2925	2	729	730
GCA_009769605.1	ITPR2	0	18	993	canonical	1	3615	3616	2	813	814
GCA_009769605.1	ITPR2	0	19	937	canonical	1	3864	3865	0	862	863
GCA_009769605.1	ITPR2	0	20	14404	canonical	1	4044	4062	1	912	913
GCA_009769605.1	ITPR2	0	21	4422	canonical	1	4386	4387	0	977	978
GCA_009769605.1	ITPR2	0	22	907	canonical	1	4534	4535	1	1021	1022
GCA_009769605.1	ITPR2	0	23	1439	canonical	1	4604	4625	2	1040	1041
GCA_009769605.1	ITPR2	0	24	1948	canonical	1	4812	4813	0	1096	1097
GCA_009769605.1	ITPR2	0	25	4722	canonical	1	4900	4901	0	1154	1155
GCA_009769605.1	ITPR2	0	26	141	canonical	1	5016	5017	0	1184	1185
GCA_009769605.1	ITPR2	0	27	1166	canonical	1	5281	5307	0	1226	1227
GCA_009769605.1	ITPR2	0	28	1501	canonical	1	5394	5417	0	1267	1268
GCA_009769605.1	ITPR2	0	29	3601	canonical	1	5602	5603	0	1334	1335
GCA_009769605.1	ITPR2	0	30	1546	canonical	1	6035	6036	0	1418	1419
GCA_009769605.1	ITPR2	0	31	4941	canonical	1	6105	6123	0	1460	1461
GCA_009769605.1	ITPR2	0	32	585	canonical	1	6303	6304	0	1503	1504
GCA_009769605.1	ITPR2	0	33	8597	canonical	1	6553	6554	1	1543	1544
GCA_009769605.1	ITPR2	0	34	829	canonical	1	6778	6779	0	1607	1608
GCA_009769605.1	ITPR2	0	35	2075	canonical	1	7283	7284	2	1654	1655
GCA_009769605.1	ITPR2	0	36	35083	canonical	1	7716	7792	0	1691	1692
GCA_009769605.1	ITPR2	0	37	1639	canonical	1	7866	7867	1	1727	1728
GCA_009769605.1	ITPR2	0	38	1315	canonical	1	8020	8021	0	1790	1791
GCA_009769605.1	ITPR2	0	39	591	canonical	1	8150	8151	1	1851	1852
GCA_009769605.1	ITPR2	0	40	851	canonical	1	8466	8467	0	1937	1938
GCA_009769605.1	ITPR2	0	41	1908	canonical	1	8599	8614	0	2004	2005
GCA_009769605.1	ITPR2	0	42	4817	canonical	1	8710	8711	0	2041	2042
GCA_009769605.1	ITPR2	0	43	1091	canonical	1	8803	8823	0	2073	2074
GCA_009769605.1	ITPR2	0	44	18294	canonical	1	9042	9052	0	2113	2114
GCA_009769605.1	ITPR2	0	45	3200	canonical	1	9198	9206	0	2149	2150
GCA_009769605.1	ITPR2	0	46	2749	canonical	1	9303	9672	1	2213	2214
GCA_009769605.1	ITPR2	0	47	4393	minor	1	9747	9755	1	2255	2256
GCA_009769605.1	ITPR2	0	48	1217	canonical	1	9890	9898	0	2314	2315
GCA_009769605.1	ITPR2	0	49	2133	canonical	1	10173	10174	0	2369	2370
GCA_009769605.1	ITPR2	0	50	2039	canonical	1	10271	10274	1	2435	2436
GCA_009769605.1	ITPR2	0	51	3781	canonical	1	10359	10360	1	2466	2467
GCA_009769605.1	ITPR2	0	52	1732	canonical	1	10438	10439	0	2509	2510
GCA_009769605.1	ITPR2	0	53	1257	canonical	1	10499	10500	1	2564	2565
GCA_009769605.1	ITPR2	0	54	21819	canonical	1	10572	10585	0	2618	2619
GCA_009769605.1	ITPR2	0	55	1197	canonical	1	10740	10741	0	2672	2673
GCA_009769605.1	ITPR3	0	0	7332	canonical	1	215	216	2	29	30
GCA_009769605.1	ITPR3	0	1	3860	canonical	1	283	292	1	53	54
GCA_009769605.1	ITPR3	0	2	3026	canonical	1	463	464	0	94	95
GCA_009769605.1	ITPR3	0	3	188	canonical	1	514	524	0	123	124
GCA_009769605.1	ITPR3	0	4	127	canonical	1	579	605	0	176	177
GCA_009769605.1	ITPR3	0	5	108	canonical	1	716	725	0	209	210
GCA_009769605.1	ITPR3	0	6	798	canonical	1	784	785	0	237	238
GCA_009769605.1	ITPR3	0	7	373	canonical	1	917	918	0	286	287
GCA_009769605.1	ITPR3	0	8	1159	canonical	1	1049	1060	0	318	319
GCA_009769605.1	ITPR3	0	9	577	canonical	1	1129	1130	0	335	336
GCA_009769605.1	ITPR3	0	10	148	canonical	1	1275	1276	2	382	383
GCA_009769605.1	ITPR3	0	11	291	canonical	1	1491	1513	0	416	417
GCA_009769605.1	ITPR3	0	12	711	canonical	1	1617	1645	2	469	470
GCA_009769605.1	ITPR3	0	13	239	canonical	1	1748	1749	0	517	518
GCA_009769605.1	ITPR3	0	14	138	canonical	1	1895	1930	0	571	572
GCA_009769605.1	ITPR3	0	15	128	canonical	1	2138	2151	2	628	629
GCA_009769605.1	ITPR3	0	16	137	canonical	1	2308	2309	2	668	669
GCA_009769605.1	ITPR3	0	17	84	canonical	1	2855	2925	2	729	730
GCA_009769605.1	ITPR3	0	18	286	canonical	1	3615	3616	2	813	814
GCA_009769605.1	ITPR3	0	19	165	canonical	1	3864	3865	0	862	863
GCA_009769605.1	ITPR3	0	20	307	canonical	1	4044	4062	1	911	912
GCA_009769605.1	ITPR3	0	21	137	canonical	1	4386	4387	0	977	978
GCA_009769605.1	ITPR3	0	22	274	canonical	1	4534	4535	1	1020	1021
GCA_009769605.1	ITPR3	0	23	210	canonical	1	4604	4625	2	1039	1040
GCA_009769605.1	ITPR3	0	24	168	canonical	1	4812	4813	0	1095	1096
GCA_009769605.1	ITPR3	0	25	201	canonical	1	4896	4897	0	1150	1151
GCA_009769605.1	ITPR3	0	26	445	canonical	1	5016	5017	0	1173	1174
GCA_009769605.1	ITPR3	0	27	146	canonical	1	5281	5307	0	1215	1216
GCA_009769605.1	ITPR3	0	28	176	canonical	1	5394	5417	0	1256	1257
GCA_009769605.1	ITPR3	0	29	321	canonical	1	5602	5603	0	1323	1324
GCA_009769605.1	ITPR3	0	30	88	canonical	1	6035	6036	0	1407	1408
GCA_009769605.1	ITPR3	0	31	295	canonical	1	6105	6123	0	1449	1450
GCA_009769605.1	ITPR3	0	32	120	canonical	1	6303	6304	0	1491	1492
GCA_009769605.1	ITPR3	0	33	732	canonical	1	6553	6554	1	1531	1532
GCA_009769605.1	ITPR3	0	34	136	canonical	1	6778	6779	0	1593	1594
GCA_009769605.1	ITPR3	0	35	181	canonical	1	7283	7284	2	1642	1643
GCA_009769605.1	ITPR3	0	36	166	canonical	1	7716	7792	0	1679	1680
GCA_009769605.1	ITPR3	0	37	235	canonical	1	7886	7887	1	1709	1710
GCA_009769605.1	ITPR3	0	38	600	canonical	1	8020	8021	0	1766	1767
GCA_009769605.1	ITPR3	0	39	82	canonical	1	8165	8166	1	1824	1825
GCA_009769605.1	ITPR3	0	40	310	canonical	1	8466	8467	0	1886	1887
GCA_009769605.1	ITPR3	0	41	378	canonical	1	8599	8614	0	1953	1954
GCA_009769605.1	ITPR3	0	42	285	canonical	1	8710	8711	0	1990	1991
GCA_009769605.1	ITPR3	0	43	243	canonical	1	8803	8823	0	2022	2023
GCA_009769605.1	ITPR3	0	44	237	canonical	1	9042	9052	0	2056	2057
GCA_009769605.1	ITPR3	0	45	667	canonical	1	9144	9145	0	2085	2086
GCA_009769605.1	ITPR3	0	46	323	minor	1	9198	9206	0	2122	2123
GCA_009769605.1	ITPR3	0	47	958	canonical	1	9303	9672	1	2186	2187
GCA_009769605.1	ITPR3	0	48	491	canonical	1	9747	9755	1	2228	2229
GCA_009769605.1	ITPR3	0	49	98	canonical	1	9890	9898	0	2286	2287
GCA_009769605.1	ITPR3	0	50	492	canonical	1	10173	10174	0	2341	2342
GCA_009769605.1	ITPR3	0	51	467	canonical	1	10246	10255	1	2405	2406
GCA_009769605.1	ITPR3	0	52	403	canonical	1	10360	10361	1	2437	2438
GCA_009769605.1	ITPR3	0	53	266	canonical	1	10438	10439	0	2479	2480
GCA_009769605.1	ITPR3	0	54	696	canonical	1	10499	10500	1	2534	2535
GCA_009769605.1	ITPR3	0	55	519	canonical	1	10572	10585	0	2588	2589
GCA_009769605.1	ITPR3	0	56	304	canonical	1	10740	10741	0	2642	2643
GCA_009769605.1	RYR	0	0	22201	canonical	1	272	274	0	75	76
GCA_009769605.1	RYR	0	1	18348	canonical	1	484	485	0	110	111
GCA_009769605.1	RYR	0	2	16455	canonical	1	491	497	0	117	118
GCA_009769605.1	RYR	0	3	740	canonical	1	531	532	0	142	143
GCA_009769605.1	RYR	0	4	1149	canonical	1	557	558	1	168	169
GCA_009769605.1	RYR	0	5	11906	canonical	1	640	641	0	206	207
GCA_009769605.1	RYR	0	6	2615	canonical	1	769	780	1	239	240
GCA_009769605.1	RYR	0	7	9250	canonical	1	847	860	2	271	272
GCA_009769605.1	RYR	0	8	3281	canonical	1	1014	1015	2	296	297
GCA_009769605.1	RYR	0	9	2991	canonical	1	1247	1248	0	349	350
GCA_009769605.1	RYR	0	10	1468	canonical	1	1491	1513	0	404	405
GCA_009769605.1	RYR	0	11	2423	canonical	1	1569	1570	2	444	445
GCA_009769605.1	RYR	0	12	697	canonical	1	1743	1744	0	506	507
GCA_009769605.1	RYR	0	13	4563	canonical	1	1875	1876	1	551	552
GCA_009769605.1	RYR	0	14	9018	canonical	1	2023	2024	1	583	584
GCA_009769605.1	RYR	0	15	409	canonical	1	2151	2152	0	623	624
GCA_009769605.1	RYR	0	16	5178	canonical	1	2318	2319	2	667	668
GCA_009769605.1	RYR	0	17	3780	canonical	1	2434	2435	1	748	749
GCA_009769605.1	RYR	0	18	1733	canonical	1	2500	2501	2	812	813
GCA_009769605.1	RYR	0	19	1205	canonical	1	2574	2575	0	885	886
GCA_009769605.1	RYR	0	20	4025	canonical	1	2621	2622	0	920	921
GCA_009769605.1	RYR	0	21	4205	canonical	1	2664	2665	2	954	955
GCA_009769605.1	RYR	0	22	5173	canonical	1	2692	2693	2	982	983
GCA_009769605.1	RYR	0	23	9921	canonical	1	2764	2767	0	1036	1037
GCA_009769605.1	RYR	0	24	5239	canonical	1	2817	2818	1	1085	1086
GCA_009769605.1	RYR	0	25	1930	canonical	1	2893	2894	0	1155	1156
GCA_009769605.1	RYR	0	26	4732	canonical	1	2953	2954	1	1213	1214
GCA_009769605.1	RYR	0	27	845	canonical	1	3025	3026	0	1283	1284
GCA_009769605.1	RYR	0	28	1066	canonical	1	3239	3240	2	1400	1401
GCA_009769605.1	RYR	0	29	851	canonical	1	3378	3379	0	1439	1440
GCA_009769605.1	RYR	0	30	405	canonical	1	3432	3433	2	1492	1493
GCA_009769605.1	RYR	0	31	266	canonical	1	3502	3503	0	1546	1547
GCA_009769605.1	RYR	0	32	746	canonical	1	3531	3552	0	1575	1576
GCA_009769605.1	RYR	0	33	923	canonical	1	3746	3750	2	1650	1651
GCA_009769605.1	RYR	0	34	493	canonical	1	4339	4340	0	1916	1917
GCA_009769605.1	RYR	0	35	121	canonical	1	4594	4595	0	1983	1984
GCA_009769605.1	RYR	0	36	948	canonical	1	4669	4670	1	2018	2019
GCA_009769605.1	RYR	0	37	2729	canonical	1	4748	4749	1	2066	2067
GCA_009769605.1	RYR	0	38	2830	canonical	1	5018	5019	2	2157	2158
GCA_009769605.1	RYR	0	39	585	canonical	1	5287	5288	0	2196	2197
GCA_009769605.1	RYR	0	40	1230	canonical	1	5417	5418	1	2240	2241
GCA_009769605.1	RYR	0	41	1373	canonical	1	5505	5506	0	2275	2276
GCA_009769605.1	RYR	0	42	679	canonical	1	5581	5582	1	2320	2321
GCA_009769605.1	RYR	0	43	452	canonical	1	5702	5706	2	2382	2383
GCA_009769605.1	RYR	0	44	1229	canonical	1	5844	5845	0	2418	2419
GCA_009769605.1	RYR	0	45	1232	canonical	1	5977	5978	1	2458	2459
GCA_009769605.1	RYR	0	46	996	canonical	1	6139	6140	0	2515	2516
GCA_009769605.1	RYR	0	47	1306	canonical	1	6315	6316	2	2588	2589
GCA_009769605.1	RYR	0	48	3190	canonical	1	6348	6349	0	2619	2620
GCA_009769605.1	RYR	0	49	824	canonical	1	6403	6404	0	2666	2667
GCA_009769605.1	RYR	0	50	2234	canonical	1	6459	6460	2	2720	2721
GCA_009769605.1	RYR	0	51	656	canonical	1	6486	6487	0	2747	2748
GCA_009769605.1	RYR	0	52	517	canonical	1	6516	6517	0	2777	2778
GCA_009769605.1	RYR	0	53	2205	canonical	1	6592	6593	0	2823	2824
GCA_009769605.1	RYR	0	54	2882	canonical	1	6648	6667	0	2849	2850
GCA_009769605.1	RYR	0	55	2626	canonical	1	6698	0	1	2874	2875
GCA_009769605.1	RYR	0	56	2992	canonical	1	6744	6745	2	2916	2917
GCA_009769605.1	RYR	0	57	1569	canonical	1	6791	6792	1	2955	2956
GCA_009769605.1	RYR	0	58	2034	canonical	1	6816	6817	0	2977	2978
GCA_009769605.1	RYR	0	59	3204	canonical	1	6892	6893	2	3017	3018
GCA_009769605.1	RYR	0	60	5039	canonical	1	6909	6910	1	3034	3035
GCA_009769605.1	RYR	0	61	1577	canonical	1	6929	6930	2	3054	3055
GCA_009769605.1	RYR	0	62	2230	canonical	1	7011	7012	1	3134	3135
GCA_009769605.1	RYR	0	63	1886	canonical	1	7048	7049	2	3161	3162
GCA_009769605.1	RYR	0	64	1746	canonical	1	7092	7093	1	3205	3206
GCA_009769605.1	RYR	0	65	1387	canonical	1	7208	7209	1	3312	3313
GCA_009769605.1	RYR	0	66	413	canonical	1	7292	7293	2	3392	3393
GCA_009769605.1	RYR	0	67	1558	canonical	1	7327	7328	0	3422	3423
GCA_009769605.1	RYR	0	68	283	canonical	1	7367	7368	0	3453	3454
GCA_009769605.1	RYR	0	69	944	canonical	1	7452	7453	0	3510	3511
GCA_009769605.1	RYR	0	70	4191	canonical	1	7472	7549	0	3530	3531
GCA_009769605.1	RYR	0	71	5184	canonical	1	7645	7658	0	3575	3576
GCA_009769605.1	RYR	0	72	1552	canonical	1	7694	7695	2	3612	3613
GCA_009769605.1	RYR	0	73	3276	canonical	1	7732	7733	0	3645	3646
GCA_009769605.1	RYR	0	74	598	canonical	1	7797	7801	2	3679	3680
GCA_009769605.1	RYR	0	75	153	canonical	1	7823	7824	0	3697	3698
GCA_009769605.1	RYR	0	76	10937	canonical	1	7887	7888	0	3715	3716
GCA_009769605.1	RYR	0	77	980	canonical	1	7984	7985	1	3748	3749
GCA_009769605.1	RYR	0	78	756	canonical	1	8021	8022	0	3775	3776
GCA_009769605.1	RYR	0	79	1887	canonical	1	8062	8063	2	3800	3801
GCA_009769605.1	RYR	0	80	7710	canonical	1	8434	8435	1	3825	3826
GCA_009769605.1	RYR	0	81	795	canonical	1	8462	8463	1	3852	3853
GCA_009769605.1	RYR	0	82	1568	canonical	1	8506	8507	0	3882	3883
GCA_009769605.1	RYR	0	83	1392	canonical	1	8592	8593	0	3925	3926
GCA_009769605.1	RYR	0	84	2794	canonical	1	8669	8670	0	3960	3961
GCA_009769605.1	RYR	0	85	1181	canonical	1	8726	8727	1	3987	3988
GCA_009769605.1	RYR	0	86	378	canonical	1	9574	9575	0	4422	4423
GCA_009769605.1	RYR	0	87	1827	canonical	1	9617	9618	2	4443	4444
GCA_009769605.1	RYR	0	88	1486	canonical	1	9688	9689	0	4493	4494
GCA_009769605.1	RYR	0	89	514	canonical	1	9719	9720	0	4522	4523
GCA_009769605.1	RYR	0	90	1021	canonical	1	9926	9927	0	4595	4596
GCA_009769605.1	RYR	0	91	641	canonical	1	10023	10024	2	4638	4639
GCA_009769605.1	RYR	0	92	2691	canonical	1	10064	10065	0	4653	4654
GCA_009769605.1	RYR	0	93	5786	canonical	1	10110	10111	2	4697	4698
GCA_009769605.1	RYR	0	94	1351	canonical	1	10144	10145	0	4718	4719
GCA_009769605.1	RYR	0	95	1871	canonical	1	10197	10198	0	4767	4768
GCA_009769605.1	RYR	0	96	2302	canonical	1	10377	10378	0	4812	4813
GCA_009769605.1	RYR	0	97	1842	canonical	1	10471	10472	1	4864	4865
GCA_009769605.1	RYR	0	98	1270	canonical	1	10493	10494	0	4886	4887
GCA_009769605.1	RYR	0	99	1523	canonical	1	10539	10540	2	4919	4920
GCA_009769605.1	RYR	0	100	1262	canonical	1	10563	10564	0	4937	4938
GCA_009769605.1	RYR	1	0	41329	canonical	1	153	154	0	16	17
GCA_009769605.1	RYR	1	1	2931	canonical	1	272	274	0	56	57
GCA_009769605.1	RYR	1	2	3867	canonical	1	497	498	1	92	93
GCA_009769605.1	RYR	1	3	955	canonical	1	531	532	0	116	117
GCA_009769605.1	RYR	1	4	700	canonical	1	557	558	1	142	143
GCA_009769605.1	RYR	1	5	450	canonical	1	640	641	0	180	181
GCA_009769605.1	RYR	1	6	2946	canonical	1	769	780	1	213	214
GCA_009769605.1	RYR	1	7	558	canonical	1	847	860	2	245	246
GCA_009769605.1	RYR	1	8	961	canonical	1	1014	1015	2	270	271
GCA_009769605.1	RYR	1	9	7056	canonical	1	1247	1248	0	323	324
GCA_009769605.1	RYR	1	10	4599	canonical	1	1491	1513	0	378	379
GCA_009769605.1	RYR	1	11	3065	canonical	1	1575	1576	2	424	425
GCA_009769605.1	RYR	1	12	1033	canonical	1	1743	1744	0	481	482
GCA_009769605.1	RYR	1	13	653	canonical	1	1875	1876	1	526	527
GCA_009769605.1	RYR	1	14	655	canonical	1	2023	2024	1	558	559
GCA_009769605.1	RYR	1	15	2233	canonical	1	2151	2152	0	598	599
GCA_009769605.1	RYR	1	16	533	canonical	1	2318	2319	2	642	643
GCA_009769605.1	RYR	1	17	1275	canonical	1	2434	2435	1	723	724
GCA_009769605.1	RYR	1	18	2693	canonical	1	2500	2501	2	787	788
GCA_009769605.1	RYR	1	19	210	canonical	1	2574	2575	0	860	861
GCA_009769605.1	RYR	1	20	1461	canonical	1	2621	2622	0	895	896
GCA_009769605.1	RYR	1	21	434	canonical	1	2664	2665	2	929	930
GCA_009769605.1	RYR	1	22	1818	canonical	1	2692	2693	2	957	958
GCA_009769605.1	RYR	1	23	404	canonical	1	2764	2767	0	1011	1012
GCA_009769605.1	RYR	1	24	896	canonical	1	2817	2818	1	1060	1061
GCA_009769605.1	RYR	1	25	685	canonical	1	2893	2894	0	1129	1130
GCA_009769605.1	RYR	1	26	1358	canonical	1	2953	2954	1	1187	1188
GCA_009769605.1	RYR	1	27	1203	canonical	1	3025	3026	0	1257	1258
GCA_009769605.1	RYR	1	28	151	canonical	1	3140	3141	0	1341	1342
GCA_009769605.1	RYR	1	29	700	canonical	0	3314	3358	0	1405	1406
GCA_009769605.1	RYR	1	30	542	canonical	1	3432	3433	2	1474	1475
